Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_0_real_train1	5.40E-04	1.85E-23	1.03E-03	7.48E-04	6.62E-04
OGG1_0_real_train1	0.00E+00	1.13E-58	6.20E-03	1.95E-02	1.59E-02
RNF168_0_real_train1	7.85E-04	0.00E+00	3.72E-03	2.51E-03	1.70E-03
UNG_0_real_train1	2.68E-03	1.49E-02	9.51E-03	2.91E-02	1.65E-02
ATP2B4_0_real_train1	2.47E-03	8.35E-32	3.71E-03	4.96E-03	3.29E-03
ATP2B4_1_real_train1	0.00E+00	8.53E-04	6.91E-03	1.60E-03	1.05E-02
MLH1_0_real_train1	0.00E+00	4.73E-03	0.00E+00	4.03E-03	3.15E-04
MSH2_0_real_train1	0.00E+00	5.71E-03	2.20E-98	5.22E-03	1.17E-03
MSH6_0_real_train1	0.00E+00	3.45E-03	2.92E-131	1.89E-03	1.23E-03
MSH6_1_real_train1	0.00E+00	2.25E-03	0.00E+00	1.73E-50	1.45E-03
PMS1_0_real_train1	0.00E+00	5.42E-02	8.10E-03	1.95E-03	6.28E-03
PMS2_0_real_train1	1.04E-03	1.55E-03	2.61E-03	0.00E+00	2.67E-03
EXO1_0_dirichlet_train1	5.78E-04	0.00E+00	0.00E+00	0.00E+00	1.44E-03
RNF168_0_dirichlet_train1	1.52E-03	0.00E+00	3.97E-03	5.82E-03	0.00E+00
RNF168_0_dirichlet_train1.1	4.33E-04	0.00E+00	3.65E-154	0.00E+00	1.50E-03
EXO1_0_dirichlet_train1.1	6.30E-04	7.47E-04	2.79E-03	2.04E-03	3.10E-10
RNF168_0_dirichlet_train1.2	5.90E-04	0.00E+00	1.27E-117	0.00E+00	7.24E-04
RNF168_0_dirichlet_train1.3	3.02E-04	0.00E+00	0.00E+00	2.78E-62	7.40E-04
RNF168_0_dirichlet_train1.4	4.71E-04	0.00E+00	1.74E-03	1.67E-03	5.53E-04
RNF168_0_dirichlet_train1.5	1.54E-03	1.97E-92	0.00E+00	1.54E-03	0.00E+00
