	0	1	2	3	4	5	6	7	8	9
0	[656.5230032389599, 11.897300278054018, 6446.257029609058, 0.10928571224212646, 0.0]	[656.5172205338448, 11.888600699769611, 6446.286198340751, 0.11821428686380386, 0.0]	[656.5131381295482, 11.89196261806952, 6446.211755114787, 0.12107142806053162, 0.0]	[656.5515260131991, 11.891623298226166, 6446.599027149729, 0.1007142886519432, 0.0]	[656.5635209686852, 11.893289075133918, 6446.702318935512, 0.11071428656578064, 0.0]	[656.5599642802435, 11.889629214011, 6446.703350662325, 0.1274999976158142, 0.0]	[656.443565881773, 11.88793232306952, 6445.5563355870345, 0.1542857140302658, 0.0]	[656.546626237313, 11.893274784877129, 6446.533514524359, 0.11714285612106323, 0.0]	[656.4987747552299, 11.885675719585155, 6446.130990356447, 0.11214285343885422, 0.0]	[656.5716915562701, 11.885737632558774, 6446.8595392371135, 0.15071429312229156, 0.0]
100	[18.355364218023567, 4.007348086499575, 143.4801613152399, 1.0, 0.0]	[123.36671366067624, 5.387458277578388, 1179.7925538309785, 0.8214285969734192, 0.0]	[69.62623457167788, 7.439534870687334, 621.8669970099054, 0.9253571629524231, 0.0]	[1087.576525513312, 13.514361418905809, 10740.621640944062, 0.7717857360839844, 0.0]	[145.55137830581157, 5.318926980896389, 1402.3245132491518, 0.8214285969734192, 0.0]	[18.693765271299835, 12.845948845199818, 58.478164261000174, 0.9996428489685059, 0.0]	[88.02039383600325, 6.5692308783930216, 814.5116295761021, 0.9221428632736206, 0.0]	[16.54779744850434, 4.341979707488152, 122.05817741016186, 0.9950000047683716, 0.0]	[140.9830985918339, 21.041444197223274, 1199.4165439461062, 0.8199999928474426, 0.0]	[78.66028943509862, 5.062087169000479, 735.9820226609814, 0.8928571343421936, 0.0]
200	[9.351992492052515, 3.6559878112939237, 56.960046807585904, 1.0, 0.0]	[55.1018109267842, 5.159439052907121, 499.42371873877073, 0.9285714030265808, 0.0]	[18.97087026201975, 6.451740727480097, 125.19129534539653, 0.9971428513526917, 0.0]	[131.34783305972454, 5.521825257903774, 1258.2600780182074, 0.8153571486473083, 0.0]	[433.55013400863703, 11.80772609431316, 4217.4240791432385, 0.8214285969734192, 0.0]	[15.152508372792527, 9.117004453745738, 60.355039190467885, 0.9996428489685059, 0.0]	[66.91354999000104, 5.288353234355529, 616.2519675564552, 0.925000011920929, 0.0]	[13.22339839097393, 4.227064700747067, 89.96333690226864, 0.9939285516738892, 0.0]	[79.55620251636745, 11.93630083418884, 676.199016821786, 0.8928571343421936, 0.0]	[76.14637206813713, 4.66171616740759, 714.8465590072954, 0.8928571343421936, 0.0]
300	[7.112073010066943, 3.5238911954220087, 35.88181814644935, 1.0, 0.0]	[52.177222102476456, 4.312421306310713, 478.6480079616574, 0.9285714030265808, 0.0]	[7.756646384966082, 5.009941188250602, 27.467051967154795, 1.0, 0.0]	[122.97938059700516, 4.79950419799045, 1181.798763990147, 0.8203571438789368, 0.0]	[991.2157810026496, 18.152085977673238, 9730.636950249764, 0.75, 0.0]	[10.327835998030137, 7.4307317069321766, 28.971042910979598, 0.9996428489685059, 0.0]	[62.958463085911504, 4.421740394571773, 585.3672269133973, 0.9275000095367432, 0.0]	[9.704820717264568, 3.7145187371833717, 59.903019800811954, 0.996071457862854, 0.0]	[6.654685157826259, 3.8484092717951324, 28.06275886031127, 1.0, 0.0]	[75.28355133259177, 4.474517150161726, 708.0903418243004, 0.8928571343421936, 0.0]
400	[6.62976351251125, 3.3798168965237685, 32.49946615987481, 0.9989285469055176, 0.0]	[51.60578489291195, 4.172132765282957, 474.3365212762899, 0.9285714030265808, 0.0]	[6.898758646418719, 4.88603874612637, 20.127199002923497, 0.9996428489685059, 0.0]	[121.1384172414615, 4.672531747786618, 1164.6588549367486, 0.8214285969734192, 0.0]	[121.23659776202064, 5.09210218086216, 1161.4449558115848, 0.8214285969734192, 0.0]	[13.76179836813591, 6.960807003725114, 68.00991364410794, 0.9996428489685059, 0.0]	[53.263319792802164, 3.721503231824366, 495.418165609778, 0.9282143115997314, 0.0]	[8.353755512509862, 3.6263726808251397, 47.273828316847215, 0.9964285492897034, 0.0]	[5.6064627358086545, 3.563030478913095, 20.434322568955594, 1.0, 0.0]	[74.87179223960001, 4.403472230187108, 704.683200094129, 0.8928571343421936, 0.0]
500	[5.968054498900294, 3.3041452865379006, 26.639092123623932, 1.0, 0.0]	[51.38064937008952, 4.145097284091997, 472.35552085997523, 0.9285714030265808, 0.0]	[6.180750674848579, 4.5925315108266345, 15.882191640219446, 1.0, 0.0]	[120.69237074917473, 4.63271674798123, 1160.5965400119348, 0.8214285969734192, 0.0]	[121.02775957421244, 5.076991754472489, 1159.5076781973994, 0.8214285969734192, 0.0]	[9.824653542460592, 6.30715028654045, 35.17503255920142, 0.9996428489685059, 0.0]	[61.519978998331055, 4.334113605676779, 571.8586539265427, 0.9275000095367432, 0.0]	[8.731066783832162, 4.2805823497302296, 44.504844341019336, 0.9975000023841858, 0.0]	[5.395374344650742, 3.6421268743651694, 17.532474702855723, 1.0, 0.0]	[74.63259573245942, 4.366283305897535, 702.6631242656188, 0.8928571343421936, 0.0]
600	[5.618545250544075, 3.2539102623076714, 23.64634988236404, 1.0, 0.0]	[51.23250243347519, 4.121835146617031, 471.10667286858154, 0.9285714030265808, 0.0]	[5.787927992606478, 4.394840477341625, 13.930875152648527, 1.0, 0.0]	[120.4726496251528, 4.614595359287797, 1158.5805426586498, 0.8214285969734192, 0.0]	[120.89787055864993, 5.06593926107178, 1158.3193129757815, 0.8214285969734192, 0.0]	[8.052397788109118, 6.0820740604249455, 19.703237276841726, 0.9996428489685059, 0.0]	[51.99164752373478, 3.604492888713997, 483.8715463502078, 0.9282143115997314, 0.0]	[6.9012806826818665, 3.5854024343602036, 33.15878248321663, 0.9989285469055176, 0.0]	[5.169622573200383, 3.639043870706379, 15.305787024940036, 1.0, 0.0]	[74.47522401017996, 4.341945970146269, 701.3327804003368, 0.8928571343421936, 0.0]
700	[5.3590818560343525, 3.2073158553340644, 21.517660007002874, 1.0, 0.0]	[51.156579596009365, 4.099131755255071, 470.57447840754287, 0.9285714030265808, 0.0]	[5.518026731352594, 4.258290056740988, 12.59736674611607, 1.0, 0.0]	[120.3482860796445, 4.603067497481139, 1157.4521858216335, 0.8214285969734192, 0.0]	[120.8084661682919, 5.058476565551445, 1157.4998960274045, 0.8214285969734192, 0.0]	[11.823771452011613, 5.485434930858631, 63.38336521152981, 0.9996428489685059, 0.0]	[54.17938077340347, 3.80302778097664, 503.7635299242683, 0.9282143115997314, 0.0]	[6.596388113913143, 3.493919571770649, 31.024685421424934, 0.9992856979370117, 0.0]	[5.0703760011588, 3.6606672855060847, 14.097087156527149, 1.0, 0.0]	[74.38008797482415, 4.345069138067453, 700.3501883675668, 0.8928571343421936, 0.0]
800	[5.142032536774466, 3.1765601064747453, 19.65472430299721, 1.0, 0.0]	[51.112547422576775, 4.081689430858979, 470.3085799171779, 0.9285714030265808, 0.0]	[5.324769328181754, 4.1594799508397085, 11.652893773420448, 1.0, 0.0]	[120.2683348432044, 4.594591432328343, 1156.7374341087605, 0.8214285969734192, 0.0]	[120.74505127999952, 5.053029875927268, 1156.9202140407224, 0.8214285969734192, 0.0]	[11.230552298032784, 5.180747605606791, 60.49804692425993, 0.9996428489685059, 0.0]	[51.316738128140706, 3.503484823036312, 478.13253305104394, 0.9282143115997314, 0.0]	[5.951354118858248, 3.4407820549339974, 25.10572063924251, 0.9996428489685059, 0.0]	[5.0028721488912, 3.6693016381955283, 13.335705106956718, 1.0, 0.0]	[74.31669132265894, 4.346569199923552, 699.7012212273538, 0.8928571343421936, 0.0]
900	[4.966500317129336, 3.1526945091710634, 18.13805807958272, 1.0, 0.0]	[51.085329926816236, 4.066328603807598, 470.1900132300864, 0.9285714030265808, 0.0]	[5.179944085207451, 4.087132394427283, 10.928116907801671, 1.0, 0.0]	[120.21065174095749, 4.588420119333616, 1156.2223162162386, 0.8214285969734192, 0.0]	[120.69785406981296, 5.049071544397548, 1156.4878252541541, 0.8214285969734192, 0.0]	[6.455030353711166, 4.7993260396317945, 16.557043140793716, 0.9996428489685059, 0.0]	[51.29215985050553, 3.4917357580606305, 478.00424092444894, 0.9282143115997314, 0.0]	[5.676697759671567, 3.463522596100105, 22.131751635714622, 0.9996428489685059, 0.0]	[4.936726070595682, 3.658279237473931, 12.784468331217507, 1.0, 0.0]	[74.26366361928379, 4.342788237181783, 699.2087538210201, 0.8928571343421936, 0.0]
