	0	1	2	3	4	5	6	7	8	9
0	[8.175417069489678, 8.175417069489678, 1663.409892775182, 0.2666666805744171, 0.0]	[8.175950107552518, 8.175950107552518, 1663.530477904094, 0.2691666781902313, 0.0]	[8.174043680772668, 8.174043680772668, 1663.5193207767475, 0.25833332538604736, 0.0]	[8.172255171764723, 8.172255171764723, 1663.3994425945443, 0.29249998927116394, 0.0]	[8.182990315521913, 8.182990315521913, 1663.492457224281, 0.24500000476837158, 0.0]	[8.17359800634781, 8.17359800634781, 1663.472410425879, 0.2591666579246521, 0.0]	[8.182159132510709, 8.182159132510709, 1663.4385161056205, 0.23083333671092987, 0.0]	[8.177310518747003, 8.177310518747003, 1663.5404149503256, 0.2516666650772095, 0.0]	[8.173168086574943, 8.173168086574943, 1663.438045572549, 0.2758333384990692, 0.0]	[8.177993051117904, 8.177993051117904, 1663.5407417007777, 0.2708333432674408, 0.0]
100	[2.2050697253089084, 2.2050697253089084, 289.0252528571933, 0.9175000190734863, 0.0]	[2.285783090243117, 2.285783090243117, 458.92495522616423, 0.871666669845581, 0.0]	[2.2643501235637027, 2.2643501235637027, 443.3100813107765, 0.8741666674613953, 0.0]	[2.207732291399867, 2.207732291399867, 283.4209991292588, 0.9241666793823242, 0.0]	[2.2855750751126402, 2.2855750751126402, 463.74139850408096, 0.8991666436195374, 0.0]	[2.277475586556436, 2.277475586556436, 385.88681525894566, 0.9008333086967468, 0.0]	[2.219232766110137, 2.219232766110137, 275.6232353401351, 0.9225000143051147, 0.0]	[2.2712713736576045, 2.2712713736576045, 418.0931838900351, 0.8966666460037231, 0.0]	[2.202441212116015, 2.202441212116015, 264.44385005168647, 0.9283333420753479, 0.0]	[2.1988766608227155, 2.1988766608227155, 255.36031752182066, 0.9291666746139526, 0.0]
200	[2.196463003677816, 2.196463003677816, 235.1786748545703, 0.9308333396911621, 0.0]	[2.2404487997714004, 2.2404487997714004, 276.93820719779586, 0.9291666746139526, 0.0]	[2.2079260575305426, 2.2079260575305426, 289.34615414459165, 0.925000011920929, 0.0]	[2.198740170271811, 2.198740170271811, 235.6531054496061, 0.9316666722297668, 0.0]	[2.263582559141163, 2.263582559141163, 341.55654662958705, 0.9175000190734863, 0.0]	[2.260974551898002, 2.260974551898002, 262.9447558090618, 0.9283333420753479, 0.0]	[2.2018177485003023, 2.2018177485003023, 231.69136672332604, 0.9350000023841858, 0.0]	[2.2032223716041868, 2.2032223716041868, 295.64259831325006, 0.9291666746139526, 0.0]	[2.194929994736329, 2.194929994736329, 223.1407556759102, 0.9350000023841858, 0.0]	[2.1939503583324167, 2.1939503583324167, 220.9836251865113, 0.934166669845581, 0.0]
300	[2.1944983260176363, 2.1944983260176363, 212.29617376667358, 0.9391666650772095, 0.0]	[2.206675836090151, 2.206675836090151, 198.96347647715146, 0.9433333277702332, 0.0]	[2.1998711727107714, 2.1998711727107714, 238.0257033748958, 0.934166669845581, 0.0]	[2.1968188841728526, 2.1968188841728526, 215.77808975727206, 0.9358333349227905, 0.0]	[2.2303266708029, 2.2303266708029, 231.92410647136307, 0.9383333325386047, 0.0]	[2.2393866248252947, 2.2393866248252947, 207.59774183245355, 0.9433333277702332, 0.0]	[2.197807282344006, 2.197807282344006, 211.06145998293385, 0.934166669845581, 0.0]	[2.196101185449351, 2.196101185449351, 242.0486662524148, 0.9358333349227905, 0.0]	[2.193564351150184, 2.193564351150184, 206.8826978452763, 0.9383333325386047, 0.0]	[2.19290966688277, 2.19290966688277, 207.45549168207197, 0.9375, 0.0]
400	[2.1936976623436406, 2.1936976623436406, 199.76117102982053, 0.940833330154419, 0.0]	[2.1988752813276156, 2.1988752813276156, 200.60141920416936, 0.9416666626930237, 0.0]	[2.1977342289797615, 2.1977342289797615, 215.00123432434023, 0.9350000023841858, 0.0]	[2.1956239682670464, 2.1956239682670464, 202.28677212824647, 0.9383333325386047, 0.0]	[2.2090255801019474, 2.2090255801019474, 200.1395961693944, 0.940833330154419, 0.0]	[2.223780328082061, 2.223780328082061, 188.2445966027945, 0.9449999928474426, 0.0]	[2.196332607008208, 2.196332607008208, 198.4037917428779, 0.9391666650772095, 0.0]	[2.1940593383957347, 2.1940593383957347, 216.67071203264976, 0.9399999976158142, 0.0]	[2.1929718547727615, 2.1929718547727615, 196.77689259070098, 0.940833330154419, 0.0]	[2.1924274956510432, 2.1924274956510432, 197.8586145276459, 0.9416666626930237, 0.0]
500	[2.1932111926990987, 2.1932111926990987, 191.26407270354008, 0.9424999952316284, 0.0]	[2.196026112017641, 2.196026112017641, 197.13942954085627, 0.9399999976158142, 0.0]	[2.1967701407864504, 2.1967701407864504, 203.0006523198382, 0.9399999976158142, 0.0]	[2.194834376255022, 2.194834376255022, 193.07579702357845, 0.9424999952316284, 0.0]	[2.2013401843719658, 2.2013401843719658, 198.24715205266943, 0.940833330154419, 0.0]	[2.218434164455019, 2.218434164455019, 190.64566990946267, 0.9441666603088379, 0.0]	[2.195530977541841, 2.195530977541841, 190.27961148497405, 0.9433333277702332, 0.0]	[2.1931434389189577, 2.1931434389189577, 202.21852518354393, 0.9449999928474426, 0.0]	[2.192564440527898, 2.192564440527898, 189.10173154934915, 0.9441666603088379, 0.0]	[2.192163768109055, 2.192163768109055, 190.6568981620732, 0.9458333253860474, 0.0]
600	[2.1928458749047874, 2.1928458749047874, 185.12277904962554, 0.9433333277702332, 0.0]	[2.194745277048927, 2.194745277048927, 192.34138916306, 0.9441666603088379, 0.0]	[2.195581716358228, 2.195581716358228, 192.3980760671215, 0.9441666603088379, 0.0]	[2.194200439476157, 2.194200439476157, 186.9122990044468, 0.9449999928474426, 0.0]	[2.199169128268827, 2.199169128268827, 197.11707365361622, 0.9399999976158142, 0.0]	[2.211374345258224, 2.211374345258224, 188.88166677914523, 0.9449999928474426, 0.0]	[2.1948738003652117, 2.1948738003652117, 184.68912439917943, 0.9466666579246521, 0.0]	[2.1925520306295865, 2.1925520306295865, 190.19753510014226, 0.9466666579246521, 0.0]	[2.192272602381983, 2.192272602381983, 182.86575738782534, 0.9466666579246521, 0.0]	[2.191968293496795, 2.191968293496795, 185.2700729936484, 0.9466666579246521, 0.0]
700	[2.1925081462931124, 2.1925081462931124, 179.7496404748548, 0.9474999904632568, 0.0]	[2.1940340125187237, 2.1940340125187237, 187.6469792646755, 0.9441666603088379, 0.0]	[2.194688283368363, 2.194688283368363, 183.90428865115808, 0.949999988079071, 0.0]	[2.193659727975744, 2.193659727975744, 182.49156178146796, 0.9483333230018616, 0.0]	[2.1975073341533, 2.1975073341533, 195.6420566378217, 0.9391666650772095, 0.0]	[2.206952386887016, 2.206952386887016, 198.5024700169646, 0.9375, 0.0]	[2.194310445366006, 2.194310445366006, 180.70532238404337, 0.9483333230018616, 0.0]	[2.192270284279424, 2.192270284279424, 183.99506510616942, 0.9491666555404663, 0.0]	[2.192044739418786, 2.192044739418786, 178.3841866806821, 0.9474999904632568, 0.0]	[2.1918088861608633, 2.1918088861608633, 180.5051576009106, 0.9466666579246521, 0.0]
800	[2.1922332502332225, 2.1922332502332225, 175.25329137164755, 0.9466666579246521, 0.0]	[2.1936154781381436, 2.1936154781381436, 183.20235102998646, 0.9483333230018616, 0.0]	[2.194017347607674, 2.194017347607674, 179.4634093009583, 0.9491666555404663, 0.0]	[2.193273840795093, 2.193273840795093, 178.56606098635115, 0.9491666555404663, 0.0]	[2.1964124894301675, 2.1964124894301675, 190.00222184459852, 0.940833330154419, 0.0]	[2.205716881198588, 2.205716881198588, 197.31248282025138, 0.9399999976158142, 0.0]	[2.193747969208147, 2.193747969208147, 177.58796771387182, 0.9491666555404663, 0.0]	[2.192132821648953, 2.192132821648953, 179.73937755744672, 0.9491666555404663, 0.0]	[2.1918937514764187, 2.1918937514764187, 174.88818839990887, 0.9483333230018616, 0.0]	[2.19171633960898, 2.19171633960898, 176.6466642860732, 0.9483333230018616, 0.0]
900	[2.19206080204694, 2.19206080204694, 171.92532683260734, 0.9491666555404663, 0.0]	[2.1932179158782716, 2.1932179158782716, 178.34541363257057, 0.949999988079071, 0.0]	[2.1935646384746885, 2.1935646384746885, 176.06526714399592, 0.9491666555404663, 0.0]	[2.1929679903086723, 2.1929679903086723, 174.97342262235153, 0.9483333230018616, 0.0]	[2.1954360743124766, 2.1954360743124766, 183.34029863830597, 0.9474999904632568, 0.0]	[2.2040243953073895, 2.2040243953073895, 192.5283798424589, 0.9416666626930237, 0.0]	[2.1933253602018232, 2.1933253602018232, 175.29401957290665, 0.9491666555404663, 0.0]	[2.192043300843121, 2.192043300843121, 176.32684360482978, 0.9491666555404663, 0.0]	[2.1917894225120502, 2.1917894225120502, 171.94284590246775, 0.9491666555404663, 0.0]	[2.191658097575439, 2.191658097575439, 173.59643834224897, 0.9483333230018616, 0.0]
