Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999997	0.959	0.497	49.7%	0.077	28.658%	0.29176	0.952
ATP2B4_real_train_fold1.1	0.9999999999999964	0.976	0.355	35.5%	0.055	21.586%	0.15613	0.972
MLH1_real_train_fold1	0.9999999999999964	0.977	0.23	23.0%	0.041	21.575%	0.42123	0.969
MSH2_real_train_fold1	0.9999999999999963	0.978	0.213	21.3%	0.043	22.135%	0.04261	0.972
MSH6_real_train_fold1	0.9999999999999969	0.986	0.177	17.7%	0.032	17.215%	0.04198	0.98
MSH6_real_train_fold1.1	0.9999999999999959	0.988	0.162	16.2%	0.028	15.361%	0.03612	0.983
OGG1_real_train_fold1	0.9999999999999973	0.998	0.152	15.2%	0.024	6.095%	0.05725	0.998
PMS1_real_train_fold1	0.9999999999999977	0.912	0.524	52.4%	0.083	40.887%	0.29233	0.881
PMS2_real_train_fold1	0.9999999999999957	0.78	0.636	63.6%	0.106	62.469%	0.28891	0.623
RNF168_real_train_fold1	0.999999999999995	0.98	0.202	20.2%	0.027	19.9%	0.04124	0.954
UNG_real_train_fold1	0.9999999999999968	0.979	0.27	27.0%	0.041	20.174%	0.11079	0.972
ATP2B4_multinomial_train_fold1	0.9999999999999997	0.903	0.694	69.4%	0.105	43.117%	0.48192	0.881
ATP2B4_multinomial_train_fold1.1	0.9999999999999967	0.964	0.42	42.0%	0.067	26.559%	0.25793	0.957
ATP2B4_multinomial_train_fold1.2	0.9999999999999973	0.948	0.465	46.5%	0.078	31.732%	0.25764	0.937
ATP2B4_multinomial_train_fold1.3	0.9999999999999997	0.925	0.64	64.0%	0.099	38.511%	0.50765	0.911
ATP2B4_multinomial_train_fold1.4	0.999999999999997	0.96	0.446	44.6%	0.069	27.809%	0.2471	0.952
ATP2B4_multinomial_train_fold1.5	0.9999999999999972	0.94	0.506	50.6%	0.083	33.875%	0.29949	0.927
ATP2B4_multinomial_train_fold1.6	0.9999999999999978	0.972	0.426	42.6%	0.071	24.527%	0.26589	0.968
ATP2B4_multinomial_train_fold1.7	0.9999999999999972	0.969	0.412	41.2%	0.063	24.499%	0.22399	0.964
ATP2B4_multinomial_train_fold1.8	0.9999999999999977	0.944	0.515	51.5%	0.085	33.174%	0.30199	0.933
ATP2B4_multinomial_train_fold1.9	0.9999999999999973	0.962	0.402	40.2%	0.069	27.366%	0.21333	0.955
ATP2B4_multinomial_train_fold1.10	0.9999999999999972	0.964	0.474	47.4%	0.077	27.106%	0.28007	0.959
ATP2B4_multinomial_train_fold1.11	0.9999999999999998	0.937	0.602	60.2%	0.123	34.917%	0.41445	0.931
ATP2B4_multinomial_train_fold1.12	0.9999999999999997	0.899	0.626	62.6%	0.112	44.099%	0.53603	0.878
ATP2B4_multinomial_train_fold1.13	0.9999999999999973	0.976	0.395	39.5%	0.062	22.301%	0.21722	0.972
ATP2B4_multinomial_train_fold1.14	0.9999999999999997	0.926	0.562	56.2%	0.108	37.813%	0.3517	0.915
ATP2B4_multinomial_train_fold1.15	0.9999999999999997	0.938	0.588	58.8%	0.094	34.849%	0.45666	0.927
ATP2B4_multinomial_train_fold1.16	0.9999999999999997	0.919	0.604	60.4%	0.108	39.491%	0.39344	0.905
ATP2B4_multinomial_train_fold1.17	0.9999999999999998	0.929	0.68	68.0%	0.117	36.873%	0.56012	0.921
ATP2B4_multinomial_train_fold1.18	0.9999999999999997	0.93	0.626	62.6%	0.103	38.067%	0.49197	0.918
ATP2B4_multinomial_train_fold1.19	0.9999999999999971	0.948	0.496	49.6%	0.081	32.177%	0.25974	0.937
ATP2B4_multinomial_train_fold1.20	0.9999999999999997	0.916	0.616	61.6%	0.112	40.437%	0.4522	0.902
ATP2B4_multinomial_train_fold1.21	0.999999999999997	0.963	0.422	42.2%	0.074	27.278%	0.23033	0.956
