	0	1	2	3	4	5	6	7	8	9
0	[174.53320243067918, 8.168335452270682, 1663.648669784085, 0.22583332657814026, 0.0]	[174.50011956892467, 8.168611617707981, 1663.315079512167, 0.29750001430511475, 0.0]	[174.50771749030895, 8.171532957898245, 1663.3618453241068, 0.2800000011920929, 0.0]	[174.52921411091168, 8.171047900827993, 1663.5816621008366, 0.26249998807907104, 0.0]	[174.52833179903462, 8.169050233739805, 1663.592815652948, 0.25, 0.0]	[174.50949373034697, 8.175669844017543, 1663.3382388632942, 0.2991666793823242, 0.0]	[174.48450349088793, 8.166341686650963, 1663.1816180423698, 0.2933333218097687, 0.0]	[174.52422747765365, 8.177787174180962, 1663.4644030347267, 0.2433333396911621, 0.0]	[174.53049368708196, 8.175129442517989, 1663.5536424456395, 0.24583333730697632, 0.0]	[174.53087950244475, 8.171952709518147, 1663.589267929266, 0.26750001311302185, 0.0]
100	[3.4352065365883413, 2.6094985627677585, 8.257079738205828, 1.0, 0.0]	[3.749707103518654, 2.655464144159827, 10.94242959358827, 1.0, 0.0]	[5.643739819065409, 3.023924981671091, 26.198148373943184, 1.0, 0.0]	[4.450873392681941, 3.7475543637274344, 7.033190289545064, 1.0, 0.0]	[3.5057871970369923, 2.686249403291975, 8.195377937450171, 1.0, 0.0]	[3.6405568362546727, 2.532341547408598, 11.082152888460742, 1.0, 0.0]	[3.7385506754720317, 2.491954835622019, 12.465958398500128, 1.0, 0.0]	[3.684798527277063, 2.772379060093315, 9.12419467183748, 1.0, 0.0]	[3.6168709488606696, 2.554111413384275, 10.627595354763947, 1.0, 0.0]	[3.4213560829745275, 2.598904737570653, 8.224513454038743, 1.0, 0.0]
200	[3.0337456330112826, 2.5234030141983603, 5.103426188129224, 1.0, 0.0]	[3.2900096300363555, 2.538853413206176, 7.511562168301794, 1.0, 0.0]	[4.50119990509538, 2.9023824260163034, 15.988174790790765, 1.0, 0.0]	[3.6909897113367616, 2.832725555880891, 8.582641554558704, 1.0, 0.0]	[3.082896992858786, 2.569766327776734, 5.13130665082052, 1.0, 0.0]	[3.1642251851818766, 2.4660881678962765, 6.981370172856002, 1.0, 0.0]	[3.1008811647003873, 2.449297837405379, 6.515833272950083, 1.0, 0.0]	[3.2279469507967873, 2.6606653500629633, 5.672816007338237, 1.0, 0.0]	[3.1823226213495523, 2.4784787277760603, 7.038438935734923, 1.0, 0.0]	[3.0252670524054777, 2.5112585365229343, 5.140085158825432, 1.0, 0.0]
300	[2.8755388201062893, 2.4932885384010026, 3.822502817052868, 1.0, 0.0]	[3.1008433941196283, 2.4895201167581216, 6.113232773615067, 1.0, 0.0]	[4.07190216325418, 2.860836061894202, 12.110661013599772, 1.0, 0.0]	[3.337630156722412, 2.719944693235804, 6.17685463486608, 1.0, 0.0]	[2.9204403939899133, 2.5226041268908737, 3.9783626709903963, 1.0, 0.0]	[2.9914043515653375, 2.435417088635676, 5.559872629296615, 1.0, 0.0]	[2.926776546625679, 2.4312488381713897, 4.955277084542896, 1.0, 0.0]	[3.0247274073595616, 2.5878794661701243, 4.3684794118943735, 1.0, 0.0]	[3.016741014685284, 2.4432724391182954, 5.734685755669888, 1.0, 0.0]	[2.871157041550493, 2.4808926844783055, 3.902643570721873, 1.0, 0.0]
400	[2.790289865815912, 2.4753315879255235, 3.149582778903884, 1.0, 0.0]	[2.9849769808760263, 2.4584848764724847, 5.264921044035414, 1.0, 0.0]	[3.839787312056588, 2.8282818500096103, 10.11505462046978, 1.0, 0.0]	[3.1394319497635337, 2.674869410336696, 4.645625394268375, 1.0, 0.0]	[2.8261725353486304, 2.4945420343887927, 3.316305009598376, 1.0, 0.0]	[2.894750422483212, 2.418727171604399, 4.760232508788128, 1.0, 0.0]	[2.84669885592196, 2.4188259005249253, 4.2787295539703445, 1.0, 0.0]	[2.906563729108964, 2.54187053063921, 3.6469319846975377, 1.0, 0.0]	[2.919323069406354, 2.422971380043402, 4.963516893629519, 1.0, 0.0]	[2.792727511177357, 2.463850963748855, 3.288765474285022, 1.0, 0.0]
500	[2.7388962277214453, 2.463199327968311, 2.7569689975313416, 1.0, 0.0]	[2.9079368145336484, 2.4370036370404033, 4.7093317749324495, 1.0, 0.0]	[3.738895092058736, 2.79794072298173, 9.40954369077006, 1.0, 0.0]	[3.0420352460769955, 2.646076304640908, 3.959589414360874, 1.0, 0.0]	[2.7641471772813566, 2.4753785459171036, 2.8876863136425297, 1.0, 0.0]	[2.8330901035840004, 2.4079795007514164, 4.251106028325838, 1.0, 0.0]	[2.795070260738841, 2.4099430286500327, 3.851272320888085, 1.0, 0.0]	[2.829287672380373, 2.5097311454295337, 3.1955652695083936, 1.0, 0.0]	[2.8579793667869176, 2.4088390350297906, 4.49140331757127, 1.0, 0.0]	[2.7415267216212147, 2.4532811966737187, 2.882455249474959, 1.0, 0.0]
600	[2.7027187988640913, 2.4535727673880023, 2.4914603147608894, 1.0, 0.0]	[2.853803992734177, 2.421052283013519, 4.327517097206584, 1.0, 0.0]	[3.6436385566870912, 2.778310696643616, 8.653278600434755, 1.0, 0.0]	[2.978532376602802, 2.622088421756012, 3.5644395484678992, 1.0, 0.0]	[2.721112416398541, 2.461541410553357, 2.595710058451841, 1.0, 0.0]	[2.790297118343327, 2.4002573907304887, 3.9003972761283814, 1.0, 0.0]	[2.760776027234499, 2.403021625173706, 3.5775440206079274, 1.0, 0.0]	[2.7731339875026233, 2.4865208727133083, 2.8661311478931486, 1.0, 0.0]	[2.813078497730368, 2.3989640969688804, 4.141144007614877, 1.0, 0.0]	[2.7065462941225906, 2.4458455443152953, 2.6070074980729525, 1.0, 0.0]
700	[2.6783531255369524, 2.4451819271821074, 2.3317119835484483, 1.0, 0.0]	[2.8141429474117765, 2.4081780560632855, 4.059648913484908, 1.0, 0.0]	[3.59250165567884, 2.7563798671177357, 8.361217885611044, 1.0, 0.0]	[2.9186164063244484, 2.6005864022236436, 3.1803000410080493, 1.0, 0.0]	[2.6903775621151578, 2.451249228982014, 2.3912833313314397, 1.0, 0.0]	[2.758986951380664, 2.393894656291433, 3.650922950892309, 1.0, 0.0]	[2.737298341180554, 2.3962789676885485, 3.410193734920056, 1.0, 0.0]	[2.732505693467924, 2.467901510008553, 2.64604183459371, 1.0, 0.0]	[2.7795296540819368, 2.391487617635525, 3.8804203644641166, 1.0, 0.0]	[2.680946873888136, 2.440893218680526, 2.400536552076099, 1.0, 0.0]
800	[2.65987952336749, 2.4371481588332418, 2.227313645342483, 1.0, 0.0]	[2.783411308203223, 2.398071329763548, 3.8533997843967525, 1.0, 0.0]	[3.5387104816282564, 2.7400662052782927, 7.986442763499637, 1.0, 0.0]	[2.87969886156991, 2.581011578729355, 2.98687282840555, 1.0, 0.0]	[2.6666299197754695, 2.442766632073696, 2.2386328770177375, 1.0, 0.0]	[2.7363638474754985, 2.388362706045092, 3.480011414304065, 1.0, 0.0]	[2.7260639062680982, 2.389166478956417, 3.3689742731168124, 1.0, 0.0]	[2.703538411084309, 2.4525026916355106, 2.510357194487984, 1.0, 0.0]	[2.7542069507422062, 2.3852957826993895, 3.6891116804281667, 1.0, 0.0]	[2.660159616221768, 2.4344815774524453, 2.256780387693227, 1.0, 0.0]
900	[2.644554169604202, 2.4310106830166633, 2.1354348658753857, 1.0, 0.0]	[2.759675442354042, 2.3894420934694445, 3.702333488845973, 1.0, 0.0]	[3.5058138500923817, 2.7196768994077956, 7.861369506845861, 1.0, 0.0]	[2.8469089168793205, 2.5574876793851007, 2.8942123749421995, 1.0, 0.0]	[2.647776363831671, 2.435559234294532, 2.122171295371389, 1.0, 0.0]	[2.721354445330019, 2.3823412304618845, 3.3901321486813414, 1.0, 0.0]	[2.712713740488401, 2.3837691291427547, 3.2894461134564636, 1.0, 0.0]	[2.6779543955028045, 2.4414477531801677, 2.365066423226365, 1.0, 0.0]	[2.7339667323763495, 2.380250325934127, 3.537164064422223, 1.0, 0.0]	[2.644415933304351, 2.429440520516409, 2.1497541278794206, 1.0, 0.0]
