Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999997	0.958	0.514	51.4%	0.077	28.658%	0.30068	0.951
ATP2B4_real_train_fold1.1	0.9999999999999964	0.978	0.351	35.1%	0.054	21.194%	0.15807	0.973
MLH1_real_train_fold1	0.9999999999999964	0.977	0.253	25.3%	0.044	23.154%	0.05633	0.97
MSH2_real_train_fold1	0.9999999999999963	0.977	0.239	23.9%	0.047	24.194%	0.05584	0.973
MSH6_real_train_fold1	0.9999999999999969	0.986	0.193	19.3%	0.033	17.752%	0.04441	0.982
MSH6_real_train_fold1.1	0.9999999999999959	0.986	0.189	18.9%	0.033	18.104%	0.03768	0.981
OGG1_real_train_fold1	0.9999999999999973	0.998	0.189	18.9%	0.033	8.381%	0.06966	0.998
PMS1_real_train_fold1	0.9999999999999977	0.907	0.533	53.3%	0.086	42.364%	0.31629	0.873
PMS2_real_train_fold1	0.9999999999999957	0.796	0.638	63.8%	0.103	60.701%	0.29259	0.655
RNF168_real_train_fold1	0.999999999999995	0.978	0.219	21.9%	0.029	21.374%	0.04668	0.95
UNG_real_train_fold1	0.9999999999999968	0.974	0.306	30.6%	0.047	23.127%	0.13096	0.966
ATP2B4_dirichlet_train_fold1	0.9999999999999998	0.854	0.904	90.4%	0.185	52.88%	0.96955	0.839
ATP2B4_dirichlet_train_fold1.1	0.9999999999999973	0.944	0.555	55.5%	0.085	33.244%	0.39959	0.933
ATP2B4_dirichlet_train_fold1.2	0.9999999999999971	0.841	0.78	78.0%	0.121	54.379%	0.54805	0.794
ATP2B4_dirichlet_train_fold1.3	0.9999999999999996	0.874	0.828	82.8%	0.14	48.882%	0.8156	0.854
ATP2B4_dirichlet_train_fold1.4	0.999999999999998	0.892	0.684	68.4%	0.115	45.816%	0.4888	0.87
ATP2B4_dirichlet_train_fold1.5	0.9999999999999979	0.846	0.779	77.9%	0.127	53.868%	0.61311	0.808
ATP2B4_dirichlet_train_fold1.6	0.9999999999999971	0.939	0.54	54.0%	0.092	34.507%	0.39536	0.928
ATP2B4_dirichlet_train_fold1.7	0.9999999999999978	0.923	0.652	65.2%	0.104	39.935%	0.44836	0.91
ATP2B4_dirichlet_train_fold1.8	0.9999999999999976	0.863	0.724	72.4%	0.134	50.512%	0.49929	0.837
ATP2B4_dirichlet_train_fold1.9	0.9999999999999982	0.904	0.656	65.6%	0.109	43.161%	0.48969	0.885
