Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.954	0.292	29.2%	0.04	32.067%	0.08241	0.883
OGG1_0_real_train1	0.9999999999999968	0.998	0.16	16.0%	0.025	6.189%	0.0824	0.998
RNF168_0_real_train1	0.9999999999999989	0.949	0.364	36.4%	0.046	31.674%	0.14395	0.896
UNG_0_real_train1	0.9999999999999982	0.952	0.388	38.8%	0.062	30.907%	0.19894	0.935
ATP2B4_0_real_train1	0.9999999999999971	0.977	0.387	38.7%	0.052	21.525%	0.19477	0.972
ATP2B4_1_real_train1	0.9999999999999967	0.986	0.32	32.0%	0.048	17.178%	0.14664	0.984
MLH1_0_real_train1	0.9999999999999964	0.984	0.188	18.8%	0.034	17.892%	0.20019	0.978
MSH2_0_real_train1	0.999999999999996	0.99	0.165	16.5%	0.028	14.863%	0.03276	0.986
MSH6_0_real_train1	0.9999999999999951	0.994	0.135	13.5%	0.02	10.892%	0.02605	0.991
MSH6_1_real_train1	0.9999999999999969	0.992	0.152	15.2%	0.023	12.373%	0.03891	0.989
PMS1_0_real_train1	0.9999999999999964	0.926	0.417	41.7%	0.087	37.829%	0.23575	0.907
PMS2_0_real_train1	0.9999999999999952	0.862	0.522	52.2%	0.082	50.898%	0.22297	0.756
EXO1_0_multinomial_train1	0.9999999999999962	0.946	0.313	31.3%	0.043	33.759%	0.09559	0.863
RNF168_0_multinomial_train1	0.999999999999999	0.898	0.513	51.3%	0.068	44.499%	0.28234	0.809
RNF168_0_multinomial_train1.1	0.999999999999999	0.885	0.548	54.8%	0.079	46.954%	0.33739	0.81
EXO1_0_multinomial_train1.1	0.9999999999999961	0.935	0.347	34.7%	0.047	36.467%	0.11402	0.833
RNF168_0_multinomial_train1.2	0.9999999999999989	0.886	0.57	57.0%	0.076	46.112%	0.332	0.807
RNF168_0_multinomial_train1.3	0.9999999999999989	0.88	0.561	56.1%	0.075	47.473%	0.36597	0.783
