	0	1	2	3	4	5	6	7	8	9
0	[174.69572814711583, 8.34629965243534, 1663.4942849468048, 0.2683333456516266, 0.0]	[174.69022358787902, 8.339884853822873, 1663.5033873405614, 0.25333333015441895, 0.0]	[174.69671945430986, 8.346097737403916, 1663.5062171690593, 0.2516666650772095, 0.0]	[174.66584005900285, 8.338174063425805, 1663.2766599557704, 0.2691666781902313, 0.0]	[174.6811675124478, 8.333149833853867, 1663.4801767859392, 0.2849999964237213, 0.0]	[174.68615619894567, 8.342023879911602, 1663.4413231903404, 0.2658333480358124, 0.0]	[174.68264054091583, 8.340408003518505, 1663.4223253739733, 0.30250000953674316, 0.0]	[174.70864152578505, 8.353749214328763, 1663.5489231145627, 0.25083333253860474, 0.0]	[174.68655661530227, 8.345682295240929, 1663.4087432006133, 0.25833332538604736, 0.0]	[174.7024879234008, 8.348427222323743, 1663.5406070107706, 0.2541666626930237, 0.0]
100	[5.214771117321232, 3.9703667078036005, 12.444044095176311, 1.0, 0.0]	[4.952036461761011, 4.111279566025174, 8.407568957358377, 1.0, 0.0]	[5.1566850049941895, 4.003081110697631, 11.536038942965584, 1.0, 0.0]	[5.572915112932985, 4.3331310695665906, 12.39784043366394, 1.0, 0.0]	[5.924478055035941, 5.247734212920327, 6.76743842115614, 1.0, 0.0]	[5.839108446347162, 5.222053823596172, 6.170546227509897, 1.0, 0.0]	[5.020300462993234, 4.150926616189172, 8.69373846804062, 1.0, 0.0]	[5.010462704200586, 4.103015306946532, 9.074473972540538, 1.0, 0.0]	[4.974770162541416, 4.079630379318123, 8.951397832232932, 1.0, 0.0]	[5.046851215725918, 4.059923586400898, 9.869276293250199, 1.0, 0.0]
200	[4.723583638373845, 3.932141354255054, 7.9144228411879105, 1.0, 0.0]	[4.568975298813942, 4.019758683638978, 5.492166151749638, 1.0, 0.0]	[4.7309674337464696, 3.9491139462543132, 7.818534874921566, 1.0, 0.0]	[4.765750329194521, 4.081194637833637, 6.845556913608844, 1.0, 0.0]	[5.194089636225631, 4.790383340197374, 4.037062960282575, 1.0, 0.0]	[4.772626416446029, 4.1020848077814644, 6.705416086645636, 1.0, 0.0]	[4.618976568003355, 4.06525870993102, 5.537178580723358, 1.0, 0.0]	[4.536221503267393, 4.023883951722877, 5.123375515445167, 1.0, 0.0]	[4.516878919059994, 4.0131821720711205, 5.036967469888733, 1.0, 0.0]	[4.540739166553445, 3.997508077665861, 5.432310888875839, 1.0, 0.0]
300	[4.54935236803316, 3.916103864574921, 6.332485034582391, 1.0, 0.0]	[4.425443804697447, 3.988801251796033, 4.366425529014137, 1.0, 0.0]	[4.569533529277681, 3.9267746476449887, 6.427588816326925, 1.0, 0.0]	[4.515008752304022, 4.026640892316096, 4.8836785998792545, 1.0, 0.0]	[5.019764334650065, 4.679128232140463, 3.4063610250960235, 1.0, 0.0]	[4.534609822543717, 4.023775572425651, 5.108342501180658, 1.0, 0.0]	[4.474564944965127, 4.033056470025567, 4.415084749395597, 1.0, 0.0]	[4.389510339311129, 3.9937610156285905, 3.957493236825383, 1.0, 0.0]	[4.379754177317331, 3.9884498654482767, 3.9130431186905392, 1.0, 0.0]	[4.384727032764404, 3.973135704989434, 4.115913277749699, 1.0, 0.0]
400	[4.4582432424535074, 3.906503240139899, 5.517400023136086, 1.0, 0.0]	[4.346888992289056, 3.9702619812301916, 3.7662701105886445, 1.0, 0.0]	[4.484812173037286, 3.9118126529754287, 5.729995200618566, 1.0, 0.0]	[4.417044047824121, 4.012719948776221, 4.043240990479001, 1.0, 0.0]	[5.025006716470008, 4.768524492763539, 2.5648222370646905, 1.0, 0.0]	[4.398517105058373, 3.9884854586962333, 4.1003164636213985, 1.0, 0.0]	[4.401954084510374, 4.012893123289355, 3.890609612210185, 1.0, 0.0]	[4.314050564022599, 3.9749145728689794, 3.391359911536196, 1.0, 0.0]	[4.307631732125996, 3.9740986626734736, 3.3353306945252252, 1.0, 0.0]	[4.308482540920763, 3.958312408811764, 3.5017013210899948, 1.0, 0.0]
500	[4.400997274340611, 3.8994652022777827, 5.015320720628285, 1.0, 0.0]	[4.296489289196154, 3.9573284163333775, 3.3916087286277703, 1.0, 0.0]	[4.426345840605593, 3.901649707183785, 5.246961334218078, 1.0, 0.0]	[4.3432500003320715, 3.9793832397674445, 3.638667605646269, 1.0, 0.0]	[4.871718315393855, 4.632401635822354, 2.3931667957150116, 1.0, 0.0]	[4.327925432388504, 3.965949838894894, 3.6197559349360993, 1.0, 0.0]	[4.354852741330016, 3.988489553092207, 3.663631882378091, 1.0, 0.0]	[4.272963773006418, 3.96247789081363, 3.104858821927874, 1.0, 0.0]	[4.261720199940909, 3.9625814503390218, 2.9913874960188647, 1.0, 0.0]	[4.261899935871908, 3.9478844618320896, 3.14015474039818, 1.0, 0.0]
600	[4.362311669540358, 3.8934191848971924, 4.6889248464316555, 1.0, 0.0]	[4.261443273368311, 3.94792969078391, 3.1351358258440127, 1.0, 0.0]	[4.382057693232821, 3.894542822161283, 4.875148710715377, 1.0, 0.0]	[4.30793065304543, 3.960010385040927, 3.479202680045029, 1.0, 0.0]	[4.565290193141636, 4.288286374130836, 2.770038190108, 1.0, 0.0]	[4.279411789378141, 3.9528951266336065, 3.26516662744535, 1.0, 0.0]	[4.318064933589988, 3.973445514285677, 3.446194193043108, 1.0, 0.0]	[4.24071526172684, 3.952667033914648, 2.880482278121917, 1.0, 0.0]	[4.231135694183832, 3.9534532545567687, 2.7768243962706354, 1.0, 0.0]	[4.23056771422954, 3.9392368304992016, 2.91330883730339, 1.0, 0.0]
700	[4.333985555380931, 3.8883629380967624, 4.4562261728416805, 1.0, 0.0]	[4.2363730285303625, 3.9402763640467957, 2.9609666448356666, 1.0, 0.0]	[4.3535622881610365, 3.887869241929389, 4.656930462316474, 1.0, 0.0]	[4.26370343927378, 3.9423295314785705, 3.2137390779520922, 1.0, 0.0]	[4.416551183939797, 4.055399232096744, 3.61151951843053, 1.0, 0.0]	[4.244139283164922, 3.9426090020048443, 3.0153028116007787, 1.0, 0.0]	[4.290219363919074, 3.9606542059545564, 3.295651579645176, 1.0, 0.0]	[4.217917392868444, 3.944859196763802, 2.730581961046428, 1.0, 0.0]	[4.21140712204577, 3.9456150690240874, 2.6579205302168285, 1.0, 0.0]	[4.208860263578257, 3.9326257398004882, 2.762345237777682, 1.0, 0.0]
800	[4.313093919361078, 3.8835376388109766, 4.295562805501016, 1.0, 0.0]	[4.216894221814863, 3.9347707185293705, 2.821235032854932, 1.0, 0.0]	[4.3274339592436615, 3.8829521999640346, 4.444817592796269, 1.0, 0.0]	[4.242600880899253, 3.9408523161598747, 3.0174856473937783, 1.0, 0.0]	[4.363519471273958, 3.978518230483306, 3.8500124079065157, 1.0, 0.0]	[4.218994798942287, 3.933938890970354, 2.8505590797193348, 1.0, 0.0]	[4.2708701406714855, 3.954227908365582, 3.1664223230590363, 1.0, 0.0]	[4.202716785826124, 3.938040967524739, 2.646758183013852, 1.0, 0.0]	[4.194779702282604, 3.9394291362034335, 2.5535056607917084, 1.0, 0.0]	[4.193696073954704, 3.9273524825327764, 2.6634359142192725, 1.0, 0.0]
900	[4.297350254103616, 3.87918455217861, 4.181657019250065, 1.0, 0.0]	[4.201158821980357, 3.9282197026639287, 2.7293911931642865, 1.0, 0.0]	[4.311458162920876, 3.8780723168859725, 4.333858460349035, 1.0, 0.0]	[4.214799871882217, 3.9270656083870707, 2.8773426349514635, 1.0, 0.0]	[4.301559412380405, 3.9640828283431215, 3.374765840372827, 1.0, 0.0]	[4.202058075001323, 3.928142276398288, 2.739157986030341, 1.0, 0.0]	[4.253731588214259, 3.947417606662292, 3.063139815519663, 1.0, 0.0]	[4.189615562500264, 3.9322547163333277, 2.573608461669367, 1.0, 0.0]	[4.182616107119539, 3.9338108538963565, 2.488052532231827, 1.0, 0.0]	[4.179831883080797, 3.921606366089155, 2.582255169916422, 1.0, 0.0]
