Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_boot	0.9999999999999963	0.986	0.327	32.7%	0.073	17.128%	0.15462	0.985
OGG1_boot.1	0.9999999999999964	0.991	0.306	30.6%	0.061	14.556%	0.14607	0.991
OGG1_boot.2	0.9999999999999964	0.993	0.292	29.2%	0.052	12.442%	0.158	0.993
OGG1_boot.3	0.999999999999997	0.994	0.292	29.2%	0.05	12.15%	0.15625	0.994
OGG1_boot.4	0.9999999999999968	0.991	0.248	24.8%	0.054	14.078%	0.12838	0.991
OGG1_boot.5	0.9999999999999962	0.992	0.279	27.9%	0.057	13.526%	0.14308	0.992
OGG1_boot.6	0.9999999999999967	0.992	0.286	28.6%	0.049	12.324%	0.14961	0.992
OGG1_boot.7	0.9999999999999969	0.994	0.294	29.4%	0.048	11.832%	0.17416	0.993
OGG1_boot.8	0.9999999999999968	0.987	0.329	32.9%	0.069	16.975%	0.19722	0.986
OGG1_boot.9	0.9999999999999969	0.994	0.278	27.8%	0.043	11.351%	0.17482	0.993
OGG1_boot.10	0.9999999999999967	0.995	0.237	23.7%	0.047	10.952%	0.12013	0.995
OGG1_boot.11	0.9999999999999967	0.996	0.228	22.8%	0.038	9.667%	0.13162	0.996
OGG1_boot.12	0.9999999999999967	0.996	0.243	24.3%	0.039	9.587%	0.14166	0.995
OGG1_boot.13	0.9999999999999964	0.993	0.302	30.2%	0.052	12.763%	0.15984	0.992
OGG1_boot.14	0.999999999999997	0.995	0.283	28.3%	0.042	10.946%	0.17168	0.994
OGG1_boot.15	0.9999999999999973	0.994	0.266	26.6%	0.042	11.206%	0.15523	0.993
OGG1_boot.16	0.9999999999999962	0.991	0.29	29.0%	0.063	14.681%	0.14859	0.99
OGG1_boot.17	0.9999999999999969	0.99	0.35	35.0%	0.063	15.602%	0.17699	0.99
OGG1_boot.18	0.999999999999997	0.994	0.3	30.0%	0.053	13.26%	0.15766	0.994
OGG1_boot.19	0.999999999999997	0.995	0.254	25.4%	0.044	11.439%	0.13356	0.994
OGG1_boot.20	0.9999999999999966	0.995	0.263	26.3%	0.04	10.146%	0.14672	0.995
OGG1_boot.21	0.9999999999999964	0.992	0.278	27.8%	0.053	12.638%	0.15897	0.992
OGG1_boot.22	0.999999999999997	0.993	0.298	29.8%	0.049	13.085%	0.17102	0.993
OGG1_boot.23	0.9999999999999962	0.993	0.266	26.6%	0.049	12.099%	0.14623	0.993
OGG1_boot.24	0.9999999999999966	0.991	0.328	32.8%	0.052	13.926%	0.18321	0.99
OGG1_boot.25	0.9999999999999969	0.992	0.295	29.5%	0.05	12.82%	0.17396	0.992
OGG1_boot.26	0.9999999999999964	0.987	0.297	29.7%	0.064	16.299%	0.15068	0.986
OGG1_boot.27	0.9999999999999968	0.996	0.241	24.1%	0.046	10.787%	0.12698	0.996
OGG1_boot.28	0.9999999999999967	0.986	0.318	31.8%	0.065	16.432%	0.1734	0.985
OGG1_boot.29	0.9999999999999967	0.994	0.284	28.4%	0.047	11.609%	0.15808	0.993
OGG1_boot.30	0.9999999999999964	0.993	0.275	27.5%	0.06	13.89%	0.12459	0.993
OGG1_boot.31	0.9999999999999968	0.994	0.289	28.9%	0.048	11.502%	0.15336	0.994
OGG1_boot.32	0.9999999999999967	0.995	0.242	24.2%	0.041	10.407%	0.12603	0.994
OGG1_boot.33	0.9999999999999968	0.993	0.283	28.3%	0.049	11.974%	0.14776	0.993
OGG1_boot.34	0.9999999999999969	0.992	0.276	27.6%	0.049	12.459%	0.15646	0.992
OGG1_boot.35	0.9999999999999968	0.994	0.266	26.6%	0.043	10.954%	0.15945	0.994
OGG1_boot.36	0.9999999999999969	0.995	0.235	23.5%	0.039	9.642%	0.13556	0.995
OGG1_boot.37	0.9999999999999967	0.997	0.236	23.6%	0.037	9.126%	0.16311	0.997
OGG1_boot.38	0.9999999999999961	0.994	0.268	26.8%	0.046	11.033%	0.14653	0.994
OGG1_boot.39	0.999999999999997	0.992	0.315	31.5%	0.061	14.991%	0.16459	0.991
OGG1_boot.40	0.9999999999999966	0.994	0.292	29.2%	0.047	11.635%	0.15013	0.994
OGG1_boot.41	0.9999999999999964	0.995	0.278	27.8%	0.049	11.96%	0.14946	0.994
OGG1_boot.42	0.9999999999999969	0.994	0.263	26.3%	0.042	10.692%	0.16851	0.994
OGG1_boot.43	0.9999999999999968	0.991	0.28	28.0%	0.056	13.734%	0.14764	0.99
OGG1_boot.44	0.9999999999999964	0.996	0.219	21.9%	0.041	9.862%	0.12789	0.996
OGG1_boot.45	0.9999999999999969	0.994	0.279	27.9%	0.044	10.904%	0.17578	0.994
OGG1_boot.46	0.9999999999999967	0.992	0.276	27.6%	0.047	12.331%	0.16699	0.992
OGG1_boot.47	0.9999999999999977	0.995	0.225	22.5%	0.041	10.385%	0.11612	0.994
OGG1_boot.48	0.9999999999999978	0.995	0.22	22.0%	0.039	10.015%	0.1067	0.995
OGG1_boot.49	0.999999999999998	0.995	0.223	22.3%	0.038	10.037%	0.10601	0.994
OGG1_boot.50	0.9999999999999978	0.995	0.226	22.6%	0.041	10.029%	0.12694	0.995
OGG1_boot.51	0.9999999999999977	0.994	0.22	22.0%	0.045	10.82%	0.11069	0.994
OGG1_boot.52	0.9999999999999978	0.994	0.248	24.8%	0.046	11.063%	0.12802	0.993
OGG1_boot.53	0.999999999999998	0.994	0.242	24.2%	0.043	11.19%	0.1169	0.994
OGG1_boot.54	0.9999999999999978	0.997	0.222	22.2%	0.033	8.275%	0.11562	0.996
OGG1_boot.55	0.9999999999999981	0.993	0.272	27.2%	0.047	12.21%	0.13972	0.992
OGG1_boot.56	0.999999999999998	0.993	0.268	26.8%	0.049	12.266%	0.13172	0.992
OGG1_boot.57	0.9999999999999976	0.997	0.188	18.8%	0.032	7.921%	0.09166	0.997
OGG1_boot.58	0.9999999999999981	0.992	0.239	23.9%	0.053	13.027%	0.11869	0.991
OGG1_boot.59	0.9999999999999978	0.994	0.242	24.2%	0.046	11.615%	0.11249	0.993
OGG1_boot.60	0.9999999999999982	0.993	0.223	22.3%	0.045	11.877%	0.11532	0.993
OGG1_boot.61	0.9999999999999978	0.998	0.198	19.8%	0.027	6.891%	0.10828	0.997
OGG1_boot.62	0.9999999999999981	0.995	0.239	23.9%	0.039	10.324%	0.11257	0.994
OGG1_boot.63	0.9999999999999973	0.995	0.248	24.8%	0.039	9.841%	0.13839	0.995
OGG1_boot.64	0.999999999999998	0.995	0.221	22.1%	0.039	9.729%	0.11485	0.995
OGG1_boot.65	0.9999999999999984	0.993	0.265	26.5%	0.047	12.326%	0.12349	0.992
OGG1_boot.66	0.999999999999998	0.991	0.261	26.1%	0.053	13.226%	0.13329	0.991
OGG1_boot.67	0.9999999999999977	0.994	0.247	24.7%	0.046	11.335%	0.12555	0.993
OGG1_boot.68	0.9999999999999982	0.99	0.248	24.8%	0.055	14.226%	0.10224	0.989
OGG1_boot.69	0.9999999999999976	0.995	0.227	22.7%	0.04	10.059%	0.109	0.995
OGG1_boot.70	0.9999999999999976	0.996	0.215	21.5%	0.035	8.834%	0.10319	0.996
OGG1_boot.71	0.9999999999999977	0.998	0.182	18.2%	0.028	7.064%	0.09299	0.997
OGG1_boot.72	0.9999999999999978	0.995	0.243	24.3%	0.039	10.077%	0.12513	0.994
OGG1_boot.73	0.9999999999999976	0.996	0.224	22.4%	0.037	9.281%	0.10645	0.996
OGG1_boot.74	0.9999999999999981	0.988	0.281	28.1%	0.06	15.492%	0.13448	0.987
OGG1_boot.75	0.9999999999999974	0.996	0.213	21.3%	0.034	8.542%	0.12399	0.996
OGG1_boot.76	0.9999999999999971	0.997	0.206	20.6%	0.034	8.128%	0.10793	0.997
OGG1_boot.77	0.9999999999999977	0.998	0.181	18.1%	0.024	6.206%	0.10235	0.998
OGG1_boot.78	0.9999999999999976	0.997	0.202	20.2%	0.03	7.331%	0.1205	0.997
OGG1_boot.79	0.999999999999998	0.986	0.246	24.6%	0.065	16.407%	0.10195	0.985
OGG1_boot.80	0.9999999999999979	0.995	0.218	21.8%	0.038	9.585%	0.11551	0.995
OGG1_boot.81	0.9999999999999977	0.996	0.203	20.3%	0.037	9.014%	0.10224	0.996
OGG1_boot.82	0.9999999999999982	0.996	0.203	20.3%	0.036	8.954%	0.11429	0.996
OGG1_boot.83	0.9999999999999973	0.995	0.239	23.9%	0.039	9.848%	0.13146	0.995
OGG1_boot.84	0.9999999999999974	0.998	0.183	18.3%	0.028	6.939%	0.09838	0.998
OGG1_boot.85	0.9999999999999972	0.997	0.211	21.1%	0.031	7.557%	0.11446	0.997
OGG1_boot.86	0.9999999999999977	0.996	0.218	21.8%	0.035	9.034%	0.11215	0.996
OGG1_boot.87	0.9999999999999974	0.996	0.204	20.4%	0.035	8.972%	0.09604	0.996
OGG1_boot.88	0.999999999999998	0.997	0.204	20.4%	0.033	8.378%	0.10546	0.996
OGG1_boot.89	0.999999999999998	0.991	0.245	24.5%	0.054	13.578%	0.10295	0.99
OGG1_boot.90	0.9999999999999981	0.992	0.334	33.4%	0.062	15.756%	0.19486	0.992
OGG1_boot.91	0.9999999999999977	0.994	0.289	28.9%	0.045	11.284%	0.19211	0.993
OGG1_boot.92	0.999999999999998	0.994	0.262	26.2%	0.044	11.262%	0.1844	0.993
OGG1_boot.93	0.9999999999999978	0.995	0.263	26.3%	0.046	11.911%	0.12107	0.994
OGG1_boot.94	0.9999999999999977	0.992	0.342	34.2%	0.066	17.368%	0.1834	0.992
OGG1_boot.95	0.9999999999999982	0.994	0.264	26.4%	0.042	11.038%	0.16631	0.994
OGG1_boot.96	0.9999999999999982	0.984	0.439	43.9%	0.086	22.443%	0.23183	0.984
OGG1_boot.97	0.9999999999999977	0.991	0.283	28.3%	0.053	13.754%	0.16013	0.99
OGG1_boot.98	0.9999999999999974	0.993	0.299	29.9%	0.056	13.854%	0.14338	0.993
OGG1_boot.99	0.9999999999999982	0.992	0.359	35.9%	0.062	16.592%	0.18442	0.992
OGG1_boot.100	0.9999999999999977	0.996	0.231	23.1%	0.034	8.728%	0.13383	0.996
OGG1_boot.101	0.9999999999999976	0.991	0.316	31.6%	0.053	13.391%	0.18857	0.99
OGG1_boot.102	0.999999999999998	0.991	0.3	30.0%	0.052	13.803%	0.19496	0.99
OGG1_boot.103	0.9999999999999974	0.988	0.307	30.7%	0.058	15.713%	0.16181	0.987
OGG1_boot.104	0.9999999999999976	0.996	0.225	22.5%	0.036	8.74%	0.16725	0.996
