	0	1	2	3	4	5	6	7	8	9
0	[174.51316503420645, 8.168762775454333, 1663.4440225875212, 0.25333333015441895, 0.0]	[174.5232995421064, 8.176211609506204, 1663.470879326002, 0.27916666865348816, 0.0]	[174.5228010153899, 8.179038529986347, 1663.4376248540352, 0.2783333361148834, 0.0]	[174.5248057883187, 8.173842812082766, 1663.5096297623593, 0.27166667580604553, 0.0]	[174.5063174442583, 8.176354149301696, 1663.2996329495659, 0.33000001311302185, 0.0]	[174.53305616493503, 8.173368278419847, 1663.5968788651517, 0.23499999940395355, 0.0]	[174.53643434294133, 8.18012600718163, 1663.563083357597, 0.2433333396911621, 0.0]	[174.51069133354437, 8.171376121114122, 1663.3931521243023, 0.2658333480358124, 0.0]	[174.5080878178282, 8.15994004359153, 1663.4814777423667, 0.24500000476837158, 0.0]	[174.51945901669458, 8.161740330359509, 1663.5771868633506, 0.2608333230018616, 0.0]
100	[3.4841986503721225, 2.640556443110014, 8.436422072621085, 1.0, 0.0]	[3.443176339154968, 2.6022075138938963, 8.409688252610717, 1.0, 0.0]	[3.8944757482794428, 2.663141161445542, 12.31334586833901, 1.0, 0.0]	[3.9828854094200534, 2.700052436496097, 12.828329729239565, 1.0, 0.0]	[4.845458610549066, 2.7594581128287032, 20.860004977203634, 1.0, 0.0]	[3.48246088284836, 2.646343956011256, 8.36116926837104, 1.0, 0.0]	[5.114139774866557, 2.9119130060456047, 22.022267688209524, 1.0, 0.0]	[3.4197777720044993, 2.622854207497388, 7.969235645071114, 1.0, 0.0]	[3.6729840275594925, 2.508508041323254, 11.644759862362383, 1.0, 0.0]	[3.4327587186802058, 2.6360977956626943, 7.9666092301751155, 1.0, 0.0]
200	[3.0655133999735846, 2.5451091020465784, 5.204042979270062, 1.0, 0.0]	[2.9912095310936815, 2.5171580728612555, 4.740514582324257, 1.0, 0.0]	[3.3926214506631234, 2.5736117343903677, 8.190097162727556, 1.0, 0.0]	[3.3685662042069513, 2.587778781408252, 7.807874227986993, 1.0, 0.0]	[3.768965569652426, 2.600971505633475, 11.679940640189507, 1.0, 0.0]	[3.0588703940584283, 2.5390467121495615, 5.1982368190886685, 1.0, 0.0]	[3.3166378718633687, 2.6718763764666082, 6.447614953967605, 1.0, 0.0]	[3.008339414285553, 2.5337618718149497, 4.745775424706032, 1.0, 0.0]	[3.1734597102243383, 2.452073809906889, 7.213859003174491, 1.0, 0.0]	[3.0058791277719266, 2.5391595042982575, 4.66719623473669, 1.0, 0.0]
300	[2.898505040009561, 2.506638575371966, 3.918664646375948, 1.0, 0.0]	[2.8364659249045454, 2.483851206029779, 3.526147188747661, 1.0, 0.0]	[3.1650921295026118, 2.513167647122492, 6.519244823801193, 1.0, 0.0]	[3.1757302069996367, 2.5271044188876415, 6.486257881119954, 1.0, 0.0]	[3.4789374833986453, 2.551045545702488, 9.278919376961573, 1.0, 0.0]	[2.8910232043609616, 2.498735548941051, 3.9228765541991018, 1.0, 0.0]	[3.0173367191755234, 2.58593900436007, 4.313977148154535, 1.0, 0.0]	[2.8541345411852066, 2.5004879047030015, 3.53646636482205, 1.0, 0.0]	[2.9916706098768096, 2.4283009872933574, 5.633696225834523, 1.0, 0.0]	[2.852737781755728, 2.503039574975205, 3.496982067805229, 1.0, 0.0]
400	[2.8058879470113856, 2.48375996991198, 3.221279770994053, 1.0, 0.0]	[2.756933694206755, 2.4648856486567396, 2.9204804555001513, 1.0, 0.0]	[3.030821519343732, 2.4754635690403224, 5.5535795030340935, 1.0, 0.0]	[3.0540681436569987, 2.49188532843315, 5.621828152238488, 1.0, 0.0]	[3.245811398374038, 2.5089164104140784, 7.368949879599596, 1.0, 0.0]	[2.7986051235927007, 2.4759835812353965, 3.226215423573043, 1.0, 0.0]	[2.9057646551321583, 2.526725693183593, 3.7903896194856523, 1.0, 0.0]	[2.7756495168550703, 2.4793662940125243, 2.9628322284254596, 1.0, 0.0]	[2.893921104412519, 2.41433722383941, 4.795838805731089, 1.0, 0.0]	[2.7713775865827928, 2.4816907296112167, 2.8968685697157595, 1.0, 0.0]
500	[2.749243599828823, 2.4683429002252595, 2.8090069960356354, 1.0, 0.0]	[2.708580270397311, 2.4523024144889036, 2.562778559084074, 1.0, 0.0]	[2.942534386868888, 2.4492555955595763, 4.932787913093114, 1.0, 0.0]	[2.9693253144006633, 2.465634343291055, 5.036909711096084, 1.0, 0.0]	[3.107669729691542, 2.4770778634103707, 6.305918662811711, 1.0, 0.0]	[2.7407083536022103, 2.4617210064688164, 2.7898734713339377, 1.0, 0.0]	[2.8197301805563524, 2.474168250759533, 3.4556192979681954, 1.0, 0.0]	[2.725412660105134, 2.464525873322143, 2.6088678678299084, 1.0, 0.0]	[2.8330347328627017, 2.4049810256315878, 4.280537072311138, 1.0, 0.0]	[2.72116962695282, 2.467376329876363, 2.5379329707645737, 1.0, 0.0]
600	[2.7107054560613237, 2.4558942145927305, 2.5481124146859337, 1.0, 0.0]	[2.67737976479833, 2.442987490440094, 2.343922743582363, 1.0, 0.0]	[2.880071505419983, 2.430161023164889, 4.499104822550937, 1.0, 0.0]	[2.907712071147193, 2.445853738895596, 4.618583322515971, 1.0, 0.0]	[3.028594050075122, 2.456046936609023, 5.725471134660987, 1.0, 0.0]	[2.7014735976697795, 2.4516366480571037, 2.498369496126756, 1.0, 0.0]	[2.7568035674898446, 2.4528053674934345, 3.0399819999640996, 1.0, 0.0]	[2.690951395859628, 2.452913038997675, 2.3803835686195307, 1.0, 0.0]	[2.791629009712514, 2.397694315375586, 3.939346943369276, 1.0, 0.0]	[2.687232911829046, 2.456820838968802, 2.30412072860244, 1.0, 0.0]
700	[2.6832693203746323, 2.44538170421303, 2.3788761616160223, 1.0, 0.0]	[2.6587795652458883, 2.4347520896415475, 2.2402747560434086, 1.0, 0.0]	[2.8362239413747306, 2.414614274867453, 4.216096665072774, 1.0, 0.0]	[2.8617630615101004, 2.4301386292856195, 4.31624432224481, 1.0, 0.0]	[2.9651977160842047, 2.438974261399919, 5.262234546842857, 1.0, 0.0]	[2.673371593728257, 2.443426918480496, 2.2994467524776088, 1.0, 0.0]	[2.7125042499717527, 2.4385528404152508, 2.739514095565019, 1.0, 0.0]	[2.6676962337478574, 2.4435671171976563, 2.2412911655020107, 1.0, 0.0]	[2.76462863619115, 2.3901015412075637, 3.745270949835863, 1.0, 0.0]	[2.6639341977545734, 2.4478196733264945, 2.1611452442807875, 1.0, 0.0]
800	[2.6611005601863313, 2.437421247477102, 2.236793127092293, 1.0, 0.0]	[2.6439440273538306, 2.42694722856774, 2.169967987860908, 1.0, 0.0]	[2.8014688499962856, 2.402375990954127, 3.9909285904215865, 1.0, 0.0]	[2.8267664975978692, 2.4162034129934047, 4.105630846044645, 1.0, 0.0]	[2.9130303746869712, 2.4247102464366077, 4.883201282503636, 1.0, 0.0]	[2.6550681759849812, 2.435507203414714, 2.1956097257026723, 1.0, 0.0]	[2.680232644531267, 2.4281608933884082, 2.5207175114285914, 1.0, 0.0]	[2.6490226647147375, 2.4358414604555536, 2.13181204259184, 1.0, 0.0]	[2.7429882557230605, 2.383764746533333, 3.5922350918972743, 1.0, 0.0]	[2.6487561853571, 2.4395400737769415, 2.0921611158015856, 1.0, 0.0]
900	[2.6432673883515547, 2.4310951335824105, 2.121722547691442, 1.0, 0.0]	[2.6299413418623576, 2.4205494711550712, 2.0939187070728646, 1.0, 0.0]	[2.7730919129832787, 2.3922167218356654, 3.8087519114761332, 1.0, 0.0]	[2.798247053008839, 2.404330059178286, 3.939169938305528, 1.0, 0.0]	[2.8529882871365766, 2.4113617221134915, 4.416265650230849, 1.0, 0.0]	[2.640182240121434, 2.428825196165965, 2.1135704395546915, 1.0, 0.0]	[2.65735379828476, 2.4184388466859432, 2.38914951598817, 1.0, 0.0]	[2.633565834368775, 2.429651975284765, 2.0391385908400954, 1.0, 0.0]	[2.723997718167165, 2.3792025198245588, 3.447951983426064, 1.0, 0.0]	[2.6354627627662524, 2.432336318735913, 2.031264440303395, 1.0, 0.0]
