	0	1	2	3	4	5	6	7	8	9
0	[656.5894606817549, 11.88961858042676, 6446.998421013281, 0.12071428447961807, 0.0]	[656.5240224082704, 11.88258875411577, 6446.414336541546, 0.12964285910129547, 0.0]	[656.4798648387261, 11.89050255880243, 6445.893622799237, 0.11999999731779099, 0.0]	[656.4814577624543, 11.893377774884197, 6445.8807998757, 0.1192857176065445, 0.0]	[656.5156418567414, 11.895365102113482, 6446.202767546278, 0.11535714566707611, 0.0]	[656.4573305615224, 11.888378806930884, 6445.689517545915, 0.11357142776250839, 0.0]	[656.5216543404435, 11.882117629407674, 6446.395367110358, 0.10892856866121292, 0.0]	[656.475059175516, 11.886963525846369, 6445.880956496696, 0.11392857134342194, 0.0]	[656.5365937358481, 11.880365120311831, 6446.562286155363, 0.11178571730852127, 0.0]	[656.5477385793955, 11.889403266585939, 6446.583353128095, 0.11214285343885422, 0.0]
100	[8.1651687170715, 4.259012693599873, 39.061560234716275, 1.0, 0.0]	[113.8995043588745, 10.565368998440858, 1033.3413536043363, 0.9492856860160828, 0.0]	[67.4789667489549, 17.23705398939752, 502.41912759557374, 0.9285714030265808, 0.0]	[12.896703020022272, 4.561337157526421, 83.35365862495851, 1.0, 0.0]	[29.35767466855089, 23.59836524898732, 57.593094195635686, 1.0, 0.0]	[607.017377294669, 10.525116408131144, 5964.922608865379, 0.6489285826683044, 0.0]	[12.124029840329406, 8.05582500081124, 40.682048395181674, 1.0, 0.0]	[12.769170909531157, 3.953833261732605, 88.15337647798552, 1.0, 0.0]	[9.743105899383483, 4.288618191457754, 54.54487707925728, 1.0, 0.0]	[21.750368605886372, 8.85443472555376, 128.9593388033261, 0.9964285492897034, 0.0]
200	[5.6519059725018295, 3.4191441710889396, 22.327618014128902, 1.0, 0.0]	[13.984483413642103, 7.1285991050300135, 68.5588430861209, 0.9967857003211975, 0.0]	[50.43299556874646, 3.408256712226685, 470.24738856519775, 0.9285714030265808, 0.0]	[8.30189731235806, 3.748866351946663, 45.53030960411396, 1.0, 0.0]	[12.321569883906506, 5.77983514926605, 65.41734734640455, 0.9975000023841858, 0.0]	[20.62188200361047, 4.669079813633399, 159.5280218997707, 1.0, 0.0]	[10.207657961206667, 5.39794625234251, 48.09711708864156, 0.9985714554786682, 0.0]	[6.653653303341963, 3.405848757675095, 32.47804545666868, 1.0, 0.0]	[6.910439345004525, 3.7396941222813345, 31.7074522272319, 1.0, 0.0]	[11.115710407067045, 6.353557430084365, 47.62152976982681, 0.9982143044471741, 0.0]
300	[4.871744246046594, 3.1621915681474912, 17.095526778991026, 1.0, 0.0]	[6.657629290336184, 4.524224658846671, 21.334046314895126, 0.9996428489685059, 0.0]	[50.0914933945582, 3.3876502896239105, 467.0384310493428, 0.9285714030265808, 0.0]	[6.821252501981123, 3.519032544440091, 33.02219957541031, 1.0, 0.0]	[6.716563702869171, 4.122118348558599, 25.944453543105713, 0.9989285469055176, 0.0]	[13.255501765213703, 4.3471184934434355, 89.08383271770268, 1.0, 0.0]	[7.87863836263873, 4.000096474309737, 38.78541888328992, 0.9985714554786682, 0.0]	[5.585757496276284, 3.302534804592866, 22.83222691683418, 1.0, 0.0]	[5.895081324496571, 3.5682801527503853, 23.268011717461857, 1.0, 0.0]	[6.304635094293577, 4.186716880849359, 21.17918213444218, 1.0, 0.0]
400	[4.533733082302911, 3.05352675421981, 14.80206328083101, 1.0, 0.0]	[5.4769785989255375, 3.6987729812225276, 17.7820561770301, 0.9996428489685059, 0.0]	[49.96284791398003, 3.376080779482665, 465.86767134497364, 0.9285714030265808, 0.0]	[6.095884976483891, 3.4144346195117294, 26.81450356972162, 1.0, 0.0]	[7.801250013238283, 4.503702374673894, 32.97547638564389, 0.9989285469055176, 0.0]	[10.409488181385115, 4.1937166822928065, 62.15771499092308, 1.0, 0.0]	[13.146857837571204, 4.003594291467736, 91.43263546103466, 0.9992856979370117, 0.0]	[5.115630913071774, 3.242925570933962, 18.727053421378116, 1.0, 0.0]	[5.390904539629891, 3.481854686485774, 19.09049853144117, 1.0, 0.0]	[5.387180365975711, 3.6909911854121775, 16.961891805635336, 1.0, 0.0]
500	[4.353858225297949, 3.007193418266343, 13.466648070316062, 1.0, 0.0]	[5.025045929612353, 3.503792103149122, 15.212538264632306, 0.9996428489685059, 0.0]	[49.896979968170854, 3.367088323906079, 465.2989164426477, 0.9285714030265808, 0.0]	[5.664449592817666, 3.3685449615779293, 22.95904631239737, 1.0, 0.0]	[9.033973422958251, 3.980723557877917, 50.53249865080334, 0.9996428489685059, 0.0]	[9.259675838563453, 4.075036565658218, 51.84639272905235, 1.0, 0.0]	[6.485684123878219, 3.1896462813365556, 32.960378425416636, 0.9992856979370117, 0.0]	[4.836165616130888, 3.198850850563911, 16.373147655669765, 1.0, 0.0]	[5.110923205368547, 3.423705434284041, 16.87217771084505, 1.0, 0.0]	[4.918334663000309, 3.4628915313346993, 14.554431316656089, 1.0, 0.0]
600	[4.212253922475329, 2.986541431689731, 12.257124907855975, 1.0, 0.0]	[4.569992548067407, 3.43239507945217, 11.375974686152365, 1.0, 0.0]	[49.85960246631547, 3.3591305435044427, 465.0047192281103, 0.9285714030265808, 0.0]	[5.340508317954997, 3.3606609376538685, 19.798473803011284, 1.0, 0.0]	[4.921671260293258, 3.21406572853882, 17.076055317544377, 1.0, 0.0]	[8.663087564374322, 3.9371694796238375, 47.25918084750486, 1.0, 0.0]	[9.40777969308167, 3.4366946659294677, 59.71085027152201, 0.9989285469055176, 0.0]	[4.6559671665519575, 3.1640850296528003, 14.918821368991573, 1.0, 0.0]	[4.9070877617340045, 3.3805478928518586, 15.265398688821463, 1.0, 0.0]	[4.679046974377697, 3.37458654288198, 13.044604314957171, 1.0, 0.0]
700	[4.1017644229744175, 2.97227321234753, 11.294912106268875, 1.0, 0.0]	[4.400557199662397, 3.3080818690005014, 10.924753306618957, 1.0, 0.0]	[49.83342974890123, 3.3524282846590747, 464.8100146424215, 0.9285714030265808, 0.0]	[5.141622829527877, 3.3228990776674245, 18.187237518604526, 1.0, 0.0]	[4.650821808572825, 3.1750889162524465, 14.757328923203787, 1.0, 0.0]	[7.948981072208554, 3.818772264587777, 41.30208807620776, 1.0, 0.0]	[8.51919408259023, 3.3035686192648317, 52.15625463325399, 0.9989285469055176, 0.0]	[4.523320258458898, 3.1361180626190173, 13.872021958398802, 1.0, 0.0]	[4.750337947178878, 3.3443576165205378, 14.059803306583392, 1.0, 0.0]	[4.528377794266523, 3.3178585243415863, 12.105192699249361, 1.0, 0.0]
800	[4.020137466063469, 2.9606218739011863, 10.595155921622826, 1.0, 0.0]	[4.298868124770475, 3.2633930243257225, 10.354751004447529, 1.0, 0.0]	[49.81424594793372, 3.3474711070272196, 464.667748409065, 0.9285714030265808, 0.0]	[4.981401687356824, 3.2948689927759625, 16.865326945808615, 1.0, 0.0]	[4.49833150420965, 3.1529577463128367, 13.453737578968138, 1.0, 0.0]	[7.298907185444937, 3.7355484513687687, 35.633587340761686, 1.0, 0.0]	[5.413556882969714, 3.1086047868400453, 23.049520961296686, 0.9996428489685059, 0.0]	[4.42215985212444, 3.1125229864349535, 13.096368656894867, 1.0, 0.0]	[4.637806212367193, 3.309754686518146, 13.280515258490466, 1.0, 0.0]	[4.419823748345538, 3.2727255747841055, 11.470981735614323, 1.0, 0.0]
900	[3.956361715303596, 2.950581238833119, 10.05780476470477, 1.0, 0.0]	[4.226838585980847, 3.2379029906098102, 9.889355953710368, 1.0, 0.0]	[49.80082318826171, 3.3429891356060373, 464.57834052655664, 0.9285714030265808, 0.0]	[4.853914463902344, 3.273216317513418, 15.806981463889255, 1.0, 0.0]	[4.39084437132133, 3.1345079323307723, 12.563364389905571, 1.0, 0.0]	[6.725773560572277, 3.670949407466028, 30.54824153106249, 1.0, 0.0]	[4.34754440835632, 3.077754862712443, 12.697895456438776, 1.0, 0.0]	[4.455970974370704, 3.103645228418815, 13.523257459518884, 0.9996428489685059, 0.0]	[4.543308475665924, 3.2922999635182855, 12.510085121476385, 1.0, 0.0]	[4.345121145797343, 3.244542129869962, 11.005790159273806, 1.0, 0.0]
