Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
OGG1_boot	0.13786780973048443	5.9567861786069204e-238	2.01e-321	1.51e-321	0.8621321902695155	2.117509939925207e-207	1.2593019436674198e-75	6.34781906501786e-154
OGG1_boot.1	0.14463573349665895	1.886207438944446e-118	1.3034415048743311e-133	6.202937299018109e-257	0.7355244793351844	1.1481503550030194e-117	0.11983978716815671	2.184531011800858e-62
OGG1_boot.2	0.09423808825746297	0.06559153366268529	6.972277923770006e-28	2.314653706079743e-46	0.7744838388388243	4.9036114915296595e-25	5.060284015464398e-10	0.06568653873499894
OGG1_boot.3	0.1175485873746294	0.06456563173315207	9.330059557661743e-52	8.890570429296237e-69	0.7003717189523626	0.0027680802961848974	0.1147459816435638	1.0710739914599177e-13
OGG1_boot.4	0.04452163633129833	0.16714220574672076	1.0745208383239985e-85	1.774659119997775e-41	0.6210617369689353	0.05785035448205175	3.3064913549314714e-11	0.1094240664379289
OGG1_boot.5	0.15636707059707664	1.9057670911901008e-130	4.433230073126907e-261	1.021688496726367e-114	0.84363292940089	1.6503268414560383e-49	2.033339185742841e-12	2.1763693622511016e-32
OGG1_boot.6	0.14326919524714465	1.1754120319099975e-44	1.593932282835328e-58	2.558152979153708e-68	0.7338986189477575	1.865581288239481e-22	0.12283218580509782	1.2172923560816687e-18
OGG1_boot.7	0.13944277553115425	1.9424121607485003e-22	1.1353745153799517e-48	0.02601933282079302	0.7834115510080946	1.9766582639438463e-10	0.051110904954581975	1.5435487710300236e-05
OGG1_boot.8	0.09453733114064736	1.2500401315429065e-36	5.660172621450726e-123	1.2979370352674755e-101	0.6889055400548979	9.317850738758133e-71	2.812573106119239e-20	0.21655712880445493
OGG1_boot.9	0.07814621821539525	0.030983700393900214	0.041817746538652514	8.397791360599292e-42	0.6376156341206793	7.081966132062951e-17	0.03602179681947843	0.17541490391189413
OGG1_boot.10	0.07314182804757743	2.49410744752505e-60	1.3758958329048135e-98	2.7044953479268997e-69	0.69754927492954	1.0533129881142619e-64	0.1904756188516894	0.038833278171193204
OGG1_boot.11	0.017065154747810684	0.14088436786598593	7.002428921750715e-67	1.5966811484663183e-52	0.6172885077127614	3.114914684174224e-26	0.07085778661528293	0.15390418305815903
OGG1_boot.12	0.12257442788238897	1.598954647617782e-11	4.217849094358547e-21	8.427513881742223e-07	0.7996032818178186	0.04618995533314914	0.03163149185880654	3.40459198770214e-10
OGG1_boot.13	0.13254010712046502	9.017881363775707e-60	4.185279936419616e-35	1.7749005395034447e-170	0.7325232085472507	4.841597490528671e-67	0.13493668433228426	3.537285666030059e-48
OGG1_boot.14	0.09621209513415069	2.4753504586053574e-54	2.1375191745331344e-162	3.954283083233258e-88	0.512153053418976	5.538105440772595e-47	0.39163485144550436	1.368989672631941e-12
OGG1_boot.15	0.06084614032403938	0.13169503782967434	3.9385766309566637e-47	2.1040155265387477e-77	0.6086008142643867	5.425359678479029e-36	0.009920204676868386	0.18893780290503132
OGG1_boot.16	0.14761738795858792	1.7187332359111262e-217	1.93e-321	1.7392935519075643e-285	0.8523826120414122	6.135264753169154e-169	1.0772791188778703e-35	3.8920276061260136e-73
OGG1_boot.17	0.11723937770072493	0.02232424149649649	1.8921198171099665e-95	4.862555474885406e-101	0.6588860259019231	5.492533480105897e-50	0.00406418138009379	0.19748617352076167
OGG1_boot.18	0.06376296554078109	1.2753523918828722e-31	5.858427929849623e-192	7.959751907056861e-107	0.5718230424646666	2.5241613156469155e-73	0.07701856800005866	0.28739542399449347
OGG1_boot.19	0.06076227080848421	0.04916227349305902	5.958330425099561e-97	1.566333564685864e-38	0.6061018482827438	2.68493775208148e-29	6.852587819077185e-06	0.2839667548278939
OGG1_boot.20	0.08124903213106592	0.04538238892557022	1.033001516299291e-19	0.03258803128971904	0.7052883641511305	1.1469309921146282e-07	2.9151591658118145e-05	0.13546291721775708
OGG1_boot.21	0.1148711815193623	1.7560433645935664e-13	0.02294381775166993	6.115854581715081e-09	0.8620463711658621	1.2628680400508238e-12	3.864720203928757e-10	0.00013862305934054064
OGG1_boot.22	0.052163546954360346	0.06184344798737304	3.538440658404497e-64	8.738854806476775e-46	0.6151092568318016	0.1435161031496192	0.007168380102603471	0.12019926497424249
OGG1_boot.23	0.1313552935716059	0.037433401839637885	4.2738815880443604e-76	2.3780643023790196e-05	0.7585749371304824	0.00333355251573654	0.00013758083652961228	0.06914145346298395
OGG1_boot.24	0.12849169462161783	4.301396736833364e-48	4.9223885110057254e-114	0.11789767243726874	0.7149157444646579	0.022745114908732395	6.488595817684255e-12	0.015949773561234386
OGG1_boot.25	0.1312078925797396	0.07094491793248014	1.927296623707687e-89	1.6458360449503642e-36	0.6910957550365384	1.3053385782524634e-17	0.00023656205837654625	0.1065148723928651
OGG1_boot.26	0.029706253783747298	0.04740843723798413	1.5442413756617694e-120	1.3396085405356435e-75	0.6873565092116046	0.23552879324962153	1.4029910626091655e-17	6.517042399422833e-09
