Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	999.9999999999997	0.865	658.113	65.811%	137.205	51.065%	0.43382	0.842
ATP2B4_real_train_fold1.1	999.9999999999966	0.915	541.486	54.149%	105.911	41.567%	0.29392	0.9
MLH1_real_train_fold1	999.9999999999964	0.957	331.186	33.119%	54.913	28.897%	0.13045	0.94
MSH2_real_train_fold1	999.9999999999962	0.964	333.18	33.318%	51.526	26.524%	0.10941	0.951
MSH6_real_train_fold1	999.9999999999968	0.975	275.145	27.515%	41.662	22.412%	0.08957	0.965
MSH6_real_train_fold1.1	999.9999999999959	0.975	271.995	27.2%	40.842	22.406%	0.10031	0.963
OGG1_real_train_fold1	999.9999999999972	0.788	726.402	72.64%	256.27	65.082%	0.40335	0.778
PMS1_real_train_fold1	999.9999999999977	0.92	474.107	47.411%	80.318	39.565%	0.26017	0.893
PMS2_real_train_fold1	999.9999999999958	0.947	360.114	36.011%	54.492	32.114%	0.1406	0.916
RNF168_real_train_fold1	999.9999999999951	0.945	336.142	33.614%	44.335	32.676%	0.09881	0.869
UNG_real_train_fold1	999.9999999999967	0.926	469.707	46.971%	77.438	38.104%	0.22172	0.901
ATP2B4_dirichlet_train_fold1	999.9999999999998	0.614	1152.86	115.286%	276.247	78.962%	1.09166	0.565
ATP2B4_dirichlet_train_fold1.1	999.9999999999973	0.878	743.896	74.39%	123.355	48.244%	0.49374	0.854
ATP2B4_dirichlet_train_fold1.2	999.9999999999973	0.85	759.818	75.982%	120.609	54.203%	0.53046	0.815
ATP2B4_dirichlet_train_fold1.3	999.9999999999997	0.702	1010.908	101.091%	204.52	71.409%	0.88781	0.648
ATP2B4_dirichlet_train_fold1.4	999.999999999998	0.882	731.263	73.126%	120.491	48.004%	0.49459	0.859
ATP2B4_dirichlet_train_fold1.5	999.9999999999978	0.827	795.615	79.562%	132.658	56.268%	0.68764	0.782
ATP2B4_dirichlet_train_fold1.6	999.9999999999972	0.873	716.926	71.693%	131.142	49.188%	0.5617	0.85
ATP2B4_dirichlet_train_fold1.7	999.9999999999978	0.871	814.823	81.482%	131.15	50.361%	0.55688	0.849
ATP2B4_dirichlet_train_fold1.8	999.9999999999976	0.817	838.926	83.893%	153.602	57.901%	0.58998	0.782
ATP2B4_dirichlet_train_fold1.9	999.9999999999983	0.839	821.626	82.163%	140.426	55.605%	0.62649	0.808
ATP2B4_dirichlet_train_fold1.10	999.9999999999976	0.866	767.203	76.72%	140.319	50.45%	0.55936	0.844
ATP2B4_dirichlet_train_fold1.11	999.9999999999994	0.819	807.974	80.797%	166.566	58.117%	0.73332	0.79
ATP2B4_dirichlet_train_fold1.12	999.9999999999998	0.718	997.626	99.763%	213.524	70.147%	0.87107	0.676
ATP2B4_dirichlet_train_fold1.13	999.9999999999977	0.913	709.48	70.948%	125.542	40.804%	0.627	0.902
ATP2B4_dirichlet_train_fold1.14	999.9999999999997	0.758	992.267	99.227%	185.198	65.434%	0.79176	0.715
ATP2B4_dirichlet_train_fold1.15	999.9999999999998	0.75	992.2	99.22%	164.858	66.14%	0.86383	0.689
ATP2B4_dirichlet_train_fold1.16	999.9999999999997	0.794	842.728	84.273%	143.657	60.816%	0.65838	0.739
ATP2B4_dirichlet_train_fold1.17	999.9999999999997	0.79	970.595	97.06%	206.475	62.363%	0.80245	0.768
ATP2B4_dirichlet_train_fold1.18	999.9999999999997	0.776	941.674	94.167%	167.279	63.155%	0.73199	0.729
ATP2B4_dirichlet_train_fold1.19	999.9999999999977	0.813	833.004	83.3%	166.609	59.447%	0.58272	0.784
ATP2B4_dirichlet_train_fold1.20	999.9999999999998	0.777	910.779	91.078%	201.285	63.65%	0.81479	0.748
ATP2B4_dirichlet_train_fold1.21	999.9999999999977	0.864	812.86	81.286%	157.05	52.209%	0.57236	0.849
ATP2B4_dirichlet_train_fold1.22	999.9999999999977	0.811	906.736	90.674%	164.431	58.936%	0.65596	0.778
ATP2B4_dirichlet_train_fold1.23	999.9999999999995	0.727	995.014	99.501%	193.231	68.858%	0.82272	0.677
ATP2B4_dirichlet_train_fold1.24	999.9999999999995	0.759	1012.771	101.277%	196.868	65.643%	0.922	0.723
ATP2B4_dirichlet_train_fold1.25	999.9999999999977	0.859	813.465	81.347%	117.564	51.669%	0.67515	0.822
ATP2B4_dirichlet_train_fold1.26	999.9999999999977	0.875	737.738	73.774%	137.076	48.952%	0.57902	0.855
ATP2B4_dirichlet_train_fold1.27	999.9999999999982	0.867	684.132	68.413%	109.262	49.868%	0.55571	0.826
ATP2B4_dirichlet_train_fold1.28	999.999999999998	0.931	659.854	65.985%	101.357	38.01%	0.46756	0.921
ATP2B4_dirichlet_train_fold1.29	999.9999999999995	0.787	875.878	87.588%	137.007	61.672%	0.84644	0.72
ATP2B4_dirichlet_train_fold1.30	999.9999999999974	0.858	832.925	83.293%	137.204	51.914%	0.63132	0.832
ATP2B4_dirichlet_train_fold1.31	999.9999999999997	0.797	830.079	83.008%	130.137	60.406%	0.80644	0.728
ATP2B4_dirichlet_train_fold1.32	999.9999999999976	0.879	707.494	70.749%	127.524	47.939%	0.62899	0.856
ATP2B4_dirichlet_train_fold1.33	999.9999999999995	0.771	976.762	97.676%	161.015	64.248%	0.74304	0.721
