Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.978	0.2	20.0%	0.027	21.645%	0.03769	0.939
OGG1_0_real_train1	0.9999999999999968	0.999	0.136	13.6%	0.021	5.198%	0.06665	0.999
RNF168_0_real_train1	0.9999999999999989	0.954	0.345	34.5%	0.044	30.297%	0.1324	0.909
UNG_0_real_train1	0.9999999999999982	0.969	0.323	32.3%	0.051	25.424%	0.14688	0.958
ATP2B4_0_real_train1	0.9999999999999971	0.978	0.374	37.4%	0.052	21.525%	0.18291	0.974
ATP2B4_1_real_train1	0.9999999999999967	0.985	0.375	37.5%	0.056	20.041%	0.16505	0.983
MLH1_0_real_train1	0.9999999999999964	0.995	0.112	11.2%	0.02	10.525%	0.01938	0.992
MSH2_0_real_train1	0.999999999999996	0.995	0.127	12.7%	0.019	10.086%	0.0246	0.993
MSH6_0_real_train1	0.9999999999999951	0.994	0.121	12.1%	0.02	10.892%	0.01866	0.992
MSH6_1_real_train1	0.9999999999999969	0.994	0.141	14.1%	0.02	10.759%	0.03171	0.992
PMS1_0_real_train1	0.9999999999999964	0.981	0.276	27.6%	0.045	19.567%	0.10841	0.976
PMS2_0_real_train1	0.9999999999999952	0.991	0.145	14.5%	0.022	13.655%	0.02377	0.984
EXO1_0_multinomial_train1	0.999999999999996	0.96	0.264	26.4%	0.036	28.371%	0.06405	0.889
EXO1_0_multinomial_train1.1	0.9999999999999966	0.951	0.291	29.1%	0.04	31.672%	0.07748	0.864
EXO1_0_multinomial_train1.2	0.9999999999999962	0.956	0.293	29.3%	0.038	29.948%	0.07548	0.878
EXO1_0_multinomial_train1.3	0.9999999999999962	0.952	0.318	31.8%	0.041	30.81%	0.0909	0.879
EXO1_0_multinomial_train1.4	0.9999999999999961	0.952	0.293	29.3%	0.04	31.449%	0.07605	0.868
EXO1_0_multinomial_train1.5	0.9999999999999962	0.955	0.282	28.2%	0.039	30.136%	0.07364	0.88
EXO1_0_multinomial_train1.6	0.9999999999999959	0.949	0.304	30.4%	0.041	32.255%	0.08332	0.859
EXO1_0_multinomial_train1.7	0.9999999999999962	0.936	0.332	33.2%	0.045	35.788%	0.09231	0.82
EXO1_0_multinomial_train1.8	0.9999999999999964	0.96	0.276	27.6%	0.036	28.092%	0.07151	0.888
EXO1_0_multinomial_train1.9	0.9999999999999958	0.95	0.318	31.8%	0.041	31.261%	0.09107	0.869
EXO1_0_multinomial_train1.10	0.9999999999999962	0.948	0.324	32.4%	0.042	32.129%	0.09442	0.864
EXO1_0_multinomial_train1.11	0.9999999999999961	0.953	0.27	27.0%	0.04	31.451%	0.07297	0.874
EXO1_0_multinomial_train1.12	0.9999999999999959	0.948	0.314	31.4%	0.042	32.841%	0.08804	0.858
EXO1_0_multinomial_train1.13	0.9999999999999958	0.938	0.348	34.8%	0.045	35.508%	0.09435	0.828
EXO1_0_multinomial_train1.14	0.9999999999999958	0.937	0.328	32.8%	0.046	35.855%	0.09824	0.827
EXO1_0_multinomial_train1.15	0.9999999999999959	0.957	0.283	28.3%	0.037	29.367%	0.0854	0.88
EXO1_0_multinomial_train1.16	0.9999999999999967	0.958	0.293	29.3%	0.037	29.029%	0.07586	0.884
EXO1_0_multinomial_train1.17	0.999999999999996	0.952	0.303	30.3%	0.039	30.581%	0.08343	0.868
EXO1_0_multinomial_train1.18	0.999999999999996	0.951	0.313	31.3%	0.04	31.333%	0.09004	0.868
EXO1_0_multinomial_train1.19	0.9999999999999959	0.959	0.279	27.9%	0.037	28.571%	0.07095	0.889
EXO1_0_multinomial_train1.20	0.999999999999996	0.96	0.265	26.5%	0.036	28.394%	0.06951	0.888
EXO1_0_multinomial_train1.21	0.9999999999999963	0.946	0.309	30.9%	0.041	32.7%	0.08664	0.845
EXO1_0_multinomial_train1.22	0.999999999999996	0.965	0.259	25.9%	0.034	26.134%	0.06677	0.91
EXO1_0_multinomial_train1.23	0.9999999999999962	0.928	0.363	36.3%	0.049	38.246%	0.09929	0.81
EXO1_0_multinomial_train1.24	0.9999999999999958	0.961	0.271	27.1%	0.036	27.955%	0.07564	0.895
EXO1_0_multinomial_train1.25	0.9999999999999964	0.953	0.305	30.5%	0.039	30.737%	0.08138	0.869
EXO1_0_multinomial_train1.26	0.9999999999999962	0.963	0.257	25.7%	0.035	27.236%	0.06308	0.898
EXO1_0_multinomial_train1.27	0.9999999999999962	0.953	0.292	29.2%	0.039	31.354%	0.08003	0.866
EXO1_0_multinomial_train1.28	0.9999999999999962	0.944	0.309	30.9%	0.044	32.894%	0.09325	0.86
EXO1_0_multinomial_train1.29	0.999999999999996	0.959	0.285	28.5%	0.037	28.949%	0.07136	0.886
EXO1_0_multinomial_train1.30	0.9999999999999963	0.956	0.278	27.8%	0.037	29.42%	0.07401	0.876
EXO1_0_multinomial_train1.31	0.9999999999999959	0.956	0.283	28.3%	0.038	30.132%	0.07647	0.876
EXO1_0_multinomial_train1.32	0.999999999999996	0.946	0.319	31.9%	0.043	32.451%	0.08529	0.862
EXO1_0_multinomial_train1.33	0.9999999999999966	0.956	0.291	29.1%	0.039	29.244%	0.08612	0.891
EXO1_0_multinomial_train1.34	0.999999999999996	0.952	0.298	29.8%	0.04	30.912%	0.07965	0.874
