Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.959	0.278	27.8%	0.038	30.463%	0.07368	0.897
OGG1_0_real_train1	0.9999999999999968	0.999	0.135	13.5%	0.02	4.951%	0.06062	0.999
RNF168_0_real_train1	0.9999999999999989	0.951	0.349	34.9%	0.045	30.985%	0.13582	0.901
UNG_0_real_train1	0.9999999999999982	0.95	0.392	39.2%	0.063	31.406%	0.18227	0.932
ATP2B4_0_real_train1	0.9999999999999971	0.977	0.375	37.5%	0.052	21.525%	0.18709	0.972
ATP2B4_1_real_train1	0.9999999999999967	0.986	0.353	35.3%	0.05	17.894%	0.15724	0.985
MLH1_0_real_train1	0.9999999999999964	0.98	0.213	21.3%	0.039	20.523%	0.22058	0.972
MSH2_0_real_train1	0.999999999999996	0.987	0.176	17.6%	0.032	16.987%	0.03259	0.982
MSH6_0_real_train1	0.9999999999999951	0.992	0.151	15.1%	0.024	13.07%	0.02257	0.988
MSH6_1_real_train1	0.9999999999999969	0.986	0.173	17.3%	0.031	16.677%	0.04074	0.981
PMS1_0_real_train1	0.9999999999999964	0.922	0.432	43.2%	0.089	38.698%	0.25188	0.902
PMS2_0_real_train1	0.9999999999999952	0.799	0.577	57.7%	0.098	60.829%	0.24898	0.639
EXO1_0_multinomial_train1	0.9999999999999962	0.944	0.314	31.4%	0.044	34.544%	0.09451	0.858
RNF168_0_multinomial_train1	0.999999999999999	0.902	0.508	50.8%	0.066	43.19%	0.26888	0.815
RNF168_0_multinomial_train1.1	0.999999999999999	0.877	0.571	57.1%	0.081	48.142%	0.34058	0.797
EXO1_0_multinomial_train1.1	0.9999999999999961	0.943	0.324	32.4%	0.044	34.139%	0.10245	0.852
RNF168_0_multinomial_train1.2	0.9999999999999989	0.88	0.568	56.8%	0.078	47.325%	0.32927	0.797
RNF168_0_multinomial_train1.3	0.9999999999999989	0.887	0.552	55.2%	0.073	46.207%	0.34485	0.797
RNF168_0_multinomial_train1.4	0.999999999999999	0.927	0.475	47.5%	0.061	37.561%	0.23695	0.878
RNF168_0_multinomial_train1.5	0.999999999999999	0.867	0.56	56.0%	0.077	49.896%	0.3049	0.748
RNF168_0_multinomial_train1.6	0.9999999999999989	0.89	0.568	56.8%	0.077	45.721%	0.31415	0.824
RNF168_0_multinomial_train1.7	0.9999999999999991	0.87	0.564	56.4%	0.074	49.265%	0.30212	0.741
RNF168_0_multinomial_train1.8	0.999999999999999	0.908	0.501	50.1%	0.066	42.029%	0.27605	0.833
EXO1_0_multinomial_train1.2	0.999999999999996	0.942	0.344	34.4%	0.045	34.033%	0.11595	0.858
