	0	1	2	3	4	5
0	-8.954943313285142	2.6990525885632266	6.050911074102844	10.253212422049277	11.004205991948464	9.563174943169185
1	-2.3694455497949534	10.627886696804097	9.86627511217763	-9.26348752840633	-1.229226703473652	-5.794496387884038
2	9.356458956246339	4.895995073070296	-16.293813981659593	-8.326730390406253	-20.949442129895555	-5.274672303000175
3	8.411063490333321	-10.185145488679296	-28.653033925888142	-5.976660588708668	6.603996489349002	0.6761722442347128
4	6.588276015752666	-9.0840814294061	19.632837296357803	6.700228275635956	-5.741511796180883	-4.598412098226724
5	-11.588286855377243	-2.402702047268462	-2.006000862224954	19.422890505295307	0.20689802109347155	-10.782093687928368
6	2.4265431306231493	-4.707974065987784	-5.534228271581533	-9.606286000463127	16.922371642096756	0.30748537102797063
7	-3.4508170535386604	-1.4104465349101023	25.572029439181343	-0.7040464772363609	-1.2121301536141171	-1.352280408376873
8	-0.24729487666315703	11.468083339758975	-9.01459666198765	3.1770823343048735	-1.5955813372676089	1.2372893271875847
9	0.04088767289184872	-1.6097034087395687	0.6185865380714464	-5.390182236315416	-3.813392358112798	16.274493204774046
