	0	1	2	3	4	5	6	7	8	9
0	[174.67885478147505, 8.341208876581677, 1663.3764590489336, 0.28083333373069763, 0.0]	[174.6736442614596, 8.342839219447068, 1663.3080504201253, 0.30916666984558105, 0.0]	[174.69838752050916, 8.338893349289334, 1663.5949417121983, 0.23083333671092987, 0.0]	[174.6804730619304, 8.344537388692943, 1663.3593567323744, 0.29750001430511475, 0.0]	[174.67795345553816, 8.341356541568226, 1663.3659691396992, 0.2933333218097687, 0.0]	[174.68985783314443, 8.346783634542442, 1663.4307419860197, 0.2691666781902313, 0.0]	[174.67225591550726, 8.342690202595525, 1663.2956571291174, 0.27166667580604553, 0.0]	[174.68888326007, 8.349481181110685, 1663.394020789593, 0.2849999964237213, 0.0]	[174.69314786573085, 8.34498886081927, 1663.4815900491158, 0.2666666805744171, 0.0]	[174.67143647836352, 8.336203639289726, 1663.352328390738, 0.2783333361148834, 0.0]
100	[5.94424877121655, 5.367561781237332, 5.7668698997921854, 1.0, 0.0]	[5.072441979715985, 4.114742937124215, 9.5769904259177, 1.0, 0.0]	[5.122163727652269, 4.081687145749254, 10.404765819030143, 1.0, 0.0]	[4.947383065667292, 4.082056968649862, 8.653260970174301, 1.0, 0.0]	[4.995517656138553, 4.1146842488150694, 8.808334073234828, 1.0, 0.0]	[5.2121941953475, 4.049396424515507, 11.627977708319936, 1.0, 0.0]	[5.294127026312763, 3.982623616143968, 13.115034101687947, 1.0, 0.0]	[6.256981651870457, 5.304657856040478, 9.523237958299784, 1.0, 0.0]	[7.06017104772377, 4.402590616167966, 26.575804315558038, 1.0, 0.0]	[4.896841652147833, 4.088442349316602, 8.083993028312303, 1.0, 0.0]
200	[5.283473225531912, 4.888887794000263, 3.945854315316491, 1.0, 0.0]	[4.663868560575782, 4.049840927235254, 6.140276333405282, 1.0, 0.0]	[4.560851127134864, 4.012373577092484, 5.484775500423795, 1.0, 0.0]	[4.520666612092636, 4.01113993139232, 5.095266807003166, 1.0, 0.0]	[4.545290468634034, 4.046081310243301, 4.99209158390733, 1.0, 0.0]	[4.765432144717938, 3.99446382413518, 7.70968320582758, 1.0, 0.0]	[4.751741590431891, 3.935943417823355, 8.157981726085358, 1.0, 0.0]	[5.426037985828475, 4.831908155150758, 5.941298306777167, 1.0, 0.0]	[6.0568523897416044, 4.287104857860233, 17.697475318813716, 1.0, 0.0]	[4.53530900095573, 4.015547998492801, 5.197610024629293, 1.0, 0.0]
300	[5.014213880178713, 4.683519884644432, 3.3069399553428087, 1.0, 0.0]	[4.5243329752103785, 4.021913337608001, 5.024196376023775, 1.0, 0.0]	[4.402196429706446, 3.9853618302929825, 4.168345994134638, 1.0, 0.0]	[4.380594286398399, 3.9850341787899333, 3.9556010760846565, 1.0, 0.0]	[4.392211313045511, 4.014746358212372, 3.77464954833139, 1.0, 0.0]	[4.607715307154666, 3.9595199577436264, 6.481953494110396, 1.0, 0.0]	[4.569796369076836, 3.9170232188704532, 6.527731502063828, 1.0, 0.0]	[5.08768761191846, 4.618600316162307, 4.690872957561528, 1.0, 0.0]	[5.702215896377683, 4.2253545179652905, 14.768613784123923, 1.0, 0.0]	[4.400287202789542, 3.9862279535509155, 4.1405924923862685, 1.0, 0.0]
400	[4.766189007531296, 4.465517720023575, 3.00671287507721, 1.0, 0.0]	[4.449712505376174, 4.003450045066654, 4.462624603095191, 1.0, 0.0]	[4.319578096147216, 3.9679760431761757, 3.516020529710409, 1.0, 0.0]	[4.308882131851448, 3.969590280340813, 3.3929185151063455, 1.0, 0.0]	[4.31490038982808, 3.995056874113066, 3.1984351571501355, 1.0, 0.0]	[4.514073730618538, 3.940119945026562, 5.73953785591976, 1.0, 0.0]	[4.473501450129633, 3.905507920685761, 5.679935294438718, 1.0, 0.0]	[4.910811767556681, 4.495570441818067, 4.152413257386136, 1.0, 0.0]	[5.550875215324515, 4.132988850489515, 14.178863648349997, 1.0, 0.0]	[4.325631865048458, 3.969378384032444, 3.5625348101601446, 1.0, 0.0]
500	[4.476866404846258, 4.084816918592849, 3.9204948625340905, 1.0, 0.0]	[4.398613294219511, 3.9881508197263877, 4.104624744931234, 1.0, 0.0]	[4.269127872920348, 3.9562761663313273, 3.128517065890205, 1.0, 0.0]	[4.265036786576171, 3.958252756679901, 3.067840298962701, 1.0, 0.0]	[4.270753711750526, 3.980003060218019, 2.9075065153250677, 1.0, 0.0]	[4.451417046219745, 3.9269459280122656, 5.244711182074789, 1.0, 0.0]	[4.413936352150301, 3.896929230746334, 5.170071214039666, 1.0, 0.0]	[4.826176706971262, 4.444548010281615, 3.816286966896475, 1.0, 0.0]	[5.2585935877268914, 4.093376483399679, 11.652171043272128, 1.0, 0.0]	[4.278636694885542, 3.9576354593243694, 3.2100123556117235, 1.0, 0.0]
600	[4.415011909010586, 3.9857114895541823, 4.293004194564034, 1.0, 0.0]	[4.368635744222137, 3.9752803307329083, 3.9335541348922867, 1.0, 0.0]	[4.236615309599182, 3.9461346264120643, 2.904806831871181, 1.0, 0.0]	[4.235006637514344, 3.9494392752171734, 2.855673622971703, 1.0, 0.0]	[4.24107016757353, 3.9683768457409836, 2.726933218325465, 1.0, 0.0]	[4.414488048497824, 3.9156522849097235, 4.988357635881003, 1.0, 0.0]	[4.375136823173948, 3.8899228228802163, 4.852140002937322, 1.0, 0.0]	[4.75414775729584, 4.387728636839589, 3.664191204562507, 1.0, 0.0]	[4.843436739919849, 4.031496309094123, 8.119404308257248, 1.0, 0.0]	[4.246054065804965, 3.947980797862377, 2.980732679425884, 1.0, 0.0]
700	[4.332045049748747, 3.954019626511459, 3.780254232372884, 1.0, 0.0]	[4.339977082034304, 3.957930458153472, 3.820466238808317, 1.0, 0.0]	[4.213169502800737, 3.938706915966363, 2.74462586834374, 1.0, 0.0]	[4.213033560893145, 3.9421874754419077, 2.708460854512367, 1.0, 0.0]	[4.220979520420335, 3.9601235253563405, 2.608559950639947, 1.0, 0.0]	[4.38297269481433, 3.9068222242540336, 4.761504705602968, 1.0, 0.0]	[4.345275681495677, 3.884561253047773, 4.6071442844790385, 1.0, 0.0]	[4.722374005251622, 4.361347155674309, 3.610268495773128, 1.0, 0.0]	[4.506787201758511, 3.9982213957985175, 5.085658059599936, 1.0, 0.0]	[4.223042060393826, 3.941056665992906, 2.8198539440092083, 1.0, 0.0]
800	[4.27600765303284, 3.946380259532445, 3.296273935003951, 1.0, 0.0]	[4.314671897510896, 3.9489064313207236, 3.6576546619017276, 1.0, 0.0]	[4.1949943128056635, 3.932444307463674, 2.6255000534198922, 1.0, 0.0]	[4.196109352280699, 3.9363524728989496, 2.597568793817487, 1.0, 0.0]	[4.203298558014392, 3.9529037862958956, 2.503947717184966, 1.0, 0.0]	[4.3564842356077005, 3.8995066990996827, 4.56977536508018, 1.0, 0.0]	[4.32421895846503, 3.879709205180802, 4.445097532842284, 1.0, 0.0]	[4.6895086249978855, 4.331756234096008, 3.5775239090187796, 1.0, 0.0]	[4.383039601871701, 4.01017881505029, 3.728607868214108, 1.0, 0.0]	[4.206832794141562, 3.935391903009445, 2.714408911321167, 1.0, 0.0]
900	[4.2393960888402695, 3.9349096392492577, 3.0448644959101148, 1.0, 0.0]	[4.298026741955755, 3.9441141347118953, 3.539126072438596, 1.0, 0.0]	[4.181979943590926, 3.927096355283219, 2.5488358830770723, 1.0, 0.0]	[4.183151222261334, 3.931633330902459, 2.5151789135887554, 1.0, 0.0]	[4.190822744770101, 3.945729348563411, 2.450933962066904, 1.0, 0.0]	[4.334995412531562, 3.8935314933783407, 4.414639191532215, 1.0, 0.0]	[4.3085170559977195, 3.8755117376071184, 4.330053183906009, 1.0, 0.0]	[4.690458309458634, 4.330145268253458, 3.6031304120517698, 1.0, 0.0]	[4.291440991867179, 3.9656249436590567, 3.2581604820812213, 1.0, 0.0]	[4.1920368227494915, 3.9299724644227214, 2.620643583267703, 1.0, 0.0]
