Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	0.00E+00	2.04E-04	1.55E-03	5.34E-147	7.62E-04
ATP2B4_real_train_fold1.1	3.84E-31	2.28E-04	1.07E-03	5.05E-04	5.23E-04
EXO1_real_train_fold1	1.29E-03	6.62E-04	2.06E-03	3.48E-03	5.98E-04
MLH1_real_train_fold1	3.57E-118	1.22E-03	0.00E+00	3.25E-04	7.44E-05
MSH2_real_train_fold1	0.00E+00	1.14E-03	1.57E-34	3.34E-04	7.45E-05
MSH6_real_train_fold1	0.00E+00	1.66E-03	0.00E+00	2.10E-03	3.56E-04
MSH6_real_train_fold1.1	0.00E+00	1.13E-03	1.72E-04	4.32E-04	8.69E-05
OGG1_real_train_fold1	7.24E-159	2.48E-04	4.76E-04	6.52E-04	4.70E-04
PMS1_real_train_fold1	0.00E+00	7.78E-02	5.51E-03	1.92E-03	1.43E-03
PMS2_real_train_fold1	4.60E-04	1.10E-03	8.71E-124	0.00E+00	1.44E-04
RNF168_real_train_fold1	4.61E-04	0.00E+00	5.38E-04	8.19E-04	1.94E-04
UNG_real_train_fold1	4.70E-91	4.72E-04	2.01E-101	1.04E-03	1.56E-03
ATP2B4_dirichlet_train_fold1	0.00E+00	2.66E-04	9.91E-04	5.56E-04	5.12E-04
ATP2B4_dirichlet_train_fold1.1	1.00E-03	4.30E-75	1.56E-03	9.59E-59	6.89E-04
ATP2B4_dirichlet_train_fold1.2	6.01E-17	2.20E-04	1.06E-03	5.39E-04	4.82E-04
ATP2B4_dirichlet_train_fold1.3	0.00E+00	0.00E+00	1.14E-03	0.00E+00	6.10E-04
ATP2B4_dirichlet_train_fold1.4	0.00E+00	2.02E-04	1.28E-03	0.00E+00	6.68E-04
ATP2B4_dirichlet_train_fold1.5	0.00E+00	2.16E-05	1.25E-03	0.00E+00	6.28E-04
ATP2B4_dirichlet_train_fold1.6	0.00E+00	1.87E-04	1.20E-03	0.00E+00	5.82E-04
ATP2B4_dirichlet_train_fold1.7	0.00E+00	2.42E-04	1.77E-03	6.32E-09	8.50E-04
ATP2B4_dirichlet_train_fold1.8	0.00E+00	0.00E+00	1.47E-03	0.00E+00	7.29E-04
ATP2B4_dirichlet_train_fold1.9	1.60E-129	8.75E-104	7.86E-04	5.85E-04	2.80E-04
ATP2B4_dirichlet_train_fold1.10	9.07E-161	8.85E-04	1.09E-03	1.98E-03	7.88E-04
