Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
train1_EXO1_real	0.002337471521981585	0.9976625284780183	1.46e-321	8.65e-322	2.515e-321
train1_OGG1_real	6.3e-322	8.05e-322	1.003835778080267e-298	1.0	6.77e-322
train1_RNF168_real	2.703e-321	0.9476824840534328	0.052317515946566334	9.529926655452688e-16	6.402892506983811e-50
train1_UNG_real	0.1922848473658327	0.36779536012486114	0.16909283913613538	1.52e-321	0.2708269533731706
train1_ATP2B4_real	3.0951021254482384e-18	0.18866289055989813	0.8071275522722468	2.1152138623829845e-98	0.004209557167855087
train1_ATP2B4_real.1	0.015520578511221694	2.43e-321	0.9844794214887783	5.443203564727907e-59	3.189652849485954e-76
train1_MLH1_real	1.0	1.383e-321	7.16e-322	7.4e-322	1.2e-321
train1_MSH2_real	0.9822094285786284	2.174e-321	3.187e-321	2.085e-321	0.017790571421371484
train1_MSH6_real	1.0	2e-321	2.727e-321	3.58e-321	2.233e-321
train1_MSH6_real.1	0.998939548844882	1.966e-321	2.91e-321	0.0010604511551178886	9.73e-322
train1_PMS1_real	0.19971652105695478	3.73e-321	1.176e-321	8.25e-322	0.8002834789430451
train1_PMS2_real	0.6523804371839379	0.34761956281606216	1.23e-321	8.9e-322	6.27e-322
train2_OGG1_real	4.4e-322	8.4e-322	7.007673466540172e-294	1.0	6.03e-322
train2_RNF168_real	0.013137208684748842	0.986862791315251	1.487e-321	9.93e-322	1.917e-321
train2_UNG_real	0.30425998028599743	0.30341618676322735	7.492835734006487e-160	1.566e-321	0.3923238329507751
train2_ATP2B4_real	1.4523514212215408e-214	4.755442878635764e-52	0.9515064222863879	5.161876895575344e-253	0.04849357771361203
train2_ATP2B4_real.1	2.144e-321	0.07990572407006491	0.7174887483027995	0.026176051962425867	0.17642947566470957
train2_MLH1_real	0.99941067522075	0.0005893247792500897	2.703e-321	2.79e-321	2.573242402870058e-221
train2_MSH6_real	0.998817426018709	2.623e-321	3.348729821025404e-42	0.001182573981291026	1.1991064155867596e-254
train2_MSH6_real.1	1.0	1.75e-321	1.013e-321	1.047e-321	1.013e-321
train2_PMS1_real	0.23455922424451703	1.7672926421501993e-295	4.942476038178479e-292	6.9e-322	0.765440775755483
train2_PMS2_real	0.659492232633327	0.3405077673666729	2.96e-322	2.87e-322	3e-322
train3_EXO1_real	0.007924604766167964	0.97875902164739	3.9149940945962795e-56	0.013316373586442023	1.3159082424955785e-230
train3_OGG1_real	6.97e-322	1.324e-321	0.0347607402591239	0.9652392597408761	3.7512177551339505e-165
train3_RNF168_real	0.04977859650687273	0.9168834458138935	0.029134863518141013	0.0042030941610928145	3.694312331483849e-168
train3_UNG_real	0.2514410126846188	0.2857867858793092	0.10936480545270594	0.015888945747174366	0.33751845023619154
train3_ATP2B4_real	0.008100287626866728	1.0639166768966202e-50	0.88955310692616	0.09043498492220826	0.011911620524765075
train3_ATP2B4_real.1	0.032413440285960084	2.0603461240714747e-181	0.7199751470957062	0.2476114126183337	2.511883896627326e-259
train3_MLH1_real	1.0	1.75e-321	7.6e-322	7.86e-322	1.013e-321
train3_MSH2_real	0.9999999999999999	1.86e-321	9.2e-322	7.1e-322	1.61e-321
train3_MSH6_real	0.9999999999999999	2.594e-321	3.246e-321	2.06e-321	2.5e-321
train3_MSH6_real.1	0.9834762037313695	3.13e-321	4.0966823171341026e-214	3.41e-321	0.016523796268630528
train3_MSH6_real.2	1.0	1.93e-321	1.675e-321	2.717e-321	1.196e-321
train3_PMS1_real	0.28545372113680395	8.040061373827458e-173	4.6028844896490327e-57	1.1459858125948293e-31	0.714546278863196
train3_PMS2_real	0.5984269333021583	0.4015730666978417	5.73e-322	5.53e-322	2.96e-322
