	0	1	2	3	4	5	6	7	8	9
0	[174.6926281248077, 8.342136489824654, 1663.5049163498304, 0.24250000715255737, 0.0]	[174.6777642127983, 8.338571020239659, 1663.3919319255863, 0.2691666781902313, 0.0]	[174.69474855546738, 8.34566491260256, 1663.4908364286482, 0.2691666781902313, 0.0]	[174.6889503435098, 8.339301583826524, 1663.4964875968326, 0.2524999976158142, 0.0]	[174.66543994697514, 8.336038698923723, 1663.294012480514, 0.2708333432674408, 0.0]	[174.69613213688686, 8.352681482953518, 1663.4345065393331, 0.25083333253860474, 0.0]	[174.69485092293777, 8.344388116409847, 1663.5046280652791, 0.27000001072883606, 0.0]	[174.70358089144796, 8.351901380004602, 1663.5167951144335, 0.2566666603088379, 0.0]	[174.6770237000278, 8.34621023599955, 1663.3081346402823, 0.2874999940395355, 0.0]	[174.6923918567751, 8.340797025505896, 1663.5159483126918, 0.2666666805744171, 0.0]
100	[5.1881859140267945, 4.128141655233607, 10.600442587931877, 1.0, 0.0]	[5.485556305136859, 3.98818449870382, 14.973718064330384, 1.0, 0.0]	[4.984587849378396, 4.107097557362819, 8.774902920155778, 1.0, 0.0]	[4.972105552427043, 4.12788057217379, 8.442249802532523, 1.0, 0.0]	[4.94442223526686, 4.086606889415345, 8.578153458515144, 1.0, 0.0]	[4.937051596319395, 4.078908235874826, 8.581433604445696, 1.0, 0.0]	[5.1584678101834305, 4.0144320715222195, 11.440357386612106, 1.0, 0.0]	[5.116195232608674, 4.012811906523657, 11.033833260850168, 1.0, 0.0]	[5.207295418487452, 4.063249393271046, 11.440460252164062, 1.0, 0.0]	[4.909607953995318, 4.0809965366847925, 8.286114173105249, 1.0, 0.0]
200	[4.628854325792064, 4.023687131795986, 6.051671939960775, 1.0, 0.0]	[4.780877982687341, 3.9345941900777053, 8.462837926096354, 1.0, 0.0]	[4.58664105628108, 4.037086100988238, 5.495549552928426, 1.0, 0.0]	[4.598399394451274, 4.042914030469298, 5.554853639819761, 1.0, 0.0]	[4.577593440025264, 4.013119856743326, 5.644735832819378, 1.0, 0.0]	[4.515278197587009, 4.012330086388205, 5.02948111198804, 1.0, 0.0]	[4.724129102300096, 3.963892547250264, 7.602365550498315, 1.0, 0.0]	[4.7143371071931455, 3.957320926758854, 7.570161804342916, 1.0, 0.0]	[4.811784958351416, 3.9997468295000935, 8.12038128851323, 1.0, 0.0]	[4.545001244586433, 4.0093294495213385, 5.356717950650947, 1.0, 0.0]
300	[4.45311730831642, 3.9874192347204915, 4.656980735959285, 1.0, 0.0]	[4.569842197629919, 3.9161761754738413, 6.536660221560782, 1.0, 0.0]	[4.440719939365573, 4.007710435312211, 4.33009504053363, 1.0, 0.0]	[4.454368659720224, 4.00707935194513, 4.472893077750938, 1.0, 0.0]	[4.434758426445403, 3.9819849033685357, 4.527735230768674, 1.0, 0.0]	[4.38177672554967, 3.982787881750319, 3.989888437993504, 1.0, 0.0]	[4.562750723951807, 3.939657187385962, 6.230935365658454, 1.0, 0.0]	[4.565369510925461, 3.932760822179232, 6.326086887462292, 1.0, 0.0]	[4.648373447764546, 3.9718851945401075, 6.76488253224438, 1.0, 0.0]	[4.408203908921109, 3.979864572999775, 4.283393359213344, 1.0, 0.0]
400	[4.365543042876744, 3.9675217781346657, 3.9802126474207826, 1.0, 0.0]	[4.4718768053000995, 3.904218799939501, 5.676580053605985, 1.0, 0.0]	[4.361774084623734, 3.987371836368359, 3.7440224825537562, 1.0, 0.0]	[4.37407227433952, 3.9859570750646363, 3.881151992748833, 1.0, 0.0]	[4.356493023552895, 3.9630737374010936, 3.934192861518011, 1.0, 0.0]	[4.312831206294313, 3.963921772986335, 3.48909433307978, 1.0, 0.0]	[4.480626571085472, 3.9228038154246514, 5.578227556608206, 1.0, 0.0]	[4.484908106931962, 3.9168357425701963, 5.680723643617659, 1.0, 0.0]	[4.561428782876486, 3.9498279029756347, 6.116008799008506, 1.0, 0.0]	[4.33360413290168, 3.9627752667295337, 3.7082886617214665, 1.0, 0.0]
500	[4.311502580251369, 3.9553163704863277, 3.5618620976504123, 1.0, 0.0]	[4.410290817434204, 3.896105775969101, 5.141850414651028, 1.0, 0.0]	[4.3124943898649395, 3.9726599101528457, 3.3983447971209406, 1.0, 0.0]	[4.3254433073593574, 3.9714368601469667, 3.5400644721239045, 1.0, 0.0]	[4.307928932529924, 3.9510709602851692, 3.5685797224475477, 1.0, 0.0]	[4.26843945431845, 3.951048001702025, 3.17391452616425, 1.0, 0.0]	[4.425492268891082, 3.910861543603475, 5.1463072528760705, 1.0, 0.0]	[4.429589225457803, 3.905698325090626, 5.238909003671762, 1.0, 0.0]	[4.508094772929929, 3.933746768700063, 5.743480042298662, 1.0, 0.0]	[4.285487071367472, 3.9513164965715077, 3.34170574795964, 1.0, 0.0]
600	[4.277334920301902, 3.946711642625826, 3.306232776760764, 1.0, 0.0]	[4.366855411038368, 3.8897263999277265, 4.7712901111064125, 1.0, 0.0]	[4.281377541522607, 3.96142474538021, 3.199527961423973, 1.0, 0.0]	[4.2880843344711135, 3.9599132406051556, 3.2817109386595824, 1.0, 0.0]	[4.27271228283209, 3.941668605840925, 3.3104367699116457, 1.0, 0.0]	[4.238455911531492, 3.9411734227746145, 2.9728248875687813, 1.0, 0.0]	[4.385311288439649, 3.902161923535392, 4.831493649042562, 1.0, 0.0]	[4.3904006835279565, 3.8971206132155807, 4.932800703123759, 1.0, 0.0]	[4.455819457203734, 3.922509859947623, 5.333095972561113, 1.0, 0.0]	[4.253256267324864, 3.9424426714123006, 3.108135959125634, 1.0, 0.0]
700	[4.247787324640347, 3.9394383738228007, 3.083489508175462, 1.0, 0.0]	[4.335909553844585, 3.884552380270738, 4.513571735738478, 1.0, 0.0]	[4.255696181232981, 3.9522989029878204, 3.0339727824516105, 1.0, 0.0]	[4.2592445011551785, 3.9509309535415844, 3.0831354761359373, 1.0, 0.0]	[4.244883211259283, 3.932575301681991, 3.1230790957729173, 1.0, 0.0]	[4.217325592897471, 3.9336353218549185, 2.8369027104255258, 1.0, 0.0]	[4.354083602419244, 3.8951022580932206, 4.589813443260237, 1.0, 0.0]	[4.360671412509392, 3.890068249721153, 4.706031627882389, 1.0, 0.0]	[4.421130870301988, 3.9113568281583975, 5.097740421435899, 1.0, 0.0]	[4.229476511602746, 3.9361865130742193, 2.9328999852852697, 1.0, 0.0]
800	[4.2272980857775755, 3.933119956714112, 2.9417812906346326, 1.0, 0.0]	[4.315548062375119, 3.879648702725207, 4.35899359649912, 1.0, 0.0]	[4.235025397693812, 3.9439337556721794, 2.910916420216327, 1.0, 0.0]	[4.237580598476976, 3.943648791255341, 2.939318072216347, 1.0, 0.0]	[4.225185190934703, 3.9269052344998148, 2.9827995643488854, 1.0, 0.0]	[4.2014644408707005, 3.927309173918235, 2.741552669524652, 1.0, 0.0]	[4.330857166764628, 3.8892658955584487, 4.415912712061793, 1.0, 0.0]	[4.340034756506029, 3.883488722364526, 4.565460341415031, 1.0, 0.0]	[4.394202413703209, 3.9027966453045053, 4.9140576839870445, 1.0, 0.0]	[4.211447807037686, 3.929743707767916, 2.817040992697705, 1.0, 0.0]
900	[4.211155293747694, 3.9281690427422267, 2.829862510054677, 1.0, 0.0]	[4.299230795208719, 3.8753337126907392, 4.238970825179796, 1.0, 0.0]	[4.21697036966383, 3.9370937090067804, 2.7987666065705006, 1.0, 0.0]	[4.218387530407245, 3.9368286363110068, 2.8155889409623804, 1.0, 0.0]	[4.210075581581421, 3.9230059231202596, 2.870696584611613, 1.0, 0.0]	[4.18803945227599, 3.9223826531626855, 2.6565679911330395, 1.0, 0.0]	[4.31448219346791, 3.8834030063430918, 4.3107918712481785, 1.0, 0.0]	[4.31697737603875, 3.8786793494556693, 4.382980265830804, 1.0, 0.0]	[4.37020869069656, 3.8944478063420234, 4.757608843545366, 1.0, 0.0]	[4.197002647899816, 3.924544267386481, 2.7245838051333524, 1.0, 0.0]
1000	[4.196663853144722, 3.922883064288252, 2.7378078885646984, 1.0, 0.0]	[4.286411802607329, 3.8716839723969434, 4.147278302103855, 1.0, 0.0]	[4.2025544949619436, 3.93287240985603, 2.6968208510591376, 1.0, 0.0]	[4.203653885465365, 3.931402633723914, 2.722512517414512, 1.0, 0.0]	[4.194628223418828, 3.9151427792316698, 2.7948544418715797, 1.0, 0.0]	[4.178563799044581, 3.9200981256239102, 2.5846567342067086, 1.0, 0.0]	[4.300412463843044, 3.8790224764130654, 4.213899874299786, 1.0, 0.0]	[4.30099445536655, 3.8743368141884456, 4.266576411781042, 1.0, 0.0]	[4.345961748434554, 3.8894142276705685, 4.565475207639853, 1.0, 0.0]	[4.185546719111247, 3.9205028956139527, 2.650438234972951, 1.0, 0.0]
2000	[4.1277099532759065, 3.8955681359468852, 2.3214181732902146, 1.0, 0.0]	[4.231198309554844, 3.8499242759482795, 3.812740336065642, 1.0, 0.0]	[4.130534305960137, 3.8997457829347284, 2.307885230254091, 1.0, 0.0]	[4.136003688093148, 3.9071343440993695, 2.28869343993779, 1.0, 0.0]	[4.133778334729519, 3.8921809396536293, 2.415973950758902, 1.0, 0.0]	[4.123376972553105, 3.8946870523495916, 2.2868992020351335, 1.0, 0.0]	[4.234054480563325, 3.8536722396887875, 3.8038224087453756, 1.0, 0.0]	[4.232780971908335, 3.8511211349040404, 3.8165983700429518, 1.0, 0.0]	[4.243880635309611, 3.855323343591589, 3.8855729171802196, 1.0, 0.0]	[4.124858622334267, 3.8964907045012414, 2.283679178330261, 1.0, 0.0]
3000	[4.107280237348987, 3.888473736772246, 2.188065005767406, 1.0, 0.0]	[4.200936292999871, 3.8415671970096965, 3.593690959901747, 1.0, 0.0]	[4.111348475850424, 3.8922224182697627, 2.1912605758066213, 1.0, 0.0]	[4.105471025923301, 3.8878259741422276, 2.1764505178107356, 1.0, 0.0]	[4.116640643296953, 3.886311736443219, 2.303289068537336, 1.0, 0.0]	[4.105519593211921, 3.887429802516475, 2.1808979069544567, 1.0, 0.0]	[4.2071079867245, 3.843873604594406, 3.63234382130094, 1.0, 0.0]	[4.202193913527759, 3.8423252146619484, 3.598686988658099, 1.0, 0.0]	[4.209737469750422, 3.8426455424025114, 3.6709192734791087, 1.0, 0.0]	[4.110104997444942, 3.892102332906788, 2.180026645381544, 1.0, 0.0]
4000	[4.101565725544425, 3.886220275446199, 2.1534545009822623, 1.0, 0.0]	[4.185568774389793, 3.838032390447338, 3.475363839424548, 1.0, 0.0]	[4.102388187291125, 3.887531125817296, 2.1485706147382873, 1.0, 0.0]	[4.103688545690932, 3.890962859380547, 2.1272568631038564, 1.0, 0.0]	[4.102623103339036, 3.875949014458625, 2.266740888804117, 1.0, 0.0]	[4.094877683414563, 3.8786477393978114, 2.1622994401675113, 1.0, 0.0]	[4.1934044976011915, 3.8397415607596805, 3.536629368415106, 1.0, 0.0]	[4.195731092083019, 3.8376494046737544, 3.580816874092644, 1.0, 0.0]	[4.193471352588173, 3.8379276916984266, 3.555436608897459, 1.0, 0.0]	[4.098519678627789, 3.8834668859888852, 2.150527926389042, 1.0, 0.0]
5000	[4.097068579855988, 3.8822694345066706, 2.1479914534931783, 1.0, 0.0]	[4.18822806476253, 3.8346499045148317, 3.535781602476984, 1.0, 0.0]	[4.102317447801774, 3.8889709460120665, 2.1334650178970733, 1.0, 0.0]	[4.096954968705044, 3.88545012563721, 2.1150484306783452, 1.0, 0.0]	[4.096043710548024, 3.871798835325557, 2.2424487522246737, 1.0, 0.0]	[4.099770637872078, 3.8864704421709377, 2.1330019570114045, 1.0, 0.0]	[4.185108128952933, 3.8367038487385585, 3.4840428021437484, 1.0, 0.0]	[4.1713086323735675, 3.8369728312664275, 3.3433580110714, 1.0, 0.0]	[4.1958417616738535, 3.8350890382307283, 3.607527234431255, 1.0, 0.0]	[4.101990383720616, 3.886731975628586, 2.152584080920299, 1.0, 0.0]
6000	[4.098996598012899, 3.886387014790795, 2.126095832221045, 1.0, 0.0]	[4.176694624027603, 3.8326237461654498, 3.440708778621537, 1.0, 0.0]	[4.0948388019465165, 3.881477250637469, 2.1336155130904735, 1.0, 0.0]	[4.092491084696195, 3.8802537653290172, 2.122373193671773, 1.0, 0.0]	[4.096954777183199, 3.8713069378674225, 2.2564783931577637, 1.0, 0.0]	[4.095819384114638, 3.8828879019865306, 2.1293148212810755, 1.0, 0.0]	[4.1822707697814945, 3.834346869045006, 3.479239007364879, 1.0, 0.0]	[4.174051118044398, 3.83435886332983, 3.3969225471456763, 1.0, 0.0]	[4.1846866447706415, 3.8345845572436197, 3.501020875270213, 1.0, 0.0]	[4.092470059515358, 3.878651019791728, 2.138190397236295, 1.0, 0.0]
