Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999958	0.988	0.283	28.3%	0.04	15.699%	0.14307	0.986
ATP2B4_real_train_fold1.1	0.9999999999999964	0.979	0.335	33.5%	0.052	20.409%	0.1551	0.975
MLH1_real_train_fold1	0.9999999999999959	0.988	0.168	16.8%	0.028	15.849%	0.02906	0.982
MSH6_real_train_fold1	0.9999999999999969	0.985	0.174	17.4%	0.033	17.752%	0.04448	0.979
MSH6_real_train_fold1.1	0.9999999999999989	0.991	0.149	14.9%	0.026	13.948%	0.02475	0.988
OGG1_real_train_fold1	0.9999999999999973	0.998	0.154	15.4%	0.025	6.349%	0.06322	0.998
PMS1_real_train_fold1	0.9999999999999964	0.919	0.441	44.1%	0.091	39.568%	0.25937	0.898
PMS2_real_train_fold1	0.9999999999999952	0.803	0.578	57.8%	0.097	60.208%	0.24915	0.645
RNF168_real_train_fold1	0.9999999999999939	0.963	0.308	30.8%	0.041	27.932%	0.11889	0.936
UNG_real_train_fold1	0.9999999999999982	0.96	0.352	35.2%	0.056	27.916%	0.15662	0.946
ATP2B4_multinomial_train_fold1	0.9999999999999969	0.978	0.372	37.2%	0.054	21.035%	0.21872	0.974
ATP2B4_multinomial_train_fold1.1	0.999999999999997	0.969	0.405	40.5%	0.06	24.553%	0.24203	0.963
ATP2B4_multinomial_train_fold1.2	0.9999999999999967	0.961	0.444	44.4%	0.073	27.531%	0.22799	0.955
ATP2B4_multinomial_train_fold1.3	0.999999999999997	0.973	0.387	38.7%	0.059	23.071%	0.27305	0.968
ATP2B4_multinomial_train_fold1.4	0.9999999999999977	0.934	0.523	52.3%	0.087	35.926%	0.31428	0.919
ATP2B4_multinomial_train_fold1.5	0.9999999999999978	0.977	0.377	37.7%	0.064	21.933%	0.24607	0.974
ATP2B4_multinomial_train_fold1.6	0.9999999999999973	0.98	0.374	37.4%	0.055	20.43%	0.2033	0.977
ATP2B4_multinomial_train_fold1.7	0.9999999999999974	0.949	0.49	49.0%	0.079	31.491%	0.28662	0.938
ATP2B4_multinomial_train_fold1.8	0.9999999999999971	0.98	0.38	38.0%	0.052	20.121%	0.23698	0.976
ATP2B4_multinomial_train_fold1.9	0.9999999999999973	0.967	0.446	44.6%	0.074	25.605%	0.2757	0.963
ATP2B4_multinomial_train_fold1.10	0.9999999999999976	0.969	0.42	42.0%	0.072	25.071%	0.29377	0.964
ATP2B4_multinomial_train_fold1.11	0.9999999999999974	0.98	0.376	37.6%	0.056	19.823%	0.27665	0.977
ATP2B4_multinomial_train_fold1.12	0.9999999999999968	0.978	0.378	37.8%	0.056	21.016%	0.24103	0.974
ATP2B4_multinomial_train_fold1.13	0.9999999999999972	0.974	0.414	41.4%	0.058	22.294%	0.25882	0.97
ATP2B4_multinomial_train_fold1.14	0.9999999999999964	0.967	0.451	45.1%	0.066	25.734%	0.27965	0.96
ATP2B4_multinomial_train_fold1.15	0.9999999999999969	0.971	0.409	40.9%	0.062	24.095%	0.24567	0.965
ATP2B4_multinomial_train_fold1.16	0.9999999999999969	0.971	0.416	41.6%	0.065	24.076%	0.28485	0.966
ATP2B4_multinomial_train_fold1.17	0.9999999999999971	0.979	0.371	37.1%	0.054	20.695%	0.26311	0.975
ATP2B4_multinomial_train_fold1.18	0.9999999999999969	0.972	0.424	42.4%	0.065	24.521%	0.25709	0.968
ATP2B4_multinomial_train_fold1.19	0.9999999999999968	0.966	0.415	41.5%	0.064	26.496%	0.22439	0.959
ATP2B4_multinomial_train_fold1.20	0.9999999999999967	0.971	0.372	37.2%	0.061	23.785%	0.21959	0.966
ATP2B4_multinomial_train_fold1.21	0.9999999999999977	0.965	0.458	45.8%	0.067	26.254%	0.26099	0.959
ATP2B4_multinomial_train_fold1.22	0.9999999999999972	0.957	0.447	44.7%	0.074	29.234%	0.25882	0.949
ATP2B4_multinomial_train_fold1.23	0.9999999999999969	0.974	0.397	39.7%	0.062	22.852%	0.26341	0.969
ATP2B4_multinomial_train_fold1.24	0.9999999999999969	0.953	0.505	50.5%	0.076	30.142%	0.30158	0.944
ATP2B4_multinomial_train_fold1.25	0.9999999999999976	0.959	0.428	42.8%	0.078	29.508%	0.23567	0.953
ATP2B4_multinomial_train_fold1.26	0.9999999999999973	0.951	0.485	48.5%	0.078	30.798%	0.26936	0.941
ATP2B4_multinomial_train_fold1.27	0.9999999999999971	0.946	0.518	51.8%	0.08	32.171%	0.3147	0.935
ATP2B4_multinomial_train_fold1.28	0.9999999999999978	0.958	0.466	46.6%	0.081	29.486%	0.26251	0.952
ATP2B4_multinomial_train_fold1.29	0.9999999999999972	0.974	0.414	41.4%	0.059	22.452%	0.27462	0.969
ATP2B4_multinomial_train_fold1.30	0.9999999999999973	0.971	0.399	39.9%	0.065	24.407%	0.26714	0.966
ATP2B4_multinomial_train_fold1.31	0.9999999999999967	0.943	0.458	45.8%	0.081	33.52%	0.24809	0.93
ATP2B4_multinomial_train_fold1.32	0.9999999999999972	0.931	0.495	49.5%	0.091	36.52%	0.26582	0.917
ATP2B4_multinomial_train_fold1.33	0.9999999999999968	0.981	0.322	32.2%	0.056	19.185%	0.20976	0.979
ATP2B4_multinomial_train_fold1.34	0.9999999999999976	0.967	0.457	45.7%	0.074	26.385%	0.26255	0.963
