Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.979	0.199	19.9%	0.026	20.843%	0.03611	0.938
OGG1_0_real_train1	0.9999999999999968	0.998	0.178	17.8%	0.031	7.674%	0.08091	0.998
RNF168_0_real_train1	0.9999999999999989	0.946	0.359	35.9%	0.047	32.362%	0.144	0.892
UNG_0_real_train1	0.9999999999999982	0.965	0.317	31.7%	0.052	25.922%	0.14236	0.953
ATP2B4_0_real_train1	0.9999999999999971	0.978	0.362	36.2%	0.052	21.525%	0.17959	0.973
ATP2B4_1_real_train1	0.9999999999999967	0.985	0.359	35.9%	0.052	18.609%	0.15461	0.983
MLH1_0_real_train1	0.9999999999999964	0.99	0.158	15.8%	0.026	13.682%	0.02991	0.986
MSH2_0_real_train1	0.999999999999996	0.993	0.144	14.4%	0.023	12.209%	0.03229	0.99
MSH6_0_real_train1	0.9999999999999951	0.993	0.131	13.1%	0.021	11.436%	0.02255	0.99
MSH6_1_real_train1	0.9999999999999969	0.991	0.158	15.8%	0.025	13.449%	0.0359	0.987
PMS1_0_real_train1	0.9999999999999964	0.981	0.272	27.2%	0.045	19.567%	0.10153	0.976
PMS2_0_real_train1	0.9999999999999952	0.991	0.141	14.1%	0.021	13.035%	0.02173	0.986
EXO1_0_multinomial_train1	0.999999999999996	0.959	0.273	27.3%	0.036	28.371%	0.06378	0.885
EXO1_0_multinomial_train1.1	0.9999999999999966	0.955	0.283	28.3%	0.038	30.088%	0.07102	0.871
EXO1_0_multinomial_train1.2	0.9999999999999962	0.956	0.288	28.8%	0.038	29.948%	0.07364	0.874
EXO1_0_multinomial_train1.3	0.9999999999999962	0.951	0.318	31.8%	0.041	30.81%	0.09003	0.876
EXO1_0_multinomial_train1.4	0.9999999999999961	0.948	0.307	30.7%	0.041	32.235%	0.08389	0.852
EXO1_0_multinomial_train1.5	0.9999999999999962	0.957	0.282	28.2%	0.037	28.591%	0.07473	0.885
EXO1_0_multinomial_train1.6	0.9999999999999959	0.949	0.306	30.6%	0.041	32.255%	0.08326	0.857
EXO1_0_multinomial_train1.7	0.9999999999999962	0.937	0.334	33.4%	0.045	35.788%	0.09082	0.818
EXO1_0_multinomial_train1.8	0.9999999999999964	0.961	0.269	26.9%	0.036	28.092%	0.06729	0.891
EXO1_0_multinomial_train1.9	0.9999999999999958	0.95	0.326	32.6%	0.041	31.261%	0.09349	0.868
EXO1_0_multinomial_train1.10	0.9999999999999962	0.947	0.329	32.9%	0.042	32.129%	0.09265	0.86
EXO1_0_multinomial_train1.11	0.9999999999999961	0.955	0.275	27.5%	0.039	30.664%	0.07105	0.876
EXO1_0_multinomial_train1.12	0.9999999999999959	0.947	0.316	31.6%	0.042	32.841%	0.08759	0.856
EXO1_0_multinomial_train1.13	0.9999999999999958	0.941	0.331	33.1%	0.043	33.93%	0.08881	0.831
EXO1_0_multinomial_train1.14	0.9999999999999958	0.937	0.33	33.0%	0.045	35.076%	0.09715	0.825
EXO1_0_multinomial_train1.15	0.9999999999999959	0.962	0.265	26.5%	0.035	27.78%	0.07712	0.891
EXO1_0_multinomial_train1.16	0.9999999999999967	0.959	0.284	28.4%	0.036	28.244%	0.07475	0.884
EXO1_0_multinomial_train1.17	0.999999999999996	0.957	0.292	29.2%	0.037	29.013%	0.07625	0.878
EXO1_0_multinomial_train1.18	0.999999999999996	0.949	0.314	31.4%	0.041	32.116%	0.08827	0.861
EXO1_0_multinomial_train1.19	0.9999999999999959	0.959	0.277	27.7%	0.037	28.571%	0.07246	0.888
EXO1_0_multinomial_train1.20	0.999999999999996	0.96	0.265	26.5%	0.036	28.394%	0.06805	0.888
EXO1_0_multinomial_train1.21	0.9999999999999963	0.948	0.301	30.1%	0.041	32.7%	0.08257	0.847
EXO1_0_multinomial_train1.22	0.999999999999996	0.965	0.265	26.5%	0.034	26.134%	0.06567	0.907
EXO1_0_multinomial_train1.23	0.9999999999999962	0.931	0.35	35.0%	0.047	36.685%	0.09452	0.812
EXO1_0_multinomial_train1.24	0.9999999999999958	0.961	0.27	27.0%	0.036	27.955%	0.07401	0.893
EXO1_0_multinomial_train1.25	0.9999999999999964	0.958	0.294	29.4%	0.037	29.161%	0.07607	0.88
EXO1_0_multinomial_train1.26	0.9999999999999962	0.965	0.243	24.3%	0.034	26.458%	0.05988	0.904
EXO1_0_multinomial_train1.27	0.9999999999999962	0.958	0.277	27.7%	0.036	28.942%	0.07168	0.876
EXO1_0_multinomial_train1.28	0.9999999999999962	0.948	0.296	29.6%	0.043	32.147%	0.08631	0.871
EXO1_0_multinomial_train1.29	0.999999999999996	0.961	0.285	28.5%	0.036	28.166%	0.07124	0.889
EXO1_0_multinomial_train1.30	0.9999999999999963	0.957	0.27	27.0%	0.037	29.42%	0.07153	0.877
EXO1_0_multinomial_train1.31	0.9999999999999959	0.956	0.284	28.4%	0.037	29.339%	0.07573	0.872
EXO1_0_multinomial_train1.32	0.999999999999996	0.945	0.318	31.8%	0.043	32.451%	0.08477	0.86
EXO1_0_multinomial_train1.33	0.9999999999999966	0.955	0.295	29.5%	0.039	29.244%	0.08434	0.888
EXO1_0_multinomial_train1.34	0.999999999999996	0.953	0.29	29.0%	0.039	30.139%	0.07662	0.872
EXO1_0_multinomial_train1.35	0.999999999999996	0.953	0.299	29.9%	0.039	30.814%	0.07732	0.867
EXO1_0_multinomial_train1.36	0.9999999999999966	0.955	0.301	30.1%	0.038	30.465%	0.07286	0.867
EXO1_0_multinomial_train1.37	0.9999999999999958	0.95	0.306	30.6%	0.041	31.644%	0.08498	0.866
EXO1_0_multinomial_train1.38	0.9999999999999964	0.958	0.273	27.3%	0.037	28.441%	0.07518	0.886
