	0	1	2	3	4	5	6	7	8	9
0	[174.5273268859872, 8.175613666508605, 1663.517132194786, 0.22833333909511566, 0.0]	[174.5337128679899, 8.17374283356577, 1663.5997003442412, 0.24833333492279053, 0.0]	[174.52151288778083, 8.170299870549394, 1663.5121301723143, 0.24916666746139526, 0.0]	[174.530813971608, 8.182426704205454, 1663.4838726740254, 0.2841666638851166, 0.0]	[174.528517050573, 8.170936317829465, 1663.575807327435, 0.26249998807907104, 0.0]	[174.49818352660466, 8.164101879830161, 1663.340816467745, 0.2841666638851166, 0.0]	[174.50238677675685, 8.163438792668085, 1663.3894798408876, 0.28833332657814026, 0.0]	[174.52934908414585, 8.174074019729874, 1663.5527506441595, 0.27250000834465027, 0.0]	[174.52077542492052, 8.165429425942582, 1663.5534599897792, 0.24916666746139526, 0.0]	[174.50200365937332, 8.16612119101735, 1663.3588246835595, 0.28833332657814026, 0.0]
100	[3.649917426932924, 2.541029734873537, 11.088876920593867, 1.0, 0.0]	[3.547369528572151, 2.4412348457843756, 11.061346827877752, 1.0, 0.0]	[3.398338384429681, 2.528496478451909, 8.69841905977772, 1.0, 0.0]	[3.5439258079051212, 2.6441610623343186, 8.997647455708027, 1.0, 0.0]	[3.334863196290679, 2.3643388429831944, 9.70524353307485, 1.0, 0.0]	[3.381112446539978, 2.4504505572693507, 9.306618892706272, 1.0, 0.0]	[3.3205308086767324, 2.4907005374678084, 8.298302712089239, 1.0, 0.0]	[3.6741112615049367, 2.6574585945942104, 10.16652666910726, 1.0, 0.0]	[3.6818269886574937, 2.4347363154197694, 12.470906732377244, 1.0, 0.0]	[3.564362060777694, 2.682836278407789, 8.81525782369905, 1.0, 0.0]
200	[3.0814060062671134, 2.43658429220428, 6.448217140628332, 1.0, 0.0]	[2.911438956304605, 2.3553627609642773, 5.560761953403272, 1.0, 0.0]	[2.9593325743402663, 2.4380871123979997, 5.212454619422667, 1.0, 0.0]	[3.0937861553758017, 2.5186784787213856, 5.751076766544159, 1.0, 0.0]	[2.8758395853604943, 2.3232146664964266, 5.526249188640678, 1.0, 0.0]	[2.956491835650212, 2.35354559687926, 6.029462387709523, 1.0, 0.0]	[2.9213938293482613, 2.3736025931521114, 5.477912361961501, 1.0, 0.0]	[3.072465206544329, 2.458975496728091, 6.13489709816238, 1.0, 0.0]	[3.1259533742786023, 2.3594785231239803, 7.66474851154622, 1.0, 0.0]	[3.079842514718763, 2.522202340731692, 5.576401739870713, 1.0, 0.0]
300	[2.8888775500344916, 2.393163133857864, 4.957144161766277, 1.0, 0.0]	[2.7471562320671885, 2.32377527648963, 4.2338095557755855, 1.0, 0.0]	[2.796219792718792, 2.401055684713038, 3.9516410800575397, 1.0, 0.0]	[2.885087600777403, 2.4485096040643506, 4.365779967130524, 1.0, 0.0]	[2.7273560826667103, 2.3021837431593157, 4.251723395073945, 1.0, 0.0]	[2.7796111406977606, 2.3197606751740776, 4.5985046552368285, 1.0, 0.0]	[2.7696441840264137, 2.334631341561641, 4.350128424647726, 1.0, 0.0]	[2.8669958856407596, 2.3965063207499977, 4.704895648907618, 1.0, 0.0]	[2.9175143533292616, 2.3238031870183007, 5.937111663109606, 1.0, 0.0]	[2.8853858935294867, 2.4548487400320322, 4.305371534974543, 1.0, 0.0]
400	[2.7879912862844143, 2.3674391091733944, 4.205521771110199, 1.0, 0.0]	[2.6604576114597007, 2.3086561324040487, 3.5180147905565224, 1.0, 0.0]	[2.7089625440783505, 2.3785450226424834, 3.304175214358672, 1.0, 0.0]	[2.7784537222559984, 2.398729061968811, 3.797246602871875, 1.0, 0.0]	[2.648445818194971, 2.289738502621091, 3.587073155738802, 1.0, 0.0]	[2.6822014597422745, 2.301396575055564, 3.8080488468671065, 1.0, 0.0]	[2.6877061722440616, 2.3098069221147006, 3.7789925012936108, 1.0, 0.0]	[2.7527682558147033, 2.362341420231295, 3.9042683558340823, 1.0, 0.0]	[2.798684117504475, 2.3037337236268054, 4.949503938776699, 1.0, 0.0]	[2.7797483134095016, 2.4177422975211558, 3.6200601588834553, 1.0, 0.0]
500	[2.7236544979149713, 2.3491509894033333, 3.7450350851163767, 1.0, 0.0]	[2.60650745507231, 2.298993450798042, 3.0751400427426816, 1.0, 0.0]	[2.6540435633945623, 2.362867269654453, 2.9117629374010923, 1.0, 0.0]	[2.715322416614171, 2.367696322058744, 3.4762609455542677, 1.0, 0.0]	[2.5989805021218846, 2.2811293317065284, 3.178511704153563, 1.0, 0.0]	[2.621259791586141, 2.289855384404567, 3.314044071815739, 1.0, 0.0]	[2.6320029400343, 2.29473964118032, 3.3726329885398028, 1.0, 0.0]	[2.6808288982190636, 2.339225292663565, 3.4160360555549873, 1.0, 0.0]	[2.7204446990724622, 2.291422484933439, 4.290222141390232, 1.0, 0.0]	[2.710312601098675, 2.3933916130618056, 3.1692098803686912, 1.0, 0.0]
600	[2.6793058228722026, 2.335296369742009, 3.440094531301937, 1.0, 0.0]	[2.570319820168589, 2.291774562717329, 2.785452574512603, 1.0, 0.0]	[2.6162941546651797, 2.35047933588025, 2.6581481878492994, 1.0, 0.0]	[2.672507097346321, 2.3460893710363973, 3.2641772630992376, 1.0, 0.0]	[2.5660971710865024, 2.273697949993678, 2.923992210928245, 1.0, 0.0]	[2.5812069178665618, 2.280890585070216, 3.0031633279634566, 1.0, 0.0]	[2.592308410676644, 2.284211433558739, 3.0809697711790474, 1.0, 0.0]	[2.6309460420409385, 2.323483409467064, 3.0746263257387443, 1.0, 0.0]	[2.6659891144197534, 2.2822218511037544, 3.8376726331599897, 1.0, 0.0]	[2.6598999196911075, 2.374266713167009, 2.856332065240987, 1.0, 0.0]
700	[2.6460282387925917, 2.324315826887281, 3.2171241190531084, 1.0, 0.0]	[2.5443418400786078, 2.2857121508121896, 2.5862968926641816, 1.0, 0.0]	[2.5905221253597372, 2.34014999096477, 2.503721343949672, 1.0, 0.0]	[2.64284325157646, 2.3304577313969954, 3.1238552017946484, 1.0, 0.0]	[2.5412190074036753, 2.2681477101118217, 2.7307129729185373, 1.0, 0.0]	[2.5520423376864687, 2.274296347326605, 2.777459903598639, 1.0, 0.0]	[2.5625241372956884, 2.2762389308685913, 2.86285206427097, 1.0, 0.0]	[2.5946217607288036, 2.312653875765669, 2.819678849631346, 1.0, 0.0]	[2.630237793925725, 2.274386923876818, 3.5585087004890705, 1.0, 0.0]	[2.6232857396973097, 2.360502621110816, 2.6278311858649372, 1.0, 0.0]
800	[2.620164106369949, 2.3151258963879813, 3.0503820998196756, 1.0, 0.0]	[2.5252399061405386, 2.280250413208303, 2.4498949293223573, 1.0, 0.0]	[2.57284697373187, 2.3305372554273296, 2.423097183045406, 1.0, 0.0]	[2.620111308558543, 2.3165512969291817, 3.0356001162936117, 1.0, 0.0]	[2.52217524476368, 2.26380612476564, 2.5836911999803984, 1.0, 0.0]	[2.530985041254102, 2.268412893990306, 2.6257214726379647, 1.0, 0.0]	[2.5399241146602693, 2.270509946054881, 2.6941416860538796, 1.0, 0.0]	[2.5667792121955304, 2.304227123788908, 2.6255208840662245, 1.0, 0.0]	[2.6044250740145407, 2.265805882561107, 3.3861919145343364, 1.0, 0.0]	[2.596575042522794, 2.3492856373183484, 2.472894052044452, 1.0, 0.0]
900	[2.600062859294735, 2.3076120182021107, 2.9245084109262427, 1.0, 0.0]	[2.511058264642464, 2.275318337207527, 2.3573992743493695, 1.0, 0.0]	[2.5567705253203696, 2.3229012903700696, 2.3386923495030016, 1.0, 0.0]	[2.599891498119547, 2.307102688149381, 2.927888099701657, 1.0, 0.0]	[2.5076161682112477, 2.2600761637592552, 2.4754000445199242, 1.0, 0.0]	[2.515940579282802, 2.2623409760717292, 2.5359960321107256, 1.0, 0.0]	[2.5228114386017477, 2.2655786828542315, 2.5723275574751625, 1.0, 0.0]	[2.5451292712380145, 2.2970468114889515, 2.4808245974906318, 1.0, 0.0]	[2.5797006876912336, 2.260848580184559, 3.1885210750667494, 1.0, 0.0]	[2.5777256563692563, 2.3387226493857147, 2.3900300698354155, 1.0, 0.0]
