	0	1	2	3	4	5	6	7	8	9
0	[1.1285414518640868, 0.9899260997297619, 1.3861535213432492, 0.2616666555404663, 0.0]	[1.1291856381801335, 0.9905706118010544, 1.3861502637907914, 0.2633333206176758, 0.0]	[1.1296452893036286, 0.9910348040617087, 1.3861048524192, 0.2616666555404663, 0.0]	[1.129168155001964, 0.9905494729608836, 1.386186820410806, 0.2783333361148834, 0.0]	[1.129623154821764, 0.9909982782548841, 1.3862487656687992, 0.2783333361148834, 0.0]	[1.128807869553556, 0.9901838571337945, 1.3862401241976139, 0.2658333480358124, 0.0]	[1.1284971172831166, 0.9898513895557901, 1.386457277273265, 0.27166667580604553, 0.0]	[1.1291228889735838, 0.9905006552643241, 1.386222337092598, 0.2874999940395355, 0.0]	[1.1294726035483595, 0.9908516603907689, 1.3862094315759057, 0.2758333384990692, 0.0]	[1.1286803037125586, 0.9900531534212526, 1.3862715029130601, 0.2750000059604645, 0.0]
100	[0.4885989222034192, 0.4879033018121068, 0.006956203913124561, 1.0, 0.0]	[0.4939697635708748, 0.4931763487914268, 0.00793414779448018, 1.0, 0.0]	[0.48004420132647574, 0.47911205316469924, 0.00932148161776484, 1.0, 0.0]	[0.5055179980441583, 0.502902431367416, 0.026155666767423452, 1.0, 0.0]	[0.4894627802098869, 0.4887664049167675, 0.0069637529311945825, 1.0, 0.0]	[0.501174407243941, 0.4999914383670194, 0.011829688769215654, 1.0, 0.0]	[0.4950105979799773, 0.49413160995787003, 0.00878988022107288, 1.0, 0.0]	[0.4897530142672273, 0.48857918430258457, 0.011738299646427332, 1.0, 0.0]	[0.48181317949024294, 0.4808302184226385, 0.009829610676044025, 1.0, 0.0]	[0.5653290651779638, 0.5644313440732578, 0.00897721104706021, 1.0, 0.0]
200	[0.47891204573055524, 0.4784452071520961, 0.004668385784591242, 1.0, 0.0]	[0.48403986331859944, 0.4835413108977456, 0.004985524208538227, 1.0, 0.0]	[0.4730282663445252, 0.47238926941398696, 0.006389969305382602, 1.0, 0.0]	[0.4820615439125631, 0.48109348452086836, 0.009680593916947517, 1.0, 0.0]	[0.4796817284904571, 0.47922933534683587, 0.00452393143621243, 1.0, 0.0]	[0.4888536279393777, 0.4882778965463473, 0.005757313930303827, 1.0, 0.0]	[0.48386440914153805, 0.4833794075867404, 0.004850015547976342, 1.0, 0.0]	[0.47826267708049075, 0.4776687222592908, 0.005939548211999528, 1.0, 0.0]	[0.47525425805313476, 0.47461792409735676, 0.006363339557779803, 1.0, 0.0]	[0.48030121558473016, 0.4794990855976751, 0.008021299870550311, 1.0, 0.0]
300	[0.475444338887638, 0.4750694882452919, 0.003748506423460798, 1.0, 0.0]	[0.4807118956807964, 0.48031597346518823, 0.003959222156081873, 1.0, 0.0]	[0.47033281337420363, 0.4698121941360605, 0.005206192381431004, 1.0, 0.0]	[0.47756088492645177, 0.477110882730129, 0.004500021963227313, 1.0, 0.0]	[0.47619747655421, 0.47583762468781504, 0.0035985186639498133, 1.0, 0.0]	[0.4839267003467283, 0.48349647913218174, 0.0043022121454653044, 1.0, 0.0]	[0.4807433617349591, 0.48036444284799834, 0.0037891888696074214, 1.0, 0.0]	[0.474677888144546, 0.47425137805189266, 0.004265100926533031, 1.0, 0.0]	[0.47204251401581476, 0.4715241948061619, 0.0051831920965285955, 1.0, 0.0]	[0.4741428417850513, 0.4735450833445517, 0.00597758440499605, 1.0, 0.0]
400	[0.47351166204021555, 0.47318932343039977, 0.003223386098158096, 1.0, 0.0]	[0.4787484887334692, 0.47839633308353685, 0.003521556499323415, 1.0, 0.0]	[0.46864247551503235, 0.4681829155483916, 0.004595599666407851, 1.0, 0.0]	[0.4747803542502236, 0.4744249552455522, 0.003553990046713797, 1.0, 0.0]	[0.4741776984514753, 0.47387010594765444, 0.003075925038208463, 1.0, 0.0]	[0.48150644103025025, 0.4811409601314037, 0.003654808988465123, 1.0, 0.0]	[0.4788347874792765, 0.4785098092623407, 0.003249782169357715, 1.0, 0.0]	[0.4728060331490191, 0.47245228479302076, 0.0035374835599832647, 1.0, 0.0]	[0.4699520618663073, 0.46949509858523375, 0.004569632810735088, 1.0, 0.0]	[0.47062374537600515, 0.4701187178677058, 0.005050275082993471, 1.0, 0.0]
500	[0.47217547480794453, 0.47188594050630006, 0.0028953430164449295, 1.0, 0.0]	[0.47730475158238506, 0.476987794080338, 0.0031695750204705896, 1.0, 0.0]	[0.46744662842784995, 0.46702777844943444, 0.004188499784155078, 1.0, 0.0]	[0.473288039094339, 0.4729861734781907, 0.0030186561614828277, 1.0, 0.0]	[0.47281211749150176, 0.4725378318594607, 0.002742856320410826, 1.0, 0.0]	[0.4790068797512307, 0.4786797023248311, 0.0032717742639957075, 1.0, 0.0]	[0.4764930697494992, 0.476198856412909, 0.002942133365901889, 1.0, 0.0]	[0.4715585746665566, 0.4712488691919514, 0.0030970547460520475, 1.0, 0.0]	[0.46852791904207824, 0.46811061712723284, 0.00417301914845409, 1.0, 0.0]	[0.46867914499293456, 0.4682377818668818, 0.004413631260527498, 1.0, 0.0]
600	[0.47122851537652244, 0.4709631458805417, 0.002653694959807179, 1.0, 0.0]	[0.4761683550444003, 0.47587513263415243, 0.0029322241024786052, 1.0, 0.0]	[0.46652124707802467, 0.466128045614899, 0.003932014631256817, 1.0, 0.0]	[0.4721418750870621, 0.4718722445026525, 0.002696305844095838, 1.0, 0.0]	[0.4717239165382318, 0.47146937655919496, 0.00254539979036873, 1.0, 0.0]	[0.4776924129980416, 0.4773863066900156, 0.0030610630802602374, 1.0, 0.0]	[0.4749044360852634, 0.4746342839542633, 0.002701521310000563, 1.0, 0.0]	[0.4705582092960189, 0.47027823299762966, 0.002799762983892322, 1.0, 0.0]	[0.46738169651043787, 0.4669908518857651, 0.0039084462467273255, 1.0, 0.0]	[0.4673409435062926, 0.46693424672031125, 0.004066967859813525, 1.0, 0.0]
700	[0.47026339073308343, 0.47001174289278436, 0.002516478402990973, 1.0, 0.0]	[0.4746229200914603, 0.47434510665260543, 0.0027781343885486306, 1.0, 0.0]	[0.465734721039416, 0.4653581845664913, 0.003765364729246717, 1.0, 0.0]	[0.47135960373436747, 0.4711081482978971, 0.002514554364703488, 1.0, 0.0]	[0.47075534256247353, 0.47051403778104667, 0.00241304781426876, 1.0, 0.0]	[0.47650136021123946, 0.4762127273221798, 0.0028863288905964517, 1.0, 0.0]	[0.47385732915813134, 0.4735986223134496, 0.0025870684468172764, 1.0, 0.0]	[0.4698515523832101, 0.4695910659838627, 0.002604863993473882, 1.0, 0.0]	[0.46647090049673406, 0.4660967310739536, 0.0037416942278043525, 1.0, 0.0]	[0.4665938845388465, 0.46621694415235404, 0.003769403864924524, 1.0, 0.0]
800	[0.46957550567615686, 0.4693350272626319, 0.0024047841352498, 1.0, 0.0]	[0.4734231075115294, 0.47315024014543616, 0.0027286736609324035, 1.0, 0.0]	[0.4650663475195044, 0.4647010850087326, 0.0036526251077179574, 1.0, 0.0]	[0.47071163654268555, 0.470474232944765, 0.002374035979205851, 1.0, 0.0]	[0.4700132193479622, 0.4697822141118051, 0.002310052361570963, 1.0, 0.0]	[0.4757544781891871, 0.47547980986649796, 0.002746683226891488, 1.0, 0.0]	[0.47331284616062186, 0.47306655967415867, 0.0024628648646321154, 1.0, 0.0]	[0.4692210433842316, 0.4689739619190898, 0.0024708146514178433, 1.0, 0.0]	[0.46572288970265024, 0.4653613449169408, 0.003615447857094222, 1.0, 0.0]	[0.46564195726887997, 0.4652803294533282, 0.0036162781555177086, 1.0, 0.0]
900	[0.4690155937994992, 0.46878394405788965, 0.0023164974160954383, 1.0, 0.0]	[0.4720329155127771, 0.47176969327199736, 0.002632222407797433, 1.0, 0.0]	[0.4645627330246423, 0.4642095526775381, 0.0035318034710416606, 1.0, 0.0]	[0.470097466634983, 0.4698699993147518, 0.0022746732023113214, 1.0, 0.0]	[0.4694354477297057, 0.46921306781712097, 0.0022237991258469954, 1.0, 0.0]	[0.4750464836180621, 0.4747813239999979, 0.002651596180642388, 1.0, 0.0]	[0.47202224456164515, 0.47178494950628663, 0.0023729505535851282, 1.0, 0.0]	[0.46884547395882153, 0.46860913649171565, 0.002363374671058797, 1.0, 0.0]	[0.46505419070820475, 0.4647009346888261, 0.0035325601937864575, 1.0, 0.0]	[0.4649596005702546, 0.4646093689195758, 0.003502316506787591, 1.0, 0.0]
