Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	6.58E-03	1.92E-04	6.05E-03	1.99E-04	7.25E-04
ATP2B4_real_train_fold1.1	2.22E-03	4.09E-05	2.32E-03	1.09E-04	3.73E-04
MLH1_real_train_fold1	4.21E-28	1.40E-04	2.23E-04	2.25E-04	2.62E-04
MSH2_real_train_fold1	1.97E-04	1.33E-04	2.09E-04	2.47E-04	2.56E-04
MSH6_real_train_fold1	2.06E-04	3.15E-05	2.00E-04	2.44E-04	1.88E-04
MSH6_real_train_fold1.1	5.92E-04	1.00E-04	5.83E-04	2.47E-04	1.41E-04
OGG1_real_train_fold1	7.75E-04	1.61E-04	1.08E-03	8.00E-05	1.10E-04
PMS1_real_train_fold1	8.07E-03	0.00E+00	7.14E-03	1.98E-04	1.23E-03
PMS2_real_train_fold1	1.51E-03	1.56E-03	0.00E+00	1.85E-04	0.00E+00
RNF168_real_train_fold1	7.47E-04	1.14E-03	7.18E-04	4.96E-05	3.23E-04
UNG_real_train_fold1	1.22E-03	1.25E-04	1.45E-03	7.42E-05	1.06E-03
ATP2B4_multinomial_train_fold1	6.59E-03	1.86E-04	6.03E-03	2.10E-04	7.35E-04
ATP2B4_multinomial_train_fold1.1	5.80E-04	2.15E-04	1.02E-03	0.00E+00	4.34E-04
ATP2B4_multinomial_train_fold1.2	3.90E-03	7.60E-05	3.68E-03	1.33E-04	5.74E-04
ATP2B4_multinomial_train_fold1.3	8.43E-03	2.16E-04	7.68E-03	2.62E-04	9.52E-04
ATP2B4_multinomial_train_fold1.4	7.70E-04	8.74E-05	1.10E-03	0.00E+00	4.26E-04
ATP2B4_multinomial_train_fold1.5	2.37E-03	2.10E-04	2.62E-03	1.40E-04	3.99E-04
ATP2B4_multinomial_train_fold1.6	1.15E-03	4.30E-04	1.10E-39	9.31E-05	6.15E-04
ATP2B4_multinomial_train_fold1.7	2.62E-03	0.00E+00	2.60E-03	1.31E-04	3.89E-04
ATP2B4_multinomial_train_fold1.8	2.99E-03	5.81E-05	2.98E-03	0.00E+00	2.94E-04
ATP2B4_multinomial_train_fold1.9	3.44E-03	0.00E+00	3.34E-03	1.03E-04	5.76E-04
ATP2B4_multinomial_train_fold1.10	6.05E-04	8.36E-05	8.65E-04	5.34E-05	4.96E-04
ATP2B4_multinomial_train_fold1.11	8.41E-03	0.00E+00	7.71E-03	4.73E-04	2.76E-04
ATP2B4_multinomial_train_fold1.12	4.94E-03	1.33E-04	4.68E-03	2.20E-04	4.32E-04
ATP2B4_multinomial_train_fold1.13	1.45E-03	0.00E+00	1.67E-03	1.34E-04	3.41E-04
ATP2B4_multinomial_train_fold1.14	4.88E-03	3.37E-04	4.72E-03	1.62E-04	5.60E-04
ATP2B4_multinomial_train_fold1.15	5.71E-03	2.32E-04	5.38E-03	1.96E-04	5.27E-04
ATP2B4_multinomial_train_fold1.16	8.53E-03	2.10E-04	7.67E-03	2.91E-04	1.02E-03
ATP2B4_multinomial_train_fold1.17	6.15E-03	1.88E-04	5.75E-03	3.15E-04	2.62E-04
ATP2B4_multinomial_train_fold1.18	6.23E-03	5.53E-62	5.68E-03	1.51E-04	7.75E-04
ATP2B4_multinomial_train_fold1.19	1.67E-03	1.25E-04	1.92E-03	1.34E-04	3.28E-04
ATP2B4_multinomial_train_fold1.20	4.14E-03	2.05E-04	3.99E-03	1.14E-04	4.61E-04
ATP2B4_multinomial_train_fold1.21	3.07E-03	0.00E+00	3.03E-03	1.37E-04	3.56E-04
ATP2B4_multinomial_train_fold1.22	6.35E-04	1.83E-04	1.03E-03	0.00E+00	4.48E-04
ATP2B4_multinomial_train_fold1.23	7.25E-03	2.61E-04	6.80E-03	7.13E-43	9.39E-04
ATP2B4_multinomial_train_fold1.24	6.83E-03	5.06E-122	6.33E-03	4.23E-04	0.00E+00
ATP2B4_multinomial_train_fold1.25	8.62E-04	0.00E+00	0.00E+00	1.91E-04	1.02E-03
ATP2B4_multinomial_train_fold1.26	5.38E-04	1.54E-04	7.53E-04	0.00E+00	4.59E-04
ATP2B4_multinomial_train_fold1.27	1.83E-03	7.15E-05	1.98E-03	9.21E-05	4.87E-04
ATP2B4_multinomial_train_fold1.28	1.29E-03	0.00E+00	1.56E-03	0.00E+00	4.62E-04
ATP2B4_multinomial_train_fold1.29	8.81E-03	2.39E-04	8.05E-03	2.58E-04	1.02E-03
ATP2B4_multinomial_train_fold1.30	1.33E-03	7.39E-05	1.55E-03	0.00E+00	4.90E-04
ATP2B4_multinomial_train_fold1.31	4.48E-03	2.11E-04	4.28E-03	9.42E-05	5.92E-04
ATP2B4_multinomial_train_fold1.32	2.42E-03	0.00E+00	2.48E-03	1.81E-141	4.53E-04
ATP2B4_multinomial_train_fold1.33	7.55E-03	2.75E-04	6.98E-03	1.94E-04	1.00E-03
ATP2B4_multinomial_train_fold1.34	5.91E-03	0.00E+00	5.45E-03	1.38E-04	8.01E-04
