	0	1	2	3	4	5	6	7	8	9
0	[8.345972503399558, 8.345972503399558, 1663.4894573111355, 0.24416667222976685, 0.0]	[8.336110053667493, 8.336110053667493, 1663.5766858012712, 0.2358333319425583, 0.0]	[8.341127913635866, 8.341127913635866, 1663.3637278841888, 0.26750001311302185, 0.0]	[8.343974614118105, 8.343974614118105, 1663.4735345532795, 0.24666666984558105, 0.0]	[8.343082271225391, 8.343082271225391, 1663.5504191048753, 0.25583332777023315, 0.0]	[8.343114671845775, 8.343114671845775, 1663.5414953050613, 0.25833332538604736, 0.0]	[8.34554319020492, 8.34554319020492, 1663.4914854123094, 0.2475000023841858, 0.0]	[8.340971316144913, 8.340971316144913, 1663.6293670534446, 0.23083333671092987, 0.0]	[8.34616478211893, 8.34616478211893, 1663.6023966388348, 0.23000000417232513, 0.0]	[8.341173838321797, 8.341173838321797, 1663.483609118649, 0.2383333295583725, 0.0]
100	[3.7072033075318065, 3.7072033075318065, 502.1604878327842, 0.8658333420753479, 0.0]	[3.7612423139919184, 3.7612423139919184, 701.1381236143859, 0.8008333444595337, 0.0]	[3.7272398150748076, 3.7272398150748076, 611.5076844741092, 0.79666668176651, 0.0]	[3.723428985337831, 3.723428985337831, 552.7005496605128, 0.8349999785423279, 0.0]	[3.695554420691628, 3.695554420691628, 479.7242626105667, 0.8450000286102295, 0.0]	[3.7657598923371927, 3.7657598923371927, 717.8887246622487, 0.8016666769981384, 0.0]	[3.6818588036329927, 3.6818588036329927, 459.16145465039733, 0.8675000071525574, 0.0]	[3.740581486870853, 3.740581486870853, 662.5465513904227, 0.7491666674613953, 0.0]	[3.7066140345042213, 3.7066140345042213, 475.90400043390093, 0.8708333373069763, 0.0]	[3.7495241407278175, 3.7495241407278175, 597.7575236666986, 0.7858333587646484, 0.0]
200	[3.6894360952179017, 3.6894360952179017, 433.4344000284556, 0.8691666722297668, 0.0]	[3.6913756229739727, 3.6913756229739727, 443.9915745627738, 0.8608333468437195, 0.0]	[3.722094578951972, 3.722094578951972, 567.9836024607457, 0.8266666531562805, 0.0]	[3.704371170451655, 3.704371170451655, 462.14506323671685, 0.8691666722297668, 0.0]	[3.685049989477409, 3.685049989477409, 449.80319894568487, 0.8566666841506958, 0.0]	[3.745204842461015, 3.745204842461015, 674.0732318564576, 0.7791666388511658, 0.0]	[3.680773768839186, 3.680773768839186, 434.55942335314165, 0.8641666769981384, 0.0]	[3.7228171405002852, 3.7228171405002852, 627.4212062803068, 0.7641666531562805, 0.0]	[3.69160413076155, 3.69160413076155, 420.6321738041346, 0.8741666674613953, 0.0]	[3.7067704675589366, 3.7067704675589366, 471.6434108404272, 0.862500011920929, 0.0]
300	[3.684624476669223, 3.684624476669223, 423.77941229489693, 0.8691666722297668, 0.0]	[3.685818107696096, 3.685818107696096, 415.9361280000146, 0.8691666722297668, 0.0]	[3.720286586333352, 3.720286586333352, 546.9959605836909, 0.8333333134651184, 0.0]	[3.6954039917810726, 3.6954039917810726, 422.0347450252911, 0.8774999976158142, 0.0]	[3.682864526351305, 3.682864526351305, 435.884882297902, 0.85916668176651, 0.0]	[3.7404989194047866, 3.7404989194047866, 659.2602963294994, 0.7641666531562805, 0.0]	[3.6804177778134175, 3.6804177778134175, 426.457900051789, 0.8641666769981384, 0.0]	[3.7184705423611186, 3.7184705423611186, 582.926547637268, 0.8100000023841858, 0.0]	[3.686438599259429, 3.686438599259429, 413.796241921913, 0.8675000071525574, 0.0]	[3.694315331798834, 3.694315331798834, 426.91251962316596, 0.8774999976158142, 0.0]
400	[3.682753690384753, 3.682753690384753, 424.4601289447872, 0.8608333468437195, 0.0]	[3.682899411435367, 3.682899411435367, 417.39034706194667, 0.8666666746139526, 0.0]	[3.719595286981311, 3.719595286981311, 536.4895651871989, 0.8358333110809326, 0.0]	[3.690196590425884, 3.690196590425884, 404.47158815923916, 0.8766666650772095, 0.0]	[3.682064915924657, 3.682064915924657, 428.98080266377093, 0.8633333444595337, 0.0]	[3.7346587952862014, 3.7346587952862014, 642.5133168617112, 0.7599999904632568, 0.0]	[3.6802059204733117, 3.6802059204733117, 422.2363207341267, 0.8650000095367432, 0.0]	[3.717242229412245, 3.717242229412245, 567.341016094868, 0.8258333206176758, 0.0]	[3.683664701768815, 3.683664701768815, 415.9785781819809, 0.8658333420753479, 0.0]	[3.6899367796589635, 3.6899367796589635, 405.73666445688355, 0.878333330154419, 0.0]
500	[3.6820481801750433, 3.6820481801750433, 423.605117479765, 0.8641666769981384, 0.0]	[3.68180336658774, 3.68180336658774, 418.8021491816056, 0.8650000095367432, 0.0]	[3.7191902330962456, 3.7191902330962456, 533.549313723887, 0.8374999761581421, 0.0]	[3.6869404847398584, 3.6869404847398584, 402.7041550644598, 0.8766666650772095, 0.0]	[3.6813377212126506, 3.6813377212126506, 427.39462318847825, 0.8633333444595337, 0.0]	[3.7272247901085525, 3.7272247901085525, 622.2551593090913, 0.762499988079071, 0.0]	[3.680053006955098, 3.680053006955098, 419.66323719167224, 0.8666666746139526, 0.0]	[3.7164284780440657, 3.7164284780440657, 561.2825905554874, 0.8316666483879089, 0.0]	[3.682788330780408, 3.682788330780408, 418.7702162967185, 0.862500011920929, 0.0]	[3.6864321368223214, 3.6864321368223214, 397.0816313541196, 0.8799999952316284, 0.0]
600	[3.681747768615903, 3.681747768615903, 422.03033551617136, 0.8658333420753479, 0.0]	[3.6813682477889222, 3.6813682477889222, 418.7680209591854, 0.8675000071525574, 0.0]	[3.7186895819941173, 3.7186895819941173, 535.5899648655469, 0.8366666436195374, 0.0]	[3.684410651445304, 3.684410651445304, 408.2522098181124, 0.8700000047683716, 0.0]	[3.6809793619026063, 3.6809793619026063, 424.2787872636782, 0.8641666769981384, 0.0]	[3.7217147468318674, 3.7217147468318674, 620.3398603427477, 0.7691666483879089, 0.0]	[3.6799428085786627, 3.6799428085786627, 417.7269732332282, 0.8675000071525574, 0.0]	[3.716014757020228, 3.716014757020228, 558.5451263841367, 0.8333333134651184, 0.0]	[3.682093415604047, 3.682093415604047, 419.82841372794655, 0.8650000095367432, 0.0]	[3.683859120769047, 3.683859120769047, 398.93804551044616, 0.8766666650772095, 0.0]
700	[3.6815532991983813, 3.6815532991983813, 420.3404977591747, 0.8666666746139526, 0.0]	[3.681095576878167, 3.681095576878167, 418.5127205195424, 0.8675000071525574, 0.0]	[3.7180809262793906, 3.7180809262793906, 539.4995511355685, 0.8374999761581421, 0.0]	[3.682609500708148, 3.682609500708148, 410.93350169962304, 0.8650000095367432, 0.0]	[3.6807922259505563, 3.6807922259505563, 422.25375620765124, 0.8658333420753479, 0.0]	[3.7195764849007094, 3.7195764849007094, 598.6570883753126, 0.7908333539962769, 0.0]	[3.679868274964951, 3.679868274964951, 416.4487212795258, 0.8675000071525574, 0.0]	[3.7156859643991504, 3.7156859643991504, 556.6790306902201, 0.8349999785423279, 0.0]	[3.68180196972035, 3.68180196972035, 419.2845793948367, 0.8658333420753479, 0.0]	[3.6826154082709244, 3.6826154082709244, 405.2292773345016, 0.8725000023841858, 0.0]
800	[3.681274849178697, 3.681274849178697, 419.511692956115, 0.8675000071525574, 0.0]	[3.6807914799832, 3.6807914799832, 418.4105839428665, 0.8683333396911621, 0.0]	[3.7174897989244156, 3.7174897989244156, 543.1187423474098, 0.8366666436195374, 0.0]	[3.681876300562291, 3.681876300562291, 412.59138928354434, 0.8650000095367432, 0.0]	[3.6805765164871294, 3.6805765164871294, 420.993938265997, 0.8658333420753479, 0.0]	[3.718687076670275, 3.718687076670275, 585.3595910986722, 0.8075000047683716, 0.0]	[3.679808073982137, 3.679808073982137, 415.4823480385218, 0.8683333396911621, 0.0]	[3.7155396755042873, 3.7155396755042873, 555.2765679406504, 0.8349999785423279, 0.0]	[3.681639176543239, 3.681639176543239, 418.9100073159333, 0.8666666746139526, 0.0]	[3.6820211912695204, 3.6820211912695204, 408.5613589497855, 0.8691666722297668, 0.0]
900	[3.6811077396228704, 3.6811077396228704, 418.9740256130564, 0.8675000071525574, 0.0]	[3.6805709695467224, 3.6805709695467224, 417.85253939600074, 0.8683333396911621, 0.0]	[3.7171595645503794, 3.7171595645503794, 545.1726727703574, 0.8358333110809326, 0.0]	[3.6814763598275952, 3.6814763598275952, 415.03455677270165, 0.8675000071525574, 0.0]	[3.6804367203471373, 3.6804367203471373, 420.13333343521214, 0.8650000095367432, 0.0]	[3.7176505254999688, 3.7176505254999688, 576.9593069209566, 0.8125, 0.0]	[3.679766371128523, 3.679766371128523, 414.76247695225294, 0.8675000071525574, 0.0]	[3.71534466482331, 3.71534466482331, 554.3538257889934, 0.8358333110809326, 0.0]	[3.681334795801327, 3.681334795801327, 418.54232576629863, 0.8658333420753479, 0.0]	[3.681591063885807, 3.681591063885807, 411.2025870888418, 0.8666666746139526, 0.0]
