Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.954	0.292	29.2%	0.04	32.067%	0.08241	0.883
OGG1_0_real_train1	0.9999999999999968	0.998	0.161	16.1%	0.025	6.189%	0.08244	0.998
RNF168_0_real_train1	0.9999999999999989	0.949	0.364	36.4%	0.046	31.674%	0.14394	0.896
UNG_0_real_train1	0.9999999999999982	0.952	0.388	38.8%	0.062	30.907%	0.19896	0.935
ATP2B4_0_real_train1	0.9999999999999971	0.977	0.387	38.7%	0.052	21.525%	0.19476	0.972
ATP2B4_1_real_train1	0.9999999999999967	0.986	0.321	32.1%	0.048	17.178%	0.14679	0.984
MLH1_0_real_train1	0.9999999999999964	0.984	0.188	18.8%	0.034	17.892%	0.18125	0.978
MSH2_0_real_train1	0.999999999999996	0.99	0.165	16.5%	0.028	14.863%	0.03281	0.986
MSH6_0_real_train1	0.9999999999999951	0.994	0.135	13.5%	0.02	10.892%	0.02607	0.991
MSH6_1_real_train1	0.9999999999999969	0.992	0.152	15.2%	0.023	12.373%	0.03888	0.989
PMS1_0_real_train1	0.9999999999999964	0.926	0.417	41.7%	0.087	37.829%	0.23586	0.907
PMS2_0_real_train1	0.9999999999999952	0.862	0.522	52.2%	0.082	50.898%	0.22297	0.756
EXO1_0_multinomial_train1	0.9999999999999962	0.946	0.313	31.3%	0.043	33.759%	0.09558	0.863
RNF168_0_multinomial_train1	0.999999999999999	0.898	0.513	51.3%	0.068	44.499%	0.28234	0.809
RNF168_0_multinomial_train1.1	0.999999999999999	0.885	0.548	54.8%	0.079	46.954%	0.33737	0.81
EXO1_0_multinomial_train1.1	0.9999999999999961	0.935	0.347	34.7%	0.047	36.467%	0.11401	0.833
RNF168_0_multinomial_train1.2	0.9999999999999989	0.886	0.57	57.0%	0.076	46.112%	0.33201	0.807
RNF168_0_multinomial_train1.3	0.9999999999999989	0.88	0.561	56.1%	0.075	47.473%	0.36596	0.783
RNF168_0_multinomial_train1.4	0.999999999999999	0.926	0.474	47.4%	0.061	37.561%	0.24186	0.876
RNF168_0_multinomial_train1.5	0.999999999999999	0.872	0.535	53.5%	0.076	49.248%	0.31181	0.759
RNF168_0_multinomial_train1.6	0.9999999999999989	0.888	0.583	58.3%	0.078	46.315%	0.32143	0.82
RNF168_0_multinomial_train1.7	0.9999999999999991	0.866	0.572	57.2%	0.075	49.931%	0.31565	0.733
RNF168_0_multinomial_train1.8	0.999999999999999	0.908	0.495	49.5%	0.066	42.029%	0.27845	0.835
EXO1_0_multinomial_train1.2	0.999999999999996	0.94	0.356	35.6%	0.046	34.789%	0.12535	0.854
EXO1_0_multinomial_train1.3	0.9999999999999962	0.928	0.377	37.7%	0.05	39.098%	0.13375	0.813
RNF168_0_multinomial_train1.9	0.999999999999999	0.882	0.539	53.9%	0.071	47.013%	0.3094	0.769
EXO1_0_multinomial_train1.4	0.9999999999999966	0.925	0.358	35.8%	0.051	40.258%	0.12128	0.808
EXO1_0_multinomial_train1.5	0.9999999999999964	0.934	0.368	36.8%	0.048	37.584%	0.11882	0.829
EXO1_0_multinomial_train1.6	0.999999999999996	0.93	0.385	38.5%	0.049	37.47%	0.13544	0.824
EXO1_0_multinomial_train1.7	0.9999999999999961	0.926	0.375	37.5%	0.05	39.646%	0.12819	0.805
EXO1_0_multinomial_train1.8	0.999999999999996	0.924	0.378	37.8%	0.052	40.52%	0.12643	0.813
RNF168_0_multinomial_train1.10	0.9999999999999989	0.893	0.545	54.5%	0.071	45.239%	0.33075	0.807
EXO1_0_multinomial_train1.9	0.9999999999999964	0.93	0.353	35.3%	0.049	37.697%	0.13466	0.816
RNF168_0_multinomial_train1.11	0.9999999999999988	0.882	0.514	51.4%	0.071	47.469%	0.29642	0.766
RNF168_0_multinomial_train1.12	0.999999999999999	0.899	0.504	50.4%	0.07	43.647%	0.27832	0.825
EXO1_0_multinomial_train1.10	0.9999999999999959	0.911	0.406	40.6%	0.055	42.814%	0.14551	0.766
EXO1_0_multinomial_train1.11	0.9999999999999963	0.94	0.328	32.8%	0.045	35.196%	0.12189	0.845
RNF168_0_multinomial_train1.13	0.9999999999999989	0.894	0.526	52.6%	0.065	44.902%	0.30362	0.777
RNF168_0_multinomial_train1.14	0.999999999999999	0.902	0.518	51.8%	0.068	43.375%	0.32325	0.823
RNF168_0_multinomial_train1.15	0.9999999999999989	0.88	0.557	55.7%	0.072	47.449%	0.2921	0.767
RNF168_0_multinomial_train1.16	0.9999999999999989	0.888	0.534	53.4%	0.073	46.283%	0.29923	0.798
