	0	1	2	3	4	5	6	7	8	9
0	[656.4281893195983, 11.88965447511876, 6445.385348444795, 0.11571428924798965, 0.0]	[656.501465096604, 11.899779195772641, 6446.016859008312, 0.11392857134342194, 0.0]	[656.5260858231873, 11.903612891349486, 6446.224729318378, 0.13107143342494965, 0.0]	[656.5533265382059, 11.896949419651948, 6446.563771185539, 0.12107142806053162, 0.0]	[656.5540965369756, 11.896952060786639, 6446.57144476189, 0.10642857104539871, 0.0]	[656.5095779681873, 11.892935081896631, 6446.166428862905, 0.12857143580913544, 0.0]	[656.5183797983419, 11.905597050739853, 6446.127827476021, 0.10999999940395355, 0.0]	[656.4820436285655, 11.893261222768698, 6445.887824057967, 0.11749999970197678, 0.0]	[656.4893755653193, 11.880028092042721, 6446.093474732765, 0.11107143014669418, 0.0]	[656.4645628145802, 11.88364789898222, 6445.809149155979, 0.11464285850524902, 0.0]
100	[311.6955439818233, 7.120135144806842, 3045.754088370164, 0.5342857241630554, 0.0]	[1570.947226684809, 15.351826786793573, 15555.953998980154, 0.36071428656578064, 0.0]	[337.72821399316865, 7.26288596220332, 3304.6532803096534, 0.5, 0.0]	[806.8823394839001, 30.53183112266509, 7763.50508361235, 0.3596428632736206, 0.0]	[908.0158103528661, 26.439253265919934, 8815.765570869462, 0.4285714328289032, 0.0]	[317.45843488740854, 7.393497013168764, 3100.6493787423974, 0.5, 0.0]	[733.5059386564911, 16.69958743737845, 7168.063512191126, 0.5357142686843872, 0.0]	[306.3683024690538, 6.670993160676023, 2996.9730930837777, 0.5357142686843872, 0.0]	[509.86281200915124, 13.820809933880021, 4960.420020752712, 0.4399999976158142, 0.0]	[308.39695332996354, 6.687038047980747, 3017.0991528198274, 0.5357142686843872, 0.0]
200	[311.7089436202867, 6.95828061732605, 3047.5066300296057, 0.5342857241630554, 0.0]	[306.22308686654657, 6.666909575581121, 2995.5617729096543, 0.5357142686843872, 0.0]	[447.6981045633119, 79.17294745937211, 3685.251571039398, 0.4285714328289032, 0.0]	[306.97484665603224, 7.27117355821231, 2997.036730978199, 0.5357142686843872, 0.0]	[319.73779902734407, 7.8846524251414, 3118.5314660220265, 0.6339285969734192, 0.0]	[304.0214441044684, 7.049642679802026, 2969.718014246663, 0.5, 0.0]	[683.8430167604943, 11.64129522778299, 6722.017215327112, 0.5357142686843872, 0.0]	[306.10852474867517, 6.6618288921845155, 2994.4669585649062, 0.5357142686843872, 0.0]	[306.45389864308225, 6.992719392584583, 2994.6117925049766, 0.5357142686843872, 0.0]	[308.10466396829554, 6.622522286525044, 3014.8214168177046, 0.5357142686843872, 0.0]
300	[310.1122065761211, 6.774539310577969, 3033.3766726554313, 0.5342857241630554, 0.0]	[306.1143228638523, 6.66565873845396, 2994.486641253983, 0.5357142686843872, 0.0]	[307.1574134315832, 6.938369065052215, 3002.1904436653103, 0.5357142686843872, 0.0]	[306.7674313186006, 7.269956328611329, 2994.9747498998927, 0.5357142686843872, 0.0]	[307.0512216499485, 7.71515529340405, 2993.360663565444, 0.6428571343421936, 0.0]	[301.8298601392807, 7.145639095305552, 2946.842210439751, 0.5, 0.0]	[330.54989459375713, 8.137326108103858, 3224.125684856532, 0.6071428656578064, 0.0]	[306.08245610115836, 6.659986393011814, 2994.2246970814654, 0.5357142686843872, 0.0]	[306.47421873443886, 6.98601269304964, 2994.882060413892, 0.5357142686843872, 0.0]	[443.6478183209543, 7.303188889158301, 4363.44629431796, 0.4285714328289032, 0.0]
400	[320.31237209718853, 9.227496792020265, 3110.8487530516827, 0.5342857241630554, 0.0]	[306.0849397683819, 6.6639707747454, 2994.209689936365, 0.5357142686843872, 0.0]	[306.97511573423964, 6.729338046128785, 3002.4577768811087, 0.5357142686843872, 0.0]	[306.71534116648513, 7.268328538123578, 2994.4701262836156, 0.5357142686843872, 0.0]	[307.04937336902776, 7.713303472356884, 2993.3606989667087, 0.6428571343421936, 0.0]	[304.1603838055242, 7.133110172591727, 2970.2727363293243, 0.5, 0.0]	[448.04408155470054, 125.63229938841839, 3224.117821662821, 0.6071428656578064, 0.0]	[306.0713999268993, 6.657632405351363, 2994.1376752154792, 0.5357142686843872, 0.0]	[261.7381793399352, 7.602334671554726, 2541.3584466838047, 0.635357141494751, 0.0]	[306.05784668791847, 6.632441220704184, 2994.2540546721425, 0.5357142686843872, 0.0]
500	[310.4419248445084, 6.808375685986524, 3036.3354915852187, 0.5342857241630554, 0.0]	[306.0711485750391, 6.661554207494526, 2994.0959436754456, 0.5357142686843872, 0.0]	[307.6263482206562, 6.779452904653343, 3008.468953160029, 0.5357142686843872, 0.0]	[306.6925578151138, 7.266148433486736, 2994.26409381627, 0.5357142686843872, 0.0]	[307.0471477389506, 7.711074159951662, 2993.36073578999, 0.6428571343421936, 0.0]	[308.3901390149142, 7.128511382815382, 3012.6162763209886, 0.5, 0.0]	[1567.3176997424348, 47.85650598866174, 15194.611937537731, 0.5357142686843872, 0.0]	[306.0649508185074, 6.654135239496543, 2994.108155790108, 0.5357142686843872, 0.0]	[252.0642696764486, 7.168492309934435, 2448.9577736651413, 0.6414285898208618, 0.0]	[306.04565610656573, 6.632129226885227, 2994.1352687968047, 0.5357142686843872, 0.0]
600	[307.4413216363899, 6.594552756018059, 3008.467688803718, 0.5353571176528931, 0.0]	[306.0628528132036, 6.659158224634339, 2994.0369458856926, 0.5357142686843872, 0.0]	[307.0052707944692, 6.776089863011018, 3002.2918093145818, 0.5357142686843872, 0.0]	[306.68112765281376, 7.263443022029498, 2994.1768463078424, 0.5357142686843872, 0.0]	[307.0452109311464, 7.709129660910218, 2993.3608127023617, 0.6428571343421936, 0.0]	[311.172244403536, 7.133400806848044, 3040.3884359668796, 0.5, 0.0]	[330.4898784478119, 8.077639197927542, 3224.122392498843, 0.6071428656578064, 0.0]	[306.06015602361947, 6.650074374846846, 2994.100816487726, 0.5357142686843872, 0.0]	[243.15774800507913, 6.502279961468358, 2366.5546804361074, 0.6428571343421936, 0.0]	[306.0385554862997, 6.631504115693685, 2994.0705137060595, 0.5357142686843872, 0.0]
700	[306.5195995499738, 6.555327467873269, 2999.6427208210052, 0.5357142686843872, 0.0]	[306.05748574750174, 6.656112713441761, 2994.0137303405995, 0.5357142686843872, 0.0]	[306.2046761025224, 6.76112040382477, 2994.4355569869763, 0.5357142686843872, 0.0]	[306.67377792376976, 7.261500164142145, 2994.122777596276, 0.5357142686843872, 0.0]	[307.0434672822779, 7.707285530222806, 2993.361817520551, 0.6428571343421936, 0.0]	[316.46770873869156, 7.179074554349884, 3092.8863418434166, 0.5, 0.0]	[330.48855047733286, 8.076337972135562, 3224.122125051973, 0.6071428656578064, 0.0]	[306.05719030379646, 6.646857567943101, 2994.1033273585335, 0.5357142686843872, 0.0]	[241.2685660876849, 6.465647713883404, 2348.0291837380146, 0.6428571343421936, 0.0]	[306.03532120972443, 6.6299358631479715, 2994.0538534657644, 0.5357142686843872, 0.0]
800	[306.38832467165054, 6.545694287710627, 2998.426303839399, 0.5357142686843872, 0.0]	[306.0538262902343, 6.6540457194687574, 2993.997805707656, 0.5357142686843872, 0.0]	[306.1592258772335, 6.759690316235963, 2993.9953556099754, 0.5357142686843872, 0.0]	[306.6686974741877, 7.2596122965653125, 2994.0908517762236, 0.5357142686843872, 0.0]	[307.0420016592019, 7.705627661850973, 2993.363739973509, 0.6428571343421936, 0.0]	[874.2948519493393, 16.998376884765992, 8572.964750645733, 0.4092857241630554, 0.0]	[330.4872547405689, 8.07488388657925, 3224.1237085398966, 0.6071428656578064, 0.0]	[306.0546934318359, 6.643204193521164, 2994.1148923831474, 0.5357142686843872, 0.0]	[240.31132647001712, 6.411456099996176, 2338.9987037002093, 0.6428571343421936, 0.0]	[306.03379219652504, 6.628046274712337, 2994.057459218127, 0.5357142686843872, 0.0]
900	[306.3047784432679, 6.536779610232276, 2997.679988330356, 0.5357142686843872, 0.0]	[306.05122475454647, 6.651203633059193, 2994.0002112148727, 0.5357142686843872, 0.0]	[306.14252982942094, 6.758129975669506, 2993.843998537514, 0.5357142686843872, 0.0]	[306.66487444461654, 7.258001550806098, 2994.068728938104, 0.5357142686843872, 0.0]	[307.04367373388897, 7.703956859907667, 2993.3971687398125, 0.6421428322792053, 0.0]	[275.43653008822037, 7.141676954912283, 2682.9485313330806, 0.5978571176528931, 0.0]	[330.4867749624549, 8.0733918983991, 3224.1338306405573, 0.6071428656578064, 0.0]	[306.0540926758002, 6.641086800196221, 2994.1300587560395, 0.5357142686843872, 0.0]	[239.97331762101345, 6.376359255146505, 2335.9695836586693, 0.6428571343421936, 0.0]	[306.03474661988355, 6.62625832723756, 2994.0848829264596, 0.5357142686843872, 0.0]
