Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold2	999.9999999999966	0.915	541.486	54.149%	105.911	41.567%	0.29392	0.9
ATP2B4_real_train_fold2.1	999.9999999999959	0.952	413.556	41.356%	79.249	31.104%	0.21118	0.944
MLH1_real_train_fold2	999.9999999999955	0.98	256.898	25.69%	37.161	20.209%	0.08732	0.971
MSH2_real_train_fold2	999.9999999999962	0.964	333.18	33.318%	51.526	26.524%	0.10941	0.951
MSH6_real_train_fold2	999.9999999999959	0.975	271.995	27.2%	40.842	22.406%	0.10031	0.963
MSH6_real_train_fold2.1	999.9999999999965	0.979	260.619	26.062%	37.413	20.544%	0.08463	0.97
OGG1_real_train_fold2	999.9999999999972	0.788	726.402	72.64%	256.27	65.082%	0.40335	0.778
PMS1_real_train_fold2	999.9999999999993	0.942	457.135	45.714%	77.528	34.23%	0.24815	0.929
PMS2_real_train_fold2	999.9999999999969	0.958	297.528	29.753%	49.372	28.67%	0.0905	0.935
RNF168_real_train_fold2	999.9999999999941	0.906	467.742	46.774%	62.27	42.423%	0.24702	0.807
UNG_real_train_fold2	999.9999999999955	0.929	432.018	43.202%	71.308	37.353%	0.17187	0.899
ATP2B4_dirichlet_train_fold2	999.9999999999977	0.851	847.665	84.767%	152.772	54.384%	0.59116	0.831
ATP2B4_dirichlet_train_fold2.1	999.999999999998	0.938	645.085	64.509%	102.954	34.602%	0.65024	0.93
ATP2B4_dirichlet_train_fold2.2	999.9999999999982	0.864	741.236	74.124%	115.677	50.45%	0.54562	0.827
ATP2B4_dirichlet_train_fold2.3	999.9999999999974	0.868	723.395	72.34%	122.637	49.881%	0.49358	0.838
ATP2B4_dirichlet_train_fold2.4	999.9999999999983	0.856	782.874	78.287%	142.922	51.871%	0.64625	0.832
ATP2B4_dirichlet_train_fold2.5	999.999999999998	0.821	796.986	79.699%	141.414	57.463%	0.65512	0.779
ATP2B4_dirichlet_train_fold2.6	999.9999999999978	0.879	686.698	68.67%	123.775	47.782%	0.47317	0.855
ATP2B4_dirichlet_train_fold2.7	999.9999999999976	0.852	756.268	75.627%	133.699	52.729%	0.59405	0.822
ATP2B4_dirichlet_train_fold2.8	999.9999999999976	0.915	650.818	65.082%	108.974	40.856%	0.45702	0.9
ATP2B4_dirichlet_train_fold2.9	999.9999999999975	0.898	695.754	69.575%	102.883	43.96%	0.51214	0.873
ATP2B4_dirichlet_train_fold2.10	999.999999999998	0.822	825.538	82.554%	174.493	57.415%	0.66696	0.798
ATP2B4_dirichlet_train_fold2.11	999.9999999999975	0.903	641.902	64.19%	107.639	43.358%	0.48874	0.882
ATP2B4_dirichlet_train_fold2.12	999.9999999999977	0.82	836.699	83.67%	143.116	58.533%	0.6162	0.782
ATP2B4_dirichlet_train_fold2.13	999.999999999998	0.913	593.082	59.308%	101.452	40.832%	0.48819	0.894
ATP2B4_dirichlet_train_fold2.14	999.9999999999977	0.879	749.985	74.999%	138.216	48.102%	0.64274	0.861
