	0	1	2	3	4	5	6	7	8	9
0	[174.6941829333967, 8.34321926302298, 1663.509636703737, 0.27666667103767395, 0.0]	[174.68931341305878, 8.348940354154015, 1663.4037305890474, 0.2516666650772095, 0.0]	[174.69333509620708, 8.339033780030995, 1663.5430131617607, 0.2566666603088379, 0.0]	[174.6813424585241, 8.341426069334778, 1663.3991638918933, 0.2866666615009308, 0.0]	[174.69028143072074, 8.343347109045748, 1663.46934321675, 0.2608333230018616, 0.0]	[174.69292692904418, 8.349974970126468, 1663.4295195891768, 0.24916666746139526, 0.0]	[174.69479876045523, 8.337133621828865, 1663.5766513862636, 0.24833333492279053, 0.0]	[174.6904352080518, 8.350310684663105, 1663.401245233887, 0.2841666638851166, 0.0]	[174.68248966221526, 8.341709361697928, 1663.4078030051733, 0.2658333480358124, 0.0]	[174.7142344753983, 8.347323702818972, 1663.6691077257933, 0.25333333015441895, 0.0]
100	[5.1800007447590675, 4.061433854345686, 11.185668904133816, 1.0, 0.0]	[5.1158752367209175, 4.065452239485623, 10.504229972352942, 1.0, 0.0]	[5.110201735420722, 4.0088124138379255, 11.013893215827965, 1.0, 0.0]	[5.3639311278439585, 4.202361858734851, 11.615692691091077, 1.0, 0.0]	[5.12957148992036, 4.021734150509556, 11.078373394108034, 1.0, 0.0]	[5.6921213815207405, 5.0695250687896385, 6.225963127311025, 1.0, 0.0]	[5.200970076620249, 4.020604678272851, 11.803653983473977, 1.0, 0.0]	[5.25739021836727, 4.04716621832106, 12.102240000462103, 1.0, 0.0]	[5.032324454896997, 4.15460730837179, 8.777171465252078, 1.0, 0.0]	[5.157117290015445, 4.0616615278736345, 10.954557621418104, 1.0, 0.0]
200	[4.7504395576195115, 4.00573932503898, 7.447002325805321, 1.0, 0.0]	[4.578157741229908, 4.0149712950473715, 5.63186446182536, 1.0, 0.0]	[4.69814248407974, 3.9587423111668567, 7.394001729128827, 1.0, 0.0]	[4.7005172249852585, 4.065710354703765, 6.348068702814937, 1.0, 0.0]	[4.696617081657852, 3.9666774726869796, 7.299396089708724, 1.0, 0.0]	[4.6389440042963646, 4.059464739080509, 5.794792652158553, 1.0, 0.0]	[4.7600942359657035, 3.9631835125270674, 7.9691072343863585, 1.0, 0.0]	[4.812402007218507, 3.993370609289806, 8.190313979287012, 1.0, 0.0]	[4.632526922152026, 4.07982989423089, 5.52697027921136, 1.0, 0.0]	[4.737948066917635, 3.993330356288995, 7.446177106286406, 1.0, 0.0]
300	[4.590340977815936, 3.9724366788087835, 6.17904299007153, 1.0, 0.0]	[4.406161769634725, 3.981789031070194, 4.243727385645309, 1.0, 0.0]	[4.546275259328378, 3.935703719159606, 6.105715401687719, 1.0, 0.0]	[4.455312105936055, 4.015978379016176, 4.3933372691987875, 1.0, 0.0]	[4.540208705573707, 3.9419409870852076, 5.98267718488499, 1.0, 0.0]	[4.4657694940244665, 4.005466726831836, 4.6030276719263075, 1.0, 0.0]	[4.586843861811064, 3.938627042000938, 6.482168198101259, 1.0, 0.0]	[4.649548639785701, 3.9676059251917404, 6.819427145939612, 1.0, 0.0]	[4.495813548350263, 4.0487049303493885, 4.4710861800087445, 1.0, 0.0]	[4.584865818235095, 3.961006857573248, 6.238589606618472, 1.0, 0.0]
400	[4.50109355237299, 3.949856586984337, 5.5123696538865286, 1.0, 0.0]	[4.325434414975338, 3.9655054285668117, 3.5992898640852675, 1.0, 0.0]	[4.463786761482586, 3.920716015983601, 5.430707454989852, 1.0, 0.0]	[4.358362435380871, 4.003086569184278, 3.552758661965936, 1.0, 0.0]	[4.465212311986589, 3.9241932647180726, 5.41019047268516, 1.0, 0.0]	[4.381244186188826, 3.9932118679365134, 3.880323182523128, 1.0, 0.0]	[4.4926004655761815, 3.9227083952608663, 5.698920703153151, 1.0, 0.0]	[4.54447643056076, 3.954591243698976, 5.898851868617845, 1.0, 0.0]	[4.420406807191508, 4.022327149972618, 3.980796572188903, 1.0, 0.0]	[4.501904900024135, 3.9412892835762334, 5.60615616447901, 1.0, 0.0]
500	[4.43732246693405, 3.9342273426358845, 5.030951242981654, 1.0, 0.0]	[4.274713276317047, 3.9523988577724714, 3.223144185445758, 1.0, 0.0]	[4.410644855608267, 3.9098472999070855, 5.007975557011817, 1.0, 0.0]	[4.302431440950253, 3.988816241597577, 3.1361519935267568, 1.0, 0.0]	[4.413551279506115, 3.9119496338160276, 5.016016456900875, 1.0, 0.0]	[4.332244992346219, 3.976400409190041, 3.5584458315617775, 1.0, 0.0]	[4.431596044399608, 3.910696617423455, 5.208994269761531, 1.0, 0.0]	[4.500150140596469, 3.9342058364181667, 5.659443041783022, 1.0, 0.0]	[4.3671997508827545, 4.0040995553036565, 3.631001955790983, 1.0, 0.0]	[4.4493375536566075, 3.925695386072818, 5.236421675837895, 1.0, 0.0]
600	[4.392589381702497, 3.922312546938968, 4.702768347635288, 1.0, 0.0]	[4.241626936668118, 3.943595516859466, 2.980314198086518, 1.0, 0.0]	[4.373548724291712, 3.9015496346027967, 4.7199908968891595, 1.0, 0.0]	[4.265182159923639, 3.9764556181487754, 2.8872654177486377, 1.0, 0.0]	[4.377302185288483, 3.902844127185174, 4.7445805810330866, 1.0, 0.0]	[4.29625462784987, 3.964150017306316, 3.321046105435543, 1.0, 0.0]	[4.391116035420145, 3.9011513286435187, 4.899647067766267, 1.0, 0.0]	[4.442123084664677, 3.9189741474940725, 5.231489371706045, 1.0, 0.0]	[4.32423395810023, 3.986216935846134, 3.3801702225409613, 1.0, 0.0]	[4.409283637585033, 3.913958798463924, 4.95324839121109, 1.0, 0.0]
700	[4.358885676385569, 3.912113308009566, 4.467723683760023, 1.0, 0.0]	[4.2202234847082805, 3.9385736912438944, 2.8164979346438574, 1.0, 0.0]	[4.34612771458627, 3.8944488959084396, 4.516788186778308, 1.0, 0.0]	[4.238907295990071, 3.967050674266011, 2.7185662172406024, 1.0, 0.0]	[4.3523059335198795, 3.8950327992909375, 4.57273134228942, 1.0, 0.0]	[4.2684732211153875, 3.9551688935029947, 3.133043276123924, 1.0, 0.0]	[4.359381377724354, 3.893903445964614, 4.654779317597403, 1.0, 0.0]	[4.404329888071938, 3.908523395764198, 4.9580649230774, 1.0, 0.0]	[4.292929213254127, 3.972953876696195, 3.1997533655793227, 1.0, 0.0]	[4.376824634929367, 3.90490406409085, 4.71920570838517, 1.0, 0.0]
800	[4.328535428812614, 3.9062398363070736, 4.222955925055406, 1.0, 0.0]	[4.198446935297529, 3.926618447794188, 2.7182848750334134, 1.0, 0.0]	[4.325239088879644, 3.88852359043468, 4.3671549844496385, 1.0, 0.0]	[4.213095477173711, 3.953034736359041, 2.600607408146704, 1.0, 0.0]	[4.3337619240343175, 3.8883455961573112, 4.454163278770061, 1.0, 0.0]	[4.252767321759737, 3.9474157089261777, 3.05351612833559, 1.0, 0.0]	[4.33721002588387, 3.8872427383657127, 4.49967287518157, 1.0, 0.0]	[4.371130273754918, 3.8999564755901432, 4.711737981647752, 1.0, 0.0]	[4.26682046840825, 3.9604541592621225, 3.0636630914612724, 1.0, 0.0]	[4.352830314436145, 3.89687874451176, 4.559515699243844, 1.0, 0.0]
900	[4.305163875432347, 3.8980106559191205, 4.071532195132268, 1.0, 0.0]	[4.193359687943982, 3.929862452119168, 2.63497235824814, 1.0, 0.0]	[4.3087122628641685, 3.8833426186196673, 4.253696442445015, 1.0, 0.0]	[4.204021666144497, 3.951104095810694, 2.529175703338028, 1.0, 0.0]	[4.31589162336001, 3.8830348808799893, 4.328567424800208, 1.0, 0.0]	[4.23670013426254, 3.942135548854286, 2.9456458540825388, 1.0, 0.0]	[4.319662105713571, 3.8815436110531643, 4.381184946604072, 1.0, 0.0]	[4.3549429758355895, 3.8922465197445955, 4.6269645609099435, 1.0, 0.0]	[4.243003806719653, 3.94865157981159, 2.943522269080627, 1.0, 0.0]	[4.3332887748830355, 3.890631616498499, 4.426571583845364, 1.0, 0.0]
