Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_0_real_train1	8.76E-04	3.09E-04	9.95E-04	3.45E-05	1.53E-04
OGG1_0_real_train1	9.79E-04	1.72E-04	1.21E-03	9.74E-05	2.18E-05
RNF168_0_real_train1	1.62E-03	3.65E-04	1.80E-03	1.46E-05	1.05E-04
UNG_0_real_train1	3.49E-03	2.85E-05	3.20E-03	0.00E+00	3.69E-04
ATP2B4_0_real_train1	5.59E-03	1.56E-04	5.59E-03	3.41E-05	1.12E-04
ATP2B4_1_real_train1	7.05E-03	6.48E-05	7.11E-03	4.14E-05	1.04E-64
MLH1_0_real_train1	2.99E-04	0.00E+00	8.35E-152	7.17E-05	1.34E-04
MSH2_0_real_train1	5.02E-04	0.00E+00	4.98E-04	1.74E-05	7.99E-05
MSH6_0_real_train1	5.37E-05	4.87E-05	5.29E-05	1.55E-05	4.30E-05
MSH6_1_real_train1	3.91E-04	1.09E-04	3.42E-04	4.51E-05	1.05E-04
PMS1_0_real_train1	6.43E-03	0.00E+00	6.33E-03	1.07E-05	1.04E-04
PMS2_0_real_train1	2.41E-04	3.30E-04	1.94E-04	6.53E-05	0.00E+00
EXO1_0_multinomial_train1	3.57E-04	3.31E-04	4.56E-04	4.59E-05	1.59E-04
RNF168_0_multinomial_train1	2.35E-03	3.14E-04	2.50E-03	2.93E-05	1.17E-04
RNF168_0_multinomial_train1.1	2.51E-03	3.74E-04	2.75E-03	0.00E+00	5.83E-05
EXO1_0_multinomial_train1.1	4.93E-04	3.19E-04	6.34E-04	4.30E-05	1.27E-04
RNF168_0_multinomial_train1.2	2.66E-03	3.77E-04	2.92E-03	3.19E-05	3.78E-05
RNF168_0_multinomial_train1.3	1.72E-03	3.07E-04	1.84E-03	2.48E-05	1.51E-04
RNF168_0_multinomial_train1.4	2.21E-03	3.45E-04	2.41E-03	2.02E-05	9.58E-05
RNF168_0_multinomial_train1.5	3.10E-03	3.73E-04	3.31E-03	0.00E+00	1.24E-04
