Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999964	0.976	0.362	36.2%	0.058	22.764%	0.18348	0.973
ATP2B4_real_train_fold1.1	0.9999999999999971	0.98	0.393	39.3%	0.052	21.525%	0.19578	0.976
MLH1_real_train_fold1	0.9999999999999958	0.98	0.227	22.7%	0.036	20.287%	0.05371	0.97
MSH2_real_train_fold1	0.9999999999999957	0.989	0.169	16.9%	0.027	14.811%	0.03432	0.984
MSH6_real_train_fold1	0.9999999999999989	0.991	0.163	16.3%	0.026	13.948%	0.03823	0.989
MSH6_real_train_fold1.1	0.9999999999999966	0.991	0.153	15.3%	0.025	13.728%	0.03174	0.988
MSH6_real_train_fold1.2	0.9999999999999962	0.992	0.161	16.1%	0.023	12.656%	0.03362	0.989
OGG1_real_train_fold1	0.9999999999999978	0.997	0.206	20.6%	0.037	9.357%	0.08933	0.997
PMS1_real_train_fold1	0.9999999999999992	0.932	0.488	48.8%	0.082	36.205%	0.26156	0.914
PMS2_real_train_fold1	0.9999999999999957	0.87	0.552	55.2%	0.085	50.093%	0.21829	0.798
RNF168_real_train_fold1	0.9999999999999989	0.966	0.304	30.4%	0.038	26.165%	0.11127	0.935
UNG_real_train_fold1	0.9999999999999982	0.954	0.387	38.7%	0.061	30.409%	0.20095	0.939
ATP2B4_dirichlet_train_fold1	0.9999999999999978	0.954	0.611	61.1%	0.088	31.326%	0.43318	0.948
ATP2B4_dirichlet_train_fold1.1	0.9999999999999978	0.916	0.596	59.6%	0.101	39.966%	0.44934	0.899
ATP2B4_dirichlet_train_fold1.2	0.9999999999999976	0.916	0.629	62.9%	0.091	40.32%	0.49027	0.893
ATP2B4_dirichlet_train_fold1.3	0.9999999999999972	0.878	0.718	71.8%	0.113	48.058%	0.51876	0.847
ATP2B4_dirichlet_train_fold1.4	0.9999999999999978	0.877	0.775	77.5%	0.115	48.847%	0.61035	0.849
ATP2B4_dirichlet_train_fold1.5	0.999999999999998	0.871	0.697	69.7%	0.122	49.277%	0.54101	0.842
ATP2B4_dirichlet_train_fold1.6	0.9999999999999983	0.913	0.622	62.2%	0.11	41.473%	0.44626	0.898
ATP2B4_dirichlet_train_fold1.7	0.9999999999999983	0.935	0.603	60.3%	0.097	35.903%	0.48697	0.924
ATP2B4_dirichlet_train_fold1.8	0.9999999999999978	0.956	0.55	55.0%	0.091	29.995%	0.37506	0.95
ATP2B4_dirichlet_train_fold1.9	0.9999999999999981	0.934	0.585	58.5%	0.107	36.488%	0.52836	0.924
ATP2B4_dirichlet_train_fold1.10	0.9999999999999978	0.938	0.619	61.9%	0.095	35.901%	0.44299	0.928
