	0	1	2	3	4	5	6	7	8	9
0	[8.1763098745721, 8.1763098745721, 2760.295489534339, 0.25083333253860474, 0.0]	[8.1584384212458, 8.1584384212458, 2760.1049925125008, 0.25, 0.0]	[8.157235326530621, 8.157235326530621, 2760.1308206550666, 0.24166665971279144, 0.0]	[8.15721891455674, 8.15721891455674, 2760.10250096064, 0.24583333730697632, 0.0]	[8.15280644048678, 8.15280644048678, 2760.0894251807276, 0.24666666984558105, 0.0]	[8.15701818629026, 8.15701818629026, 2759.8114320032737, 0.24916666746139526, 0.0]	[8.16315745313348, 8.16315745313348, 2759.782924839305, 0.25, 0.0]	[8.155200470785184, 8.155200470785184, 2759.7703360324967, 0.25, 0.0]	[8.161075884689085, 8.161075884689085, 2759.7897292747894, 0.25, 0.0]	[8.152625448909472, 8.152625448909472, 2760.0786802171788, 0.25083333253860474, 0.0]
100	[2.1102428854895607, 2.1102428854895607, 2004.1886542561756, 0.3933333456516266, 0.0]	[2.139887111858614, 2.139887111858614, 2028.4097851930724, 0.38083332777023315, 0.0]	[2.148430967924847, 2.148430967924847, 2042.454699141535, 0.38999998569488525, 0.0]	[2.1243655228426506, 2.1243655228426506, 2029.111957614012, 0.3891666531562805, 0.0]	[2.1234923282834037, 2.1234923282834037, 2029.143211783433, 0.3933333456516266, 0.0]	[2.128277160080165, 2.128277160080165, 1988.4828506501035, 0.4000000059604645, 0.0]	[2.1320701606171104, 2.1320701606171104, 2030.856047242155, 0.3824999928474426, 0.0]	[2.1250144235184867, 2.1250144235184867, 2024.1393027134093, 0.4000000059604645, 0.0]	[2.1215602825075353, 2.1215602825075353, 2015.1351709989988, 0.3958333432674408, 0.0]	[2.192341880856772, 2.192341880856772, 2026.4710218054483, 0.3908333480358124, 0.0]
200	[2.106653697527979, 2.106653697527979, 1964.1190770153894, 0.39666667580604553, 0.0]	[2.130599286954836, 2.130599286954836, 1986.8860573907752, 0.3725000023841858, 0.0]	[2.114366068016018, 2.114366068016018, 1967.8976241068208, 0.39916667342185974, 0.0]	[2.1079848237108947, 2.1079848237108947, 1985.2352953977631, 0.38999998569488525, 0.0]	[2.1104846122117795, 2.1104846122117795, 1976.8501889779143, 0.39500001072883606, 0.0]	[2.111847000187143, 2.111847000187143, 1960.8098801877966, 0.4116666615009308, 0.0]	[2.1124742257118654, 2.1124742257118654, 1977.97988996608, 0.38999998569488525, 0.0]	[2.1106593964463403, 2.1106593964463403, 1973.6071903724333, 0.3933333456516266, 0.0]	[2.110424551071666, 2.110424551071666, 1970.9391498202353, 0.4025000035762787, 0.0]	[2.124456756013998, 2.124456756013998, 1908.5218393582954, 0.4099999964237213, 0.0]
300	[2.105852087025131, 2.105852087025131, 1952.0672821683027, 0.4000000059604645, 0.0]	[2.1223865209475403, 2.1223865209475403, 1974.5472012224564, 0.37416666746139526, 0.0]	[2.109614834586225, 2.109614834586225, 1953.526875048679, 0.39916667342185974, 0.0]	[2.1057043537068934, 2.1057043537068934, 1967.2027333870851, 0.3941666781902313, 0.0]	[2.107787298572895, 2.107787298572895, 1960.5390544229713, 0.39250001311302185, 0.0]	[2.1075791299180664, 2.1075791299180664, 1952.4940609690962, 0.4033333361148834, 0.0]	[2.1077050222317464, 2.1077050222317464, 1963.7102091949528, 0.38999998569488525, 0.0]	[2.1073404658637247, 2.1073404658637247, 1959.0662711398734, 0.4000000059604645, 0.0]	[2.108299448637437, 2.108299448637437, 1959.4378519113172, 0.4008333384990692, 0.0]	[2.109094726394624, 2.109094726394624, 1929.3450854353973, 0.40166667103767395, 0.0]
400	[2.105433116367753, 2.105433116367753, 1946.862514188609, 0.39750000834465027, 0.0]	[2.115906928761112, 2.115906928761112, 1963.88527863028, 0.3858333230018616, 0.0]	[2.1078640889235376, 2.1078640889235376, 1947.5139307023223, 0.398333340883255, 0.0]	[2.1050253569311357, 2.1050253569311357, 1959.0698734755374, 0.398333340883255, 0.0]	[2.1066329047385146, 2.1066329047385146, 1953.3686350941107, 0.3958333432674408, 0.0]	[2.105311371616842, 2.105311371616842, 1949.2000283431262, 0.4008333384990692, 0.0]	[2.1056584933942224, 2.1056584933942224, 1958.1528504433613, 0.3933333456516266, 0.0]	[2.1055750782708023, 2.1055750782708023, 1952.2893388573184, 0.4000000059604645, 0.0]	[2.1068886968375216, 2.1068886968375216, 1953.3456871975, 0.4000000059604645, 0.0]	[2.1057659551337826, 2.1057659551337826, 1937.1251777875968, 0.4008333384990692, 0.0]
500	[2.1051696116449308, 2.1051696116449308, 1944.1604655447522, 0.39750000834465027, 0.0]	[2.1126546016047283, 2.1126546016047283, 1954.1050380865113, 0.3858333230018616, 0.0]	[2.106898635047909, 2.106898635047909, 1944.7808544277677, 0.4000000059604645, 0.0]	[2.1045319935446534, 2.1045319935446534, 1954.2944296960247, 0.3941666781902313, 0.0]	[2.1060872367775065, 2.1060872367775065, 1949.2178367095507, 0.3916666805744171, 0.0]	[2.1042531871729437, 2.1042531871729437, 1947.1984079133422, 0.398333340883255, 0.0]	[2.1041312241279746, 2.1041312241279746, 1954.1213446880893, 0.3908333480358124, 0.0]	[2.10460150060214, 2.10460150060214, 1948.7084452098902, 0.40166667103767395, 0.0]	[2.1057999032997996, 2.1057999032997996, 1949.644171667173, 0.39750000834465027, 0.0]	[2.1045612113971184, 2.1045612113971184, 1938.550992014638, 0.40166667103767395, 0.0]
600	[2.1049864208070566, 2.1049864208070566, 1942.6424996307348, 0.398333340883255, 0.0]	[2.1100520087715693, 2.1100520087715693, 1949.794731584183, 0.3891666531562805, 0.0]	[2.106294051327852, 2.106294051327852, 1943.6377300925712, 0.3941666781902313, 0.0]	[2.1041960984958967, 2.1041960984958967, 1950.9981415016296, 0.4008333384990692, 0.0]	[2.105741816822033, 2.105741816822033, 1946.6595546714784, 0.3908333480358124, 0.0]	[2.10343198610121, 2.10343198610121, 1945.8812717672758, 0.39916667342185974, 0.0]	[2.102957118958923, 2.102957118958923, 1950.65043656864, 0.3891666531562805, 0.0]	[2.103972919410828, 2.103972919410828, 1946.698330790924, 0.4000000059604645, 0.0]	[2.105010006494048, 2.105010006494048, 1946.8612507325752, 0.39916667342185974, 0.0]	[2.1038135438299226, 2.1038135438299226, 1939.4865400880876, 0.4033333361148834, 0.0]
700	[2.104846570180527, 2.104846570180527, 1941.7105950906075, 0.39916667342185974, 0.0]	[2.108483212896281, 2.108483212896281, 1945.7768098263155, 0.3933333456516266, 0.0]	[2.1059746821648497, 2.1059746821648497, 1942.6277543757233, 0.3958333432674408, 0.0]	[2.103948502481157, 2.103948502481157, 1948.361039402082, 0.4000000059604645, 0.0]	[2.1054794917036013, 2.1054794917036013, 1944.834928938013, 0.3941666781902313, 0.0]	[2.102983265808827, 2.102983265808827, 1944.4698107703357, 0.39916667342185974, 0.0]	[2.102168508244251, 2.102168508244251, 1947.9659089016145, 0.3916666805744171, 0.0]	[2.103591009720131, 2.103591009720131, 1945.7944051243676, 0.39916667342185974, 0.0]	[2.1044338769997184, 2.1044338769997184, 1944.769279087556, 0.3958333432674408, 0.0]	[2.1032479917957025, 2.1032479917957025, 1940.6128319026072, 0.40416666865348816, 0.0]
800	[2.1047445483148652, 2.1047445483148652, 1941.0844529381675, 0.39750000834465027, 0.0]	[2.107562254747721, 2.107562254747721, 1944.292341322864, 0.39250001311302185, 0.0]	[2.1057414193193074, 2.1057414193193074, 1941.7552217640173, 0.39750000834465027, 0.0]	[2.103790782207337, 2.103790782207337, 1946.417785571955, 0.4008333384990692, 0.0]	[2.105248162844712, 2.105248162844712, 1942.9322767078522, 0.39500001072883606, 0.0]	[2.1025832057217566, 2.1025832057217566, 1943.5126513504529, 0.398333340883255, 0.0]	[2.101771597300572, 2.101771597300572, 1945.9156763893461, 0.3958333432674408, 0.0]	[2.103210412035634, 2.103210412035634, 1944.822045722543, 0.398333340883255, 0.0]	[2.104098549400231, 2.104098549400231, 1943.6746879395455, 0.39750000834465027, 0.0]	[2.1028182886959983, 2.1028182886959983, 1941.280892207014, 0.40833333134651184, 0.0]
900	[2.1046638919220824, 2.1046638919220824, 1940.662484742752, 0.3958333432674408, 0.0]	[2.1065514355426656, 2.1065514355426656, 1943.8720197207285, 0.3941666781902313, 0.0]	[2.10558998421787, 2.10558998421787, 1941.1784566522063, 0.39916667342185974, 0.0]	[2.1036785650540035, 2.1036785650540035, 1945.0443065374116, 0.4008333384990692, 0.0]	[2.105113204015635, 2.105113204015635, 1941.354302986699, 0.39500001072883606, 0.0]	[2.1023188196513045, 2.1023188196513045, 1942.483426931144, 0.398333340883255, 0.0]	[2.101508817972407, 2.101508817972407, 1944.3054939235174, 0.39500001072883606, 0.0]	[2.1028627642206605, 2.1028627642206605, 1944.0334189132825, 0.398333340883255, 0.0]	[2.1038174922352337, 2.1038174922352337, 1942.7076329568663, 0.398333340883255, 0.0]	[2.102495901851321, 2.102495901851321, 1941.1880958821475, 0.40583333373069763, 0.0]
