Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_real_train_fold1	0.999999999999996	0.959	0.279	27.9%	0.038	30.463%	0.07402	0.897
OGG1_real_train_fold1	0.9999999999999968	0.999	0.142	14.2%	0.021	5.198%	0.06288	0.999
RNF168_real_train_fold1	0.9999999999999989	0.951	0.35	35.0%	0.045	30.985%	0.13617	0.9
UNG_real_train_fold1	0.9999999999999982	0.961	0.339	33.9%	0.055	27.418%	0.15728	0.947
ATP2B4_real_train_fold1	0.9999999999999971	0.977	0.375	37.5%	0.052	21.525%	0.18607	0.972
ATP2B4_real_train_fold1.1	0.9999999999999967	0.986	0.356	35.6%	0.051	18.252%	0.15686	0.984
MLH1_real_train_fold1	0.9999999999999964	0.979	0.223	22.3%	0.04	21.049%	0.26558	0.971
MSH2_real_train_fold1	0.999999999999996	0.987	0.177	17.7%	0.033	17.517%	0.20136	0.982
MSH6_real_train_fold1	0.9999999999999951	0.992	0.149	14.9%	0.024	13.07%	0.02163	0.988
MSH6_real_train_fold1.1	0.9999999999999969	0.986	0.175	17.5%	0.031	16.677%	0.04073	0.981
PMS1_real_train_fold1	0.9999999999999964	0.916	0.441	44.1%	0.093	40.438%	0.27428	0.894
PMS2_real_train_fold1	0.9999999999999952	0.807	0.568	56.8%	0.096	59.588%	0.24325	0.654
EXO1_multinomial_train_fold1	0.9999999999999962	0.945	0.311	31.1%	0.044	34.544%	0.09425	0.859
RNF168_multinomial_train_fold1	0.999999999999999	0.901	0.511	51.1%	0.066	43.19%	0.27052	0.814
RNF168_multinomial_train_fold1.1	0.999999999999999	0.877	0.567	56.7%	0.081	48.142%	0.34053	0.798
EXO1_multinomial_train_fold1.1	0.9999999999999961	0.942	0.324	32.4%	0.044	34.139%	0.10265	0.852
RNF168_multinomial_train_fold1.2	0.9999999999999989	0.883	0.565	56.5%	0.078	47.325%	0.3258	0.801
RNF168_multinomial_train_fold1.3	0.9999999999999989	0.888	0.55	55.0%	0.073	46.207%	0.3455	0.798
RNF168_multinomial_train_fold1.4	0.999999999999999	0.927	0.475	47.5%	0.061	37.561%	0.23671	0.879
RNF168_multinomial_train_fold1.5	0.999999999999999	0.865	0.565	56.5%	0.078	50.544%	0.30667	0.743
RNF168_multinomial_train_fold1.6	0.9999999999999989	0.89	0.57	57.0%	0.077	45.721%	0.31485	0.824
RNF168_multinomial_train_fold1.7	0.9999999999999991	0.87	0.564	56.4%	0.074	49.265%	0.30419	0.74
RNF168_multinomial_train_fold1.8	0.999999999999999	0.908	0.494	49.4%	0.066	42.029%	0.27452	0.834
EXO1_multinomial_train_fold1.2	0.999999999999996	0.941	0.347	34.7%	0.046	34.789%	0.11726	0.855
EXO1_multinomial_train_fold1.3	0.9999999999999962	0.93	0.359	35.9%	0.049	38.316%	0.12087	0.82
RNF168_multinomial_train_fold1.9	0.999999999999999	0.884	0.533	53.3%	0.071	47.013%	0.30219	0.774
EXO1_multinomial_train_fold1.4	0.9999999999999966	0.931	0.342	34.2%	0.049	38.679%	0.1113	0.822
EXO1_multinomial_train_fold1.5	0.9999999999999964	0.936	0.363	36.3%	0.047	36.801%	0.11482	0.836
EXO1_multinomial_train_fold1.6	0.999999999999996	0.934	0.376	37.6%	0.048	36.705%	0.12628	0.836
EXO1_multinomial_train_fold1.7	0.9999999999999961	0.926	0.375	37.5%	0.05	39.646%	0.12373	0.807
EXO1_multinomial_train_fold1.8	0.999999999999996	0.93	0.362	36.2%	0.049	38.182%	0.11491	0.828
RNF168_multinomial_train_fold1.10	0.9999999999999989	0.894	0.54	54.0%	0.071	45.239%	0.32245	0.809
EXO1_multinomial_train_fold1.9	0.9999999999999964	0.935	0.336	33.6%	0.047	36.158%	0.12062	0.833
RNF168_multinomial_train_fold1.11	0.9999999999999988	0.884	0.511	51.1%	0.07	46.8%	0.286	0.77
