	0	1	2	3	4	5	6	7	8	9
0	[174.517238010548, 8.173037869516815, 1663.4420014103118, 0.29499998688697815, 0.0]	[174.50857267278352, 8.169531259932553, 1663.3904141285095, 0.2800000011920929, 0.0]	[174.52794149792567, 8.175065595108084, 1663.5287590281757, 0.2874999940395355, 0.0]	[174.52189339335456, 8.172644642898218, 1663.4924875045635, 0.2574999928474426, 0.0]	[174.52648132933086, 8.172721725812647, 1663.537596035182, 0.24916666746139526, 0.0]	[174.4888202299932, 8.154396796959409, 1663.3442343303377, 0.2566666603088379, 0.0]	[174.52364411649233, 8.17279644949708, 1663.5084766699524, 0.2591666579246521, 0.0]	[174.52611646991664, 8.174518307570366, 1663.5159816234627, 0.2641666531562805, 0.0]	[174.51993927407824, 8.170700873376958, 1663.4923840070126, 0.2641666531562805, 0.0]	[174.51550197051134, 8.171850962531932, 1663.436510079794, 0.29249998927116394, 0.0]
100	[3.455490516714523, 2.6139334531273626, 8.415570635871601, 1.0, 0.0]	[3.645283323412804, 2.7901799626837906, 8.551033607290133, 1.0, 0.0]	[3.7304471835607456, 2.752640315732598, 9.778068678281478, 1.0, 0.0]	[4.717037754847402, 4.088879992119912, 6.281577627274899, 1.0, 0.0]	[3.457735921831361, 2.619029567523716, 8.38706354307645, 1.0, 0.0]	[3.7635455717218056, 2.490935701490313, 12.726098702314928, 1.0, 0.0]	[3.4509111091786773, 2.6318758235042115, 8.190352856744656, 1.0, 0.0]	[5.109650458889301, 4.181511056267398, 9.281394026219026, 1.0, 0.0]	[3.4789970026828954, 2.621690828214781, 8.573061744681144, 1.0, 0.0]	[3.5413952520033165, 2.523852525413838, 10.175427265894783, 1.0, 0.0]
200	[3.060634129071036, 2.5325435332129103, 5.280905958581258, 1.0, 0.0]	[3.209770524723659, 2.6565541080511066, 5.532164166725522, 1.0, 0.0]	[3.2035878499852517, 2.6391554350314026, 5.644324149538491, 1.0, 0.0]	[3.9593148617045406, 3.5086620891435802, 4.506527725609603, 1.0, 0.0]	[2.9996373591571506, 2.5299765883941525, 4.696607707629981, 1.0, 0.0]	[3.184670720435035, 2.4346869810065837, 7.49983739428451, 1.0, 0.0]	[3.023499346701982, 2.527954819491168, 4.955445272108141, 1.0, 0.0]	[4.2198679806145725, 3.5805264882413326, 6.393414923732395, 1.0, 0.0]	[3.035599641404663, 2.528567855977879, 5.0703178542678415, 1.0, 0.0]	[3.115774354825522, 2.4611080879569283, 6.546662668685938, 1.0, 0.0]
300	[2.899122603949036, 2.4969808769335557, 4.021417270154799, 1.0, 0.0]	[3.017011760454709, 2.583888259646049, 4.331235008086601, 1.0, 0.0]	[3.00006536595873, 2.5660036311825043, 4.340617347762256, 1.0, 0.0]	[3.6338586408096623, 3.2758748506430853, 3.5798379016657673, 1.0, 0.0]	[2.840505872625898, 2.493926567602168, 3.4657930502373024, 1.0, 0.0]	[2.987190815567787, 2.412925845268941, 5.742649702988459, 1.0, 0.0]	[2.8698407373221317, 2.500530799567315, 3.6930993775481666, 1.0, 0.0]	[3.958294893027965, 3.40733434949314, 5.509605435348251, 1.0, 0.0]	[2.875071973757848, 2.4944427974313705, 3.806291763264771, 1.0, 0.0]	[2.9656624587984437, 2.433709658435133, 5.319528003633107, 1.0, 0.0]
400	[2.811173256271022, 2.4742014089471813, 3.3697184732384056, 1.0, 0.0]	[2.9066584344169257, 2.540409704206596, 3.662487302103295, 1.0, 0.0]	[2.8837427929991093, 2.5214741337617004, 3.6226865923740896, 1.0, 0.0]	[3.4627392520178835, 3.1469615948406253, 3.1577765717725814, 1.0, 0.0]	[2.758986023015372, 2.4731797756735068, 2.8580624734186504, 1.0, 0.0]	[2.8853727615242635, 2.4004034196561843, 4.84969341868079, 1.0, 0.0]	[2.789179610783605, 2.4828125929163183, 3.0636701786728677, 1.0, 0.0]	[3.822349002262012, 3.331176793114153, 4.911722091478587, 1.0, 0.0]	[2.788744645013472, 2.4760787465459684, 3.1266589846750357, 1.0, 0.0]	[2.8845200591857756, 2.4162055765617074, 4.683144826240683, 1.0, 0.0]
500	[2.753755656458617, 2.457978775581843, 2.95776880876774, 1.0, 0.0]	[2.8267299689331535, 2.506730520006272, 3.199994489268816, 1.0, 0.0]	[2.8062413748956683, 2.4919076431092764, 3.1433373178639212, 1.0, 0.0]	[3.3955177638704717, 3.1047763475950734, 2.907414162753981, 1.0, 0.0]	[2.7110371378291136, 2.459587307488626, 2.514498303404876, 1.0, 0.0]	[2.824538366613929, 2.3918495860221247, 4.326887805918043, 1.0, 0.0]	[2.7386472111503957, 2.467380749864442, 2.7126646128595358, 1.0, 0.0]	[3.67733690310746, 3.252929349162647, 4.2440755394481275, 1.0, 0.0]	[2.7350734852585736, 2.4644306897054413, 2.706427955531323, 1.0, 0.0]	[2.8287912637578043, 2.404737101858233, 4.240541618995715, 1.0, 0.0]
600	[2.7128155839288466, 2.4466376546989634, 2.6617792922988333, 1.0, 0.0]	[2.770656981341782, 2.483645091678997, 2.8701188966278495, 1.0, 0.0]	[2.753601036828325, 2.4701850557257696, 2.8341598110255535, 1.0, 0.0]	[3.3526908785555776, 3.0755195213583666, 2.771713571972111, 1.0, 0.0]	[2.6807745187259755, 2.4491715198956623, 2.3160299883031303, 1.0, 0.0]	[2.782850607704469, 2.385501941220569, 3.973486664838997, 1.0, 0.0]	[2.701325819759014, 2.4561712771352964, 2.4515454262371774, 1.0, 0.0]	[3.347965791054282, 2.9435285037734866, 4.044372872807951, 1.0, 0.0]	[2.6990803866313215, 2.454734307680637, 2.4434607895068456, 1.0, 0.0]	[2.789221458576284, 2.39624757798135, 3.9297388059493388, 1.0, 0.0]
700	[2.6832056021382766, 2.4375972660162852, 2.4560833612199158, 1.0, 0.0]	[2.733570475835803, 2.4663602017961184, 2.6721027403968467, 1.0, 0.0]	[2.7172142004072217, 2.453790365099402, 2.6342383530781994, 1.0, 0.0]	[3.2919248489814725, 3.021177047378615, 2.707478016028577, 1.0, 0.0]	[2.6624820613053277, 2.4386268506857447, 2.238552106195828, 1.0, 0.0]	[2.753131706170129, 2.380286886974793, 3.7284481919533556, 1.0, 0.0]	[2.674174927219681, 2.4477442132490923, 2.2643071397058865, 1.0, 0.0]	[3.0476561164482914, 2.5481010356027434, 4.995550808455478, 1.0, 0.0]	[2.675225709255588, 2.4456789510620056, 2.2954675819358212, 1.0, 0.0]	[2.7595823355771802, 2.3898436100053697, 3.697387255718103, 1.0, 0.0]
800	[2.6601032121078703, 2.430212815927499, 2.298903961803714, 1.0, 0.0]	[2.704571795402858, 2.4520774098220426, 2.524943855808153, 1.0, 0.0]	[2.6867550653613557, 2.44200229212559, 2.447527732357658, 1.0, 0.0]	[3.277810001677701, 3.011231268388451, 2.665787332892501, 1.0, 0.0]	[2.644641196194075, 2.4300620106046065, 2.145791855894685, 1.0, 0.0]	[2.7318964160445907, 2.375823119724623, 3.5607329631996767, 1.0, 0.0]	[2.65347581730459, 2.4402319869643923, 2.132438303401977, 1.0, 0.0]	[2.962094786255906, 2.453992266761263, 5.081025194946433, 1.0, 0.0]	[2.6559874271580126, 2.4383596607397, 2.176277664183128, 1.0, 0.0]	[2.736806301300314, 2.3845173439691467, 3.522889573311671, 1.0, 0.0]
900	[2.6417737881935937, 2.4242525947429474, 2.1752119345064607, 1.0, 0.0]	[2.6800856011645013, 2.441060249297985, 2.390253518665163, 1.0, 0.0]	[2.662949454056112, 2.4326153744648713, 2.303340795912409, 1.0, 0.0]	[3.253864995292302, 2.9888366590876583, 2.6502833620464394, 1.0, 0.0]	[2.6300228823555845, 2.423327734460287, 2.0669514789529773, 1.0, 0.0]	[2.717681420871237, 2.370404625968096, 3.4727679490314087, 1.0, 0.0]	[2.638082785022121, 2.4341094443922904, 2.039733406298303, 1.0, 0.0]	[2.8610693174031288, 2.408894754052282, 4.521745633508466, 1.0, 0.0]	[2.6403965474136517, 2.431994331499223, 2.0840221591442867, 1.0, 0.0]	[2.7198376848869508, 2.38006511694348, 3.397725679434707, 1.0, 0.0]
