	0	1	2	3	4	5	6
0	-2.0801704367803397	-4.022167626694353	3.248201819597246	5.509539691951086	14.26505748196956	5.173689837270982	3.8378336601215945
1	-4.466877924454626	9.444586317731552	4.255845167958202	-1.1751436072577282	-0.8197529698292353	-11.805837083577996	-12.656614204547033
2	10.41677525192542	2.4646763289443623	-4.038157886380566	-3.9898718542535883	-29.882559710411076	-3.703349345528108	-4.100962681382777
3	10.976660526379037	-2.149878550492501	-31.927833030690646	7.8485840580748185	4.856787048827668	-4.454723810200351	4.1910479527438484
4	6.339045236083342	-3.9786670791074603	16.823969399262324	-17.38813095057499	6.786604085997242	0.6981858485188808	-9.25173976813342
5	-5.233647948912709	-2.7174118641335396	-2.1651368917233738	-9.008100783627798	2.353753679853218	15.715995395548227	-4.738136147696612
6	-1.0604397718241814	-2.611870256957974	-2.267895704562907	4.623428733954936	0.8987117407060775	-1.6086155344447433	16.705466051154616
7	-7.455123392698404	-2.056029576556895	22.753677921561703	-1.3398787934229328	-0.7856844460530981	-0.20488401346241913	-0.35653575450157016
8	-4.112547366236985	9.242467419705362	-5.5382401007501505	-1.0883520640310083	1.491455534481726	4.751076197215341	7.291403511548384
9	-3.1031379173806513	-3.4328939907374103	-0.8729217559920316	16.19941155702943	1.0745586773575986	-4.332692434952341	-0.6616462510343571
