Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	6.18E-04	6.76E-04	1.48E-03	8.00E-152	2.04E-03
ATP2B4_real_train_fold1.1	3.77E-04	0.00E+00	9.92E-04	1.05E-03	7.25E-04
MLH1_real_train_fold1	6.72E-140	1.35E-03	0.00E+00	5.96E-04	3.41E-04
MSH6_real_train_fold1	0.00E+00	1.06E-03	0.00E+00	0.00E+00	2.94E-04
MSH6_real_train_fold1.1	0.00E+00	1.24E-03	0.00E+00	6.14E-31	2.79E-04
OGG1_real_train_fold1	1.27E-108	0.00E+00	1.61E-03	1.66E-03	6.37E-04
PMS1_real_train_fold1	0.00E+00	5.19E-02	3.39E-03	1.20E-03	6.06E-04
PMS2_real_train_fold1	3.45E-04	1.96E-03	0.00E+00	0.00E+00	3.49E-04
RNF168_real_train_fold1	2.79E-04	5.53E-04	4.40E-04	3.49E-119	7.96E-04
UNG_real_train_fold1	1.14E-03	4.39E-04	3.87E-03	2.28E-03	8.05E-03
ATP2B4_dirichlet_train_fold1	8.27E-04	6.43E-04	1.14E-03	0.00E+00	1.63E-03
ATP2B4_dirichlet_train_fold1.1	1.95E-03	0.00E+00	2.11E-03	4.14E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.2	4.33E-04	0.00E+00	1.00E-03	1.11E-03	6.93E-04
ATP2B4_dirichlet_train_fold1.3	8.62E-04	0.00E+00	1.22E-03	0.00E+00	1.76E-03
ATP2B4_dirichlet_train_fold1.4	9.93E-99	0.00E+00	1.03E-03	8.88E-04	1.08E-03
ATP2B4_dirichlet_train_fold1.5	0.00E+00	4.40E-53	1.07E-03	8.43E-04	1.01E-03
ATP2B4_dirichlet_train_fold1.6	3.16E-04	0.00E+00	1.00E-03	1.06E-03	1.40E-03
ATP2B4_dirichlet_train_fold1.7	3.09E-47	6.93E-04	1.04E-03	1.21E-03	5.25E-04
ATP2B4_dirichlet_train_fold1.8	1.54E-91	0.00E+00	1.08E-03	8.70E-04	1.44E-03
ATP2B4_dirichlet_train_fold1.9	1.03E-03	0.00E+00	1.36E-03	0.00E+00	2.16E-03
ATP2B4_dirichlet_train_fold1.10	2.61E-03	0.00E+00	5.59E-04	1.93E-03	3.04E-149
ATP2B4_dirichlet_train_fold1.11	1.76E-03	0.00E+00	2.32E-03	1.21E-13	0.00E+00
ATP2B4_dirichlet_train_fold1.12	8.36E-04	7.21E-04	1.32E-03	0.00E+00	1.79E-03
ATP2B4_dirichlet_train_fold1.13	7.80E-04	7.11E-04	1.60E-03	3.09E-07	0.00E+00
ATP2B4_dirichlet_train_fold1.14	6.92E-04	8.97E-04	1.02E-03	2.02E-03	1.57E-03
ATP2B4_dirichlet_train_fold1.15	1.33E-03	1.70E-03	1.35E-03	0.00E+00	1.91E-03
ATP2B4_dirichlet_train_fold1.16	7.26E-04	6.76E-04	1.35E-03	0.00E+00	1.92E-03
ATP2B4_dirichlet_train_fold1.17	2.58E-03	8.80E-04	1.26E-03	0.00E+00	1.78E-03
ATP2B4_dirichlet_train_fold1.18	2.30E-03	2.74E-15	1.05E-03	0.00E+00	1.67E-03
ATP2B4_dirichlet_train_fold1.19	4.05E-04	0.00E+00	9.79E-04	1.04E-03	6.42E-04
ATP2B4_dirichlet_train_fold1.20	1.00E-03	0.00E+00	1.29E-03	0.00E+00	1.95E-03
ATP2B4_dirichlet_train_fold1.21	3.47E-04	0.00E+00	9.23E-04	1.10E-03	1.03E-03
ATP2B4_dirichlet_train_fold1.22	7.96E-115	0.00E+00	1.02E-03	9.16E-04	5.52E-04
ATP2B4_dirichlet_train_fold1.23	1.22E-03	2.04E-27	1.41E-03	3.17E-03	1.27E-03
ATP2B4_dirichlet_train_fold1.24	3.18E-73	1.16E-03	1.95E-03	0.00E+00	0.00E+00
ATP2B4_dirichlet_train_fold1.25	7.97E-04	0.00E+00	1.21E-03	0.00E+00	1.76E-03
ATP2B4_dirichlet_train_fold1.26	8.03E-04	4.24E-91	1.22E-03	0.00E+00	1.73E-03
ATP2B4_dirichlet_train_fold1.27	5.74E-60	5.73E-50	6.01E-03	2.21E-03	4.01E-03
ATP2B4_dirichlet_train_fold1.28	3.39E-03	0.00E+00	2.67E-03	6.22E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.29	7.25E-04	6.59E-04	1.47E-03	0.00E+00	2.01E-03
ATP2B4_dirichlet_train_fold1.30	5.22E-78	0.00E+00	9.51E-04	5.47E-04	7.28E-04
ATP2B4_dirichlet_train_fold1.31	0.00E+00	7.00E-04	1.48E-03	0.00E+00	1.93E-03
ATP2B4_dirichlet_train_fold1.32	2.30E-04	6.69E-75	9.65E-04	9.37E-04	5.95E-04
ATP2B4_dirichlet_train_fold1.33	4.40E-03	1.17E-03	1.48E-03	0.00E+00	2.03E-03
ATP2B4_dirichlet_train_fold1.34	2.74E-12	3.93E-04	1.09E-03	1.05E-03	1.07E-03
ATP2B4_dirichlet_train_fold1.35	5.25E-04	0.00E+00	1.08E-03	6.68E-04	7.42E-04
ATP2B4_dirichlet_train_fold1.36	0.00E+00	0.00E+00	1.50E-03	0.00E+00	2.03E-03
ATP2B4_dirichlet_train_fold1.37	9.23E-04	0.00E+00	1.20E-03	1.15E-03	9.46E-04
ATP2B4_dirichlet_train_fold1.38	0.00E+00	7.02E-04	1.13E-03	1.46E-03	5.30E-04
ATP2B4_dirichlet_train_fold1.39	8.39E-04	7.23E-04	7.72E-04	3.48E-22	1.21E-03
ATP2B4_dirichlet_train_fold1.40	0.00E+00	7.33E-04	1.56E-03	0.00E+00	1.96E-03
ATP2B4_dirichlet_train_fold1.41	4.57E-04	0.00E+00	1.06E-03	8.21E-04	1.78E-03
ATP2B4_dirichlet_train_fold1.42	9.15E-04	2.08E-06	1.18E-03	8.33E-98	1.84E-03
ATP2B4_dirichlet_train_fold1.43	1.36E-96	7.65E-04	1.57E-03	1.90E-03	4.89E-04
ATP2B4_dirichlet_train_fold1.44	4.58E-87	0.00E+00	1.67E-03	0.00E+00	2.15E-03
ATP2B4_dirichlet_train_fold1.45	1.53E-03	6.58E-04	4.45E-03	3.44E-03	3.60E-03
ATP2B4_dirichlet_train_fold1.46	2.50E-03	0.00E+00	2.34E-03	4.87E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.47	8.17E-04	6.20E-04	1.18E-03	0.00E+00	1.68E-03
ATP2B4_dirichlet_train_fold1.48	2.45E-117	0.00E+00	1.81E-03	0.00E+00	2.25E-03
ATP2B4_dirichlet_train_fold1.49	3.61E-04	0.00E+00	1.13E-03	1.01E-03	1.41E-03
ATP2B4_dirichlet_train_fold1.50	8.34E-04	6.81E-04	1.25E-03	0.00E+00	1.82E-03
ATP2B4_dirichlet_train_fold1.51	8.97E-04	0.00E+00	2.09E-03	2.46E-03	3.47E-59
ATP2B4_dirichlet_train_fold1.52	0.00E+00	0.00E+00	1.03E-03	9.01E-04	1.26E-03
ATP2B4_dirichlet_train_fold1.53	8.86E-04	0.00E+00	8.51E-04	1.84E-03	1.84E-03
ATP2B4_dirichlet_train_fold1.54	3.13E-03	0.00E+00	1.52E-03	2.17E-85	2.10E-03
ATP2B4_dirichlet_train_fold1.55	1.06E-03	3.89E-15	1.21E-03	2.51E-03	1.75E-03
ATP2B4_dirichlet_train_fold1.56	4.69E-04	9.07E-121	1.07E-03	1.12E-03	4.97E-04
ATP2B4_dirichlet_train_fold1.57	8.56E-04	9.11E-04	8.18E-04	1.06E-97	1.39E-03
ATP2B4_dirichlet_train_fold1.58	0.00E+00	6.41E-04	1.20E-03	1.87E-03	8.87E-04
ATP2B4_dirichlet_train_fold1.59	2.04E-03	0.00E+00	2.35E-03	2.78E-83	3.09E-13
ATP2B4_dirichlet_train_fold1.60	2.35E-04	0.00E+00	1.01E-03	5.58E-04	5.74E-04
ATP2B4_dirichlet_train_fold1.61	1.12E-03	1.29E-68	1.29E-03	0.00E+00	1.88E-03
ATP2B4_dirichlet_train_fold1.62	9.86E-149	0.00E+00	1.06E-03	5.98E-04	1.14E-03
ATP2B4_dirichlet_train_fold1.63	6.00E-73	7.73E-04	1.59E-03	0.00E+00	2.10E-03
ATP2B4_dirichlet_train_fold1.64	1.35E-03	0.00E+00	9.96E-04	2.63E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.65	7.98E-04	1.65E-03	7.37E-04	0.00E+00	1.49E-03
ATP2B4_dirichlet_train_fold1.66	8.18E-04	7.71E-04	1.61E-03	3.78E-07	0.00E+00
ATP2B4_dirichlet_train_fold1.67	1.25E-22	2.74E-158	1.32E-03	0.00E+00	1.88E-03
ATP2B4_dirichlet_train_fold1.68	9.20E-04	0.00E+00	1.16E-03	0.00E+00	1.71E-03
ATP2B4_dirichlet_train_fold1.69	0.00E+00	0.00E+00	2.16E-03	0.00E+00	2.51E-03
ATP2B4_dirichlet_train_fold1.70	8.76E-04	0.00E+00	1.12E-03	0.00E+00	1.65E-03
ATP2B4_dirichlet_train_fold1.71	6.34E-143	0.00E+00	1.15E-03	8.17E-04	6.09E-04
ATP2B4_dirichlet_train_fold1.72	4.28E-03	1.50E-03	1.26E-03	2.32E-104	1.74E-03
ATP2B4_dirichlet_train_fold1.73	3.04E-03	6.60E-14	4.47E-03	0.00E+00	3.75E-03
ATP2B4_dirichlet_train_fold1.74	9.68E-04	0.00E+00	1.21E-03	0.00E+00	1.78E-03
