Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	0.00E+00	2.17E-03	6.01E-04	0.00E+00	2.53E-03
ATP2B4_real_train_fold1.1	0.00E+00	1.21E-03	4.23E-04	1.04E-03	1.13E-03
MLH1_real_train_fold1	1.85E-152	0.00E+00	1.24E-03	6.85E-04	0.00E+00
MSH2_real_train_fold1	0.00E+00	0.00E+00	1.26E-03	7.70E-04	3.18E-05
MSH6_real_train_fold1	0.00E+00	0.00E+00	1.16E-03	1.01E-03	2.92E-04
MSH6_real_train_fold1.1	0.00E+00	2.51E-96	1.04E-03	9.63E-04	3.10E-04
OGG1_real_train_fold1	2.88E-96	1.90E-16	2.73E-03	2.75E-03	1.06E-03
PMS1_real_train_fold1	0.00E+00	2.51E-03	3.59E-02	1.22E-03	9.96E-04
PMS2_real_train_fold1	8.32E-04	0.00E+00	1.18E-03	0.00E+00	6.05E-04
RNF168_real_train_fold1	8.03E-04	1.19E-03	1.79E-04	1.38E-03	4.54E-04
UNG_real_train_fold1	2.32E-161	0.00E+00	4.11E-03	4.07E-03	6.54E-03
ATP2B4_dirichlet_train_fold1	0.00E+00	1.19E-03	4.74E-04	9.13E-04	1.05E-03
ATP2B4_dirichlet_train_fold1.1	1.14E-03	1.70E-03	7.26E-04	2.29E-82	1.84E-03
ATP2B4_dirichlet_train_fold1.2	1.90E-03	2.23E-03	1.85E-03	5.15E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.3	4.14E-13	2.09E-03	0.00E+00	2.41E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.4	8.78E-04	1.68E-03	4.10E-04	8.76E-10	1.84E-03
ATP2B4_dirichlet_train_fold1.5	8.22E-04	1.28E-03	6.83E-04	1.35E-03	1.14E-03
ATP2B4_dirichlet_train_fold1.6	1.28E-93	1.86E-03	6.13E-04	0.00E+00	2.18E-03
ATP2B4_dirichlet_train_fold1.7	0.00E+00	1.24E-03	4.28E-04	0.00E+00	3.93E-48
ATP2B4_dirichlet_train_fold1.8	2.30E-152	1.44E-03	4.67E-29	2.66E-03	1.83E-03
ATP2B4_dirichlet_train_fold1.9	2.16E-03	2.62E-03	1.97E-03	4.95E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.10	1.22E-03	1.96E-03	1.46E-03	3.73E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.11	0.00E+00	3.32E-03	7.74E-04	4.12E-03	8.74E-154
ATP2B4_dirichlet_train_fold1.12	1.46E-03	4.38E-03	1.11E-03	0.00E+00	3.81E-03
ATP2B4_dirichlet_train_fold1.13	0.00E+00	2.39E-03	0.00E+00	0.00E+00	0.00E+00
ATP2B4_dirichlet_train_fold1.14	0.00E+00	1.84E-03	5.81E-04	0.00E+00	2.14E-03
ATP2B4_dirichlet_train_fold1.15	1.39E-03	1.34E-03	8.50E-04	1.11E-03	9.78E-04
ATP2B4_dirichlet_train_fold1.16	1.07E-03	1.95E-03	6.46E-04	0.00E+00	2.35E-03
ATP2B4_dirichlet_train_fold1.17	0.00E+00	2.11E-03	6.81E-04	0.00E+00	2.43E-03
ATP2B4_dirichlet_train_fold1.18	1.55E-03	1.24E-03	1.31E-03	3.56E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.19	0.00E+00	1.01E-03	0.00E+00	1.24E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.20	2.18E-48	1.77E-03	1.40E-04	0.00E+00	1.92E-03
ATP2B4_dirichlet_train_fold1.21	2.02E-03	1.50E-03	8.24E-04	1.67E-03	3.13E-04
ATP2B4_dirichlet_train_fold1.22	0.00E+00	1.96E-03	0.00E+00	0.00E+00	2.12E-03
ATP2B4_dirichlet_train_fold1.23	5.84E-137	4.21E-03	7.14E-04	1.80E-154	3.87E-03
ATP2B4_dirichlet_train_fold1.24	1.39E-03	2.04E-03	2.61E-134	3.25E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.25	0.00E+00	1.13E-03	7.36E-04	1.02E-03	4.16E-04
ATP2B4_dirichlet_train_fold1.26	0.00E+00	1.84E-03	6.13E-04	0.00E+00	1.94E-03
ATP2B4_dirichlet_train_fold1.27	0.00E+00	2.14E-03	5.76E-04	0.00E+00	2.43E-03
ATP2B4_dirichlet_train_fold1.28	0.00E+00	1.77E-03	0.00E+00	0.00E+00	1.91E-03
ATP2B4_dirichlet_train_fold1.29	0.00E+00	4.71E-03	0.00E+00	0.00E+00	4.16E-03
ATP2B4_dirichlet_train_fold1.30	0.00E+00	1.76E-03	0.00E+00	3.79E-88	1.93E-03
ATP2B4_dirichlet_train_fold1.31	0.00E+00	2.08E-03	6.72E-04	0.00E+00	2.40E-03
ATP2B4_dirichlet_train_fold1.32	8.72E-04	2.97E-03	1.18E-03	4.00E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.33	4.00E-04	1.30E-03	3.57E-84	1.07E-03	1.12E-03
ATP2B4_dirichlet_train_fold1.34	0.00E+00	1.96E-03	9.50E-04	0.00E+00	0.00E+00
ATP2B4_dirichlet_train_fold1.35	0.00E+00	1.84E-03	5.84E-04	4.11E-82	2.22E-03
ATP2B4_dirichlet_train_fold1.36	0.00E+00	1.01E-03	1.01E-03	0.00E+00	1.84E-03
ATP2B4_dirichlet_train_fold1.37	1.08E-03	9.81E-04	0.00E+00	2.11E-03	5.36E-04
ATP2B4_dirichlet_train_fold1.38	4.20E-91	1.13E-03	5.70E-04	8.82E-04	1.98E-04
ATP2B4_dirichlet_train_fold1.39	1.10E-03	9.75E-04	0.00E+00	3.05E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.40	1.04E-03	3.08E-03	7.47E-04	0.00E+00	2.96E-03
ATP2B4_dirichlet_train_fold1.41	0.00E+00	1.09E-03	0.00E+00	6.26E-04	3.31E-04
ATP2B4_dirichlet_train_fold1.42	0.00E+00	1.75E-03	4.66E-04	0.00E+00	2.09E-03
ATP2B4_dirichlet_train_fold1.43	5.50E-03	3.65E-03	1.55E-03	2.71E-03	0.00E+00
ATP2B4_dirichlet_train_fold1.44	5.58E-03	2.03E-03	1.65E-03	0.00E+00	1.89E-03
ATP2B4_dirichlet_train_fold1.45	1.20E-03	1.70E-03	0.00E+00	2.64E-03	0.00E+00
