Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999967	0.98	0.355	35.5%	0.056	20.041%	0.16536	0.977
ATP2B4_real_train_fold1.1	0.999999999999998	0.977	0.379	37.9%	0.056	21.471%	0.2507	0.973
EXO1_real_train_fold1	0.9999999999999948	0.972	0.229	22.9%	0.031	24.079%	0.04275	0.93
MLH1_real_train_fold1	0.9999999999999959	0.985	0.185	18.5%	0.031	17.548%	0.03716	0.977
MSH2_real_train_fold1	0.999999999999996	0.989	0.169	16.9%	0.028	14.863%	0.03437	0.985
MSH6_real_train_fold1	0.9999999999999956	0.996	0.101	10.1%	0.017	9.357%	0.01805	0.994
MSH6_real_train_fold1.1	0.9999999999999966	0.995	0.118	11.8%	0.018	9.884%	0.02135	0.993
OGG1_real_train_fold1	0.9999999999999968	0.999	0.14	14.0%	0.02	4.951%	0.07337	0.999
PMS1_real_train_fold1	0.9999999999999992	0.935	0.476	47.6%	0.081	35.763%	0.26216	0.918
PMS2_real_train_fold1	0.9999999999999952	0.894	0.479	47.9%	0.072	44.691%	0.19406	0.818
RNF168_real_train_fold1	0.9999999999999996	0.966	0.278	27.8%	0.036	26.555%	0.06561	0.922
UNG_real_train_fold1	0.9999999999999956	0.986	0.213	21.3%	0.032	16.762%	0.07462	0.981
ATP2B4_multinomial_train_fold1	0.9999999999999972	0.954	0.49	49.0%	0.078	29.995%	0.29355	0.945
ATP2B4_multinomial_train_fold1.1	0.9999999999999988	0.963	0.507	50.7%	0.086	27.079%	0.39569	0.958
ATP2B4_multinomial_train_fold1.2	0.9999999999999991	0.929	0.628	62.8%	0.1	37.108%	0.46244	0.916
ATP2B4_multinomial_train_fold1.3	0.9999999999999973	0.967	0.449	44.9%	0.073	25.918%	0.29243	0.962
ATP2B4_multinomial_train_fold1.4	0.9999999999999992	0.96	0.516	51.6%	0.08	28.13%	0.37798	0.954
ATP2B4_multinomial_train_fold1.5	0.9999999999999987	0.938	0.566	56.6%	0.089	34.629%	0.44038	0.926
ATP2B4_multinomial_train_fold1.6	0.9999999999999989	0.958	0.529	52.9%	0.076	28.536%	0.40831	0.951
ATP2B4_multinomial_train_fold1.7	0.9999999999999991	0.946	0.552	55.2%	0.096	32.291%	0.44348	0.938
ATP2B4_multinomial_train_fold1.8	0.999999999999999	0.959	0.504	50.4%	0.08	28.262%	0.35506	0.953
ATP2B4_multinomial_train_fold1.9	0.9999999999999988	0.954	0.541	54.1%	0.085	30.259%	0.36846	0.947
ATP2B4_multinomial_train_fold1.10	0.9999999999999987	0.974	0.42	42.0%	0.069	22.709%	0.36414	0.971
ATP2B4_multinomial_train_fold1.11	0.9999999999999974	0.977	0.403	40.3%	0.061	21.869%	0.21077	0.973
ATP2B4_multinomial_train_fold1.12	0.9999999999999973	0.969	0.438	43.8%	0.069	25.404%	0.26377	0.964
ATP2B4_multinomial_train_fold1.13	0.9999999999999992	0.947	0.584	58.4%	0.092	32.539%	0.45524	0.939
ATP2B4_multinomial_train_fold1.14	0.9999999999999973	0.974	0.401	40.1%	0.068	22.843%	0.29392	0.97
ATP2B4_multinomial_train_fold1.15	0.9999999999999974	0.957	0.492	49.2%	0.088	29.084%	0.31632	0.952
ATP2B4_multinomial_train_fold1.16	0.9999999999999978	0.962	0.499	49.9%	0.082	27.762%	0.29636	0.957
ATP2B4_multinomial_train_fold1.17	0.9999999999999979	0.978	0.408	40.8%	0.065	21.773%	0.21826	0.976
ATP2B4_multinomial_train_fold1.18	0.9999999999999978	0.963	0.47	47.0%	0.077	27.271%	0.28459	0.957
ATP2B4_multinomial_train_fold1.19	0.9999999999999991	0.954	0.533	53.3%	0.077	30.153%	0.42823	0.946
ATP2B4_multinomial_train_fold1.20	0.9999999999999973	0.961	0.482	48.2%	0.075	27.716%	0.31135	0.955
ATP2B4_multinomial_train_fold1.21	0.9999999999999987	0.927	0.586	58.6%	0.099	37.571%	0.44603	0.913
ATP2B4_multinomial_train_fold1.22	0.9999999999999988	0.943	0.55	55.0%	0.097	33.178%	0.46321	0.935
ATP2B4_multinomial_train_fold1.23	0.999999999999997	0.974	0.421	42.1%	0.065	23.14%	0.24796	0.97
ATP2B4_multinomial_train_fold1.24	0.9999999999999972	0.976	0.382	38.2%	0.06	21.854%	0.21829	0.972
ATP2B4_multinomial_train_fold1.25	0.9999999999999992	0.939	0.581	58.1%	0.087	34.393%	0.39299	0.926
ATP2B4_multinomial_train_fold1.26	0.9999999999999988	0.943	0.533	53.3%	0.085	33.431%	0.39964	0.931
ATP2B4_multinomial_train_fold1.27	0.999999999999999	0.947	0.571	57.1%	0.095	32.074%	0.41942	0.939
ATP2B4_multinomial_train_fold1.28	0.9999999999999987	0.948	0.565	56.5%	0.091	31.887%	0.41202	0.94
ATP2B4_multinomial_train_fold1.29	0.9999999999999977	0.966	0.456	45.6%	0.074	25.948%	0.28635	0.961
ATP2B4_multinomial_train_fold1.30	0.9999999999999987	0.919	0.594	59.4%	0.099	39.544%	0.41897	0.902
ATP2B4_multinomial_train_fold1.31	0.9999999999999977	0.981	0.405	40.5%	0.06	19.924%	0.31242	0.978
ATP2B4_multinomial_train_fold1.32	0.9999999999999991	0.939	0.575	57.5%	0.091	34.327%	0.44616	0.928
ATP2B4_multinomial_train_fold1.33	0.9999999999999976	0.981	0.369	36.9%	0.057	19.64%	0.22614	0.978
ATP2B4_multinomial_train_fold1.34	0.9999999999999988	0.952	0.55	55.0%	0.082	30.829%	0.44469	0.944
ATP2B4_multinomial_train_fold1.35	0.9999999999999988	0.946	0.592	59.2%	0.09	32.506%	0.46726	0.938
ATP2B4_multinomial_train_fold1.36	0.9999999999999977	0.966	0.452	45.2%	0.07	26.856%	0.29912	0.96
ATP2B4_multinomial_train_fold1.37	0.9999999999999988	0.93	0.602	60.2%	0.092	37.398%	0.47145	0.916
ATP2B4_multinomial_train_fold1.38	0.9999999999999988	0.955	0.474	47.4%	0.091	29.459%	0.30256	0.95
ATP2B4_multinomial_train_fold1.39	0.9999999999999978	0.937	0.558	55.8%	0.097	35.148%	0.35126	0.927
ATP2B4_multinomial_train_fold1.40	0.9999999999999977	0.973	0.408	40.8%	0.062	23.392%	0.25203	0.969
ATP2B4_multinomial_train_fold1.41	0.9999999999999989	0.946	0.531	53.1%	0.082	32.464%	0.36695	0.935
