	0	1	2	3
0	-9.322887462763655	16.542445759638042	21.46274489918697	17.87969594866818
1	3.742155739564681	13.50037455514715	1.8758386701310896	-8.620777317788034
2	6.695609723003617	-18.248102325475823	-11.835726257815073	-11.805312603245996
3	6.350542583043856	-17.337741697623983	-10.77495069773475	-10.778591326631055
4	6.712632046694485	-18.293537167577146	-11.889926969014468	-11.857357507196562
5	-11.1382501409224	-5.602187392262465	29.023594353901135	3.4804415425216773
6	-3.9859036203108005	12.317442488340555	-15.958348080620397	22.517302407477544
7	6.553652453758052	-17.87166096367357	-11.389129912254594	-11.376674033416737
8	4.219807146149572	10.85726254558387	12.99772324918394	13.297616015794365
9	-9.659133345850606	24.33760985527008	-3.2901054251802266	-2.5220495447651694
