	0	1	2	3	4	5	6	7	8	9
0	[1.126921395464685, 0.9883095749854148, 1.3861182047927032, 0.2874999940395355, 0.0]	[1.1274194751307158, 0.988804400223989, 1.3861507490672678, 0.28166666626930237, 0.0]	[1.126564618363327, 0.9879423485545251, 1.3862226980880201, 0.27166667580604553, 0.0]	[1.126993598669184, 0.9883655714911634, 1.3862802717802045, 0.26750001311302185, 0.0]	[1.1283970280763016, 0.9897710605682823, 1.3862596750801932, 0.24416667222976685, 0.0]	[1.1283184292268653, 0.989694078403385, 1.3862435082348041, 0.2383333295583725, 0.0]	[1.127426525573481, 0.9888083095487537, 1.386182160247273, 0.2691666781902313, 0.0]	[1.1281167930070173, 0.9894916175555635, 1.3862517545145379, 0.2775000035762787, 0.0]	[1.1288514061956463, 0.9902307987496252, 1.3862060744602114, 0.2574999928474426, 0.0]	[1.1279984756975117, 0.9893694655343217, 1.3862901016318987, 0.2574999928474426, 0.0]
100	[0.3266115183654084, 0.32588786638870526, 0.007236519767031488, 1.0, 0.0]	[0.3224992390340397, 0.3217788241151371, 0.007204149189026004, 1.0, 0.0]	[0.3188905987435296, 0.31819908027892035, 0.006915184646092456, 1.0, 0.0]	[0.3192064278002806, 0.31848180100124895, 0.007246267990316213, 1.0, 0.0]	[0.32279891026670976, 0.3219452694743682, 0.008536407923415635, 1.0, 0.0]	[0.3141067063577375, 0.3133518831521487, 0.00754823205588815, 1.0, 0.0]	[0.30919951898116665, 0.3083335811619148, 0.008659378192518892, 1.0, 0.0]	[0.33498361803950205, 0.33418814313072237, 0.007954749087796743, 1.0, 0.0]	[0.3200903418978398, 0.3193976807808019, 0.006926611170378956, 1.0, 0.0]	[0.3184897008960444, 0.3174164128068121, 0.010732880892323065, 1.0, 0.0]
200	[0.3137391075575465, 0.3132898552577627, 0.004492522997837938, 1.0, 0.0]	[0.3119021039860097, 0.31151222756055147, 0.003898764254582088, 1.0, 0.0]	[0.3099703382182058, 0.30957825459124333, 0.0039208362696245965, 1.0, 0.0]	[0.31002939609049074, 0.3095898471909162, 0.004395488995745361, 1.0, 0.0]	[0.31051355120713425, 0.3099657878281452, 0.005477633789890309, 1.0, 0.0]	[0.30761691401238833, 0.3071880314551259, 0.004288825572624427, 1.0, 0.0]	[0.30264782694893994, 0.3020910155759636, 0.005568113729763741, 1.0, 0.0]	[0.31869887765073324, 0.3181671744005721, 0.005317032501611433, 1.0, 0.0]	[0.31063590728629886, 0.31024661085778676, 0.003892964285120928, 1.0, 0.0]	[0.30452755103838064, 0.3038784223404542, 0.00649128697926418, 1.0, 0.0]
300	[0.3083042070986875, 0.3079625557467933, 0.003416513518941645, 1.0, 0.0]	[0.30771007629336555, 0.3074200826759549, 0.002899936174106569, 1.0, 0.0]	[0.30625345133661, 0.3059599396420313, 0.002935116945787454, 1.0, 0.0]	[0.3063508718191554, 0.30602505684610526, 0.003258149730501044, 1.0, 0.0]	[0.305127429028755, 0.3046856350864666, 0.004417939422883698, 1.0, 0.0]	[0.3048156623761711, 0.30449907244135954, 0.0031658993481154915, 1.0, 0.0]	[0.29995849401369107, 0.29951555545658265, 0.0044293855710839285, 1.0, 0.0]	[0.31105262136141193, 0.3106341885943207, 0.004184327670912585, 1.0, 0.0]	[0.30677772023137834, 0.306492835600604, 0.002848846307743423, 1.0, 0.0]	[0.29994492635383924, 0.29944348840953383, 0.005014379443054013, 1.0, 0.0]
400	[0.30525712031244656, 0.3049749059489541, 0.0028221436349247075, 1.0, 0.0]	[0.305266612189147, 0.30502641922145957, 0.0024019296768743553, 1.0, 0.0]	[0.30393547338025156, 0.3036898721678175, 0.0024560121243404624, 1.0, 0.0]	[0.30420991489641175, 0.3039437001946838, 0.002662147017279449, 1.0, 0.0]	[0.3019389445236481, 0.30155560517504265, 0.0038333934860545526, 1.0, 0.0]	[0.30306991151462376, 0.3028086086552452, 0.002613028593785226, 1.0, 0.0]	[0.2983590932663936, 0.2979768565418051, 0.0038223672458845754, 1.0, 0.0]	[0.3062300844749082, 0.30587009178576, 0.0035999268914815776, 1.0, 0.0]	[0.3044371174990436, 0.30420345738197696, 0.0023366011706667587, 1.0, 0.0]	[0.2973837571487146, 0.29695968925401084, 0.004240678947037722, 1.0, 0.0]
500	[0.3031813373905744, 0.3029349515402877, 0.0024638585028669115, 1.0, 0.0]	[0.3036701201817937, 0.30345907923764226, 0.002110409441514465, 1.0, 0.0]	[0.3022370399404256, 0.3020159597248571, 0.0022108021556847216, 1.0, 0.0]	[0.30259576690141005, 0.3023644829549203, 0.0023128394648973976, 1.0, 0.0]	[0.29980509321091803, 0.29945526507263304, 0.003498281382849983, 1.0, 0.0]	[0.3017874140290678, 0.3015552079071267, 0.0023220612194108504, 1.0, 0.0]	[0.2969832226665208, 0.2966325326652715, 0.0035069000124924575, 1.0, 0.0]	[0.30310967876741735, 0.3027912767597651, 0.0031840200765228884, 1.0, 0.0]	[0.3028135950972443, 0.3026083210416867, 0.002052740555576025, 1.0, 0.0]	[0.29579037278123593, 0.29541564199548415, 0.003747307857517764, 1.0, 0.0]
600	[0.30155658802029484, 0.3013321007878739, 0.0022448723242091875, 1.0, 0.0]	[0.30242340890827996, 0.30223101032028893, 0.0019239858799105331, 1.0, 0.0]	[0.30093440368798674, 0.3007283267935673, 0.0020607689441941557, 1.0, 0.0]	[0.3014239165712107, 0.30121610466817667, 0.0020781190303403845, 1.0, 0.0]	[0.29822972640746676, 0.297903479014127, 0.003262473933397595, 1.0, 0.0]	[0.30079765224173416, 0.3005850517600113, 0.0021260048172282234, 1.0, 0.0]	[0.2958609494759977, 0.29553032029583687, 0.0033062918016083407, 1.0, 0.0]	[0.30099614885625353, 0.30070871993724246, 0.00287428919011074, 1.0, 0.0]	[0.3016181091833731, 0.3014304137955274, 0.001876953878457226, 1.0, 0.0]	[0.2946377550815624, 0.2942954167076988, 0.0034233837386358434, 1.0, 0.0]
700	[0.30026540149485464, 0.3000556024406855, 0.0020979905416911, 1.0, 0.0]	[0.3014112742190142, 0.3012315892922086, 0.001796849268056087, 1.0, 0.0]	[0.29986864479371744, 0.2996744199367844, 0.0019422485693305247, 1.0, 0.0]	[0.3005053732751804, 0.3003132634009018, 0.001921098742785836, 1.0, 0.0]	[0.2968919759400994, 0.2965775467360254, 0.003144292040740424, 1.0, 0.0]	[0.30001502567100147, 0.299816064279341, 0.001989613916604764, 1.0, 0.0]	[0.29489113710359144, 0.2945753986575701, 0.0031573844602134147, 1.0, 0.0]	[0.29943731715878674, 0.2991736996135836, 0.002636175452031389, 1.0, 0.0]	[0.30058275323873695, 0.30040517534426675, 0.0017757789447019078, 1.0, 0.0]	[0.29373800433837294, 0.2934192754130469, 0.003187289253260512, 1.0, 0.0]
800	[0.2992110943918445, 0.29901213200670174, 0.0019896238514278295, 1.0, 0.0]	[0.3005183388322039, 0.30034653532316913, 0.0017180350903479439, 1.0, 0.0]	[0.29900167012729817, 0.29881711139435546, 0.0018455873294269292, 1.0, 0.0]	[0.299783588531319, 0.29960276145282777, 0.0018082707849118947, 1.0, 0.0]	[0.2956940200251973, 0.29539002734519604, 0.0030399268000127727, 1.0, 0.0]	[0.2993483494586355, 0.29915952402342544, 0.0018882543521002066, 1.0, 0.0]	[0.2941345694132558, 0.2938314721661637, 0.0030309724709212077, 1.0, 0.0]	[0.29824996931541253, 0.2980038639427753, 0.002461053726372733, 1.0, 0.0]	[0.2996382098534722, 0.2994657299769909, 0.0017247987648135088, 1.0, 0.0]	[0.292976557246693, 0.292674744479142, 0.0030181276755106225, 1.0, 0.0]
900	[0.29828301455110495, 0.2980914530304167, 0.0019156152068826049, 1.0, 0.0]	[0.29962860330908997, 0.29945988497939485, 0.001687183296951041, 1.0, 0.0]	[0.2983018363272596, 0.2981246869604281, 0.001771493668314997, 1.0, 0.0]	[0.299100975059404, 0.298927090361887, 0.001738846975169633, 1.0, 0.0]	[0.29465608715253694, 0.29435970443363246, 0.0029638271890444798, 1.0, 0.0]	[0.29872236558768966, 0.29854156323426007, 0.0018080235342961075, 1.0, 0.0]	[0.29351151761750405, 0.29321903846014996, 0.002924791573540638, 1.0, 0.0]	[0.29731346112992685, 0.2970813997953677, 0.0023206133455918408, 1.0, 0.0]	[0.29873414744898935, 0.29856381061683296, 0.0017033683215638465, 1.0, 0.0]	[0.29237120477578343, 0.2920816323768377, 0.002895723989457426, 1.0, 0.0]
