Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999967	0.981	0.357	35.7%	0.056	20.041%	0.15652	0.978
ATP2B4_real_train_fold1.1	0.999999999999998	0.979	0.363	36.3%	0.054	20.704%	0.22255	0.975
EXO1_real_train_fold1	0.9999999999999948	0.975	0.211	21.1%	0.029	22.525%	0.03659	0.935
MLH1_real_train_fold1	0.9999999999999959	0.983	0.193	19.3%	0.032	18.114%	0.03713	0.975
MSH2_real_train_fold1	0.999999999999996	0.984	0.193	19.3%	0.036	19.11%	0.0362	0.979
MSH6_real_train_fold1	0.9999999999999956	0.994	0.126	12.6%	0.021	11.559%	0.01969	0.991
MSH6_real_train_fold1.1	0.9999999999999966	0.992	0.145	14.5%	0.024	13.179%	0.02285	0.989
OGG1_real_train_fold1	0.9999999999999968	0.999	0.15	15.0%	0.022	5.446%	0.07491	0.999
PMS1_real_train_fold1	0.9999999999999992	0.925	0.519	51.9%	0.086	37.971%	0.29854	0.905
PMS2_real_train_fold1	0.9999999999999952	0.822	0.545	54.5%	0.092	57.105%	0.22028	0.681
RNF168_real_train_fold1	0.9999999999999996	0.97	0.257	25.7%	0.033	24.342%	0.05487	0.93
UNG_real_train_fold1	0.9999999999999956	0.984	0.218	21.8%	0.034	17.81%	0.0783	0.978
ATP2B4_multinomial_train_fold1	0.9999999999999972	0.956	0.484	48.4%	0.076	29.225%	0.28795	0.948
ATP2B4_multinomial_train_fold1.1	0.9999999999999988	0.963	0.507	50.7%	0.086	27.079%	0.38352	0.959
ATP2B4_multinomial_train_fold1.2	0.9999999999999991	0.929	0.609	60.9%	0.1	37.108%	0.44166	0.916
ATP2B4_multinomial_train_fold1.3	0.9999999999999973	0.965	0.458	45.8%	0.076	26.983%	0.28589	0.96
ATP2B4_multinomial_train_fold1.4	0.9999999999999992	0.961	0.498	49.8%	0.079	27.779%	0.36052	0.955
ATP2B4_multinomial_train_fold1.5	0.9999999999999987	0.939	0.553	55.3%	0.089	34.629%	0.40759	0.927
