Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999958	0.988	0.282	28.2%	0.04	15.699%	0.1247	0.986
ATP2B4_real_train_fold1.1	0.9999999999999964	0.978	0.348	34.8%	0.055	21.586%	0.16835	0.974
MLH1_real_train_fold1	0.9999999999999959	0.986	0.187	18.7%	0.031	17.548%	0.03972	0.98
MSH6_real_train_fold1	0.9999999999999969	0.981	0.212	21.2%	0.038	20.442%	0.05282	0.976
MSH6_real_train_fold1.1	0.9999999999999989	0.988	0.196	19.6%	0.033	17.704%	0.04679	0.985
OGG1_real_train_fold1	0.9999999999999973	0.997	0.197	19.7%	0.034	8.635%	0.08272	0.997
PMS1_real_train_fold1	0.9999999999999964	0.916	0.46	46.0%	0.093	40.438%	0.28769	0.894
PMS2_real_train_fold1	0.9999999999999952	0.817	0.566	56.6%	0.093	57.725%	0.24832	0.668
RNF168_real_train_fold1	0.9999999999999939	0.957	0.345	34.5%	0.045	30.658%	0.14082	0.931
UNG_real_train_fold1	0.9999999999999982	0.967	0.326	32.6%	0.052	25.922%	0.15562	0.956
ATP2B4_dirichlet_train_fold1	0.9999999999999978	0.921	0.597	59.7%	0.087	39.384%	0.45779	0.899
ATP2B4_dirichlet_train_fold1.1	0.9999999999999971	0.917	0.648	64.8%	0.099	40.019%	0.44484	0.9
ATP2B4_dirichlet_train_fold1.2	0.9999999999999974	0.872	0.73	73.0%	0.118	49.151%	0.51205	0.841
ATP2B4_dirichlet_train_fold1.3	0.9999999999999979	0.912	0.588	58.8%	0.112	40.902%	0.41713	0.897
ATP2B4_dirichlet_train_fold1.4	0.999999999999998	0.925	0.61	61.0%	0.105	38.292%	0.45634	0.912
ATP2B4_dirichlet_train_fold1.5	0.9999999999999982	0.944	0.589	58.9%	0.102	33.977%	0.42438	0.937
ATP2B4_dirichlet_train_fold1.6	0.9999999999999973	0.843	0.745	74.5%	0.162	53.971%	0.52011	0.82
ATP2B4_dirichlet_train_fold1.7	0.999999999999998	0.89	0.684	68.4%	0.115	45.883%	0.54647	0.866
ATP2B4_dirichlet_train_fold1.8	0.9999999999999974	0.944	0.584	58.4%	0.096	32.957%	0.43137	0.936
ATP2B4_dirichlet_train_fold1.9	0.9999999999999979	0.961	0.602	60.2%	0.091	29.351%	0.46157	0.957
ATP2B4_dirichlet_train_fold1.10	0.9999999999999979	0.908	0.623	62.3%	0.107	42.061%	0.43211	0.89
ATP2B4_dirichlet_train_fold1.11	0.9999999999999978	0.924	0.635	63.5%	0.101	38.518%	0.43187	0.91
ATP2B4_dirichlet_train_fold1.12	0.9999999999999976	0.904	0.655	65.5%	0.103	42.527%	0.4956	0.882
ATP2B4_dirichlet_train_fold1.13	0.9999999999999978	0.877	0.654	65.4%	0.106	47.982%	0.48596	0.84
ATP2B4_dirichlet_train_fold1.14	0.9999999999999978	0.919	0.614	61.4%	0.091	39.53%	0.45784	0.898
ATP2B4_dirichlet_train_fold1.15	0.999999999999998	0.947	0.519	51.9%	0.093	32.295%	0.4079	0.939
ATP2B4_dirichlet_train_fold1.16	0.999999999999998	0.894	0.7	70.0%	0.116	44.854%	0.54457	0.873
ATP2B4_dirichlet_train_fold1.17	0.9999999999999976	0.918	0.659	65.9%	0.111	39.69%	0.51878	0.905
ATP2B4_dirichlet_train_fold1.18	0.9999999999999976	0.917	0.705	70.5%	0.109	41.312%	0.58427	0.903
ATP2B4_dirichlet_train_fold1.19	0.9999999999999978	0.938	0.587	58.7%	0.088	34.852%	0.42913	0.925
ATP2B4_dirichlet_train_fold1.20	0.9999999999999979	0.95	0.547	54.7%	0.087	31.23%	0.40035	0.942
ATP2B4_dirichlet_train_fold1.21	0.9999999999999976	0.926	0.653	65.3%	0.103	37.968%	0.5385	0.913
ATP2B4_dirichlet_train_fold1.22	0.9999999999999974	0.915	0.624	62.4%	0.11	40.305%	0.45597	0.901
ATP2B4_dirichlet_train_fold1.23	0.9999999999999976	0.847	0.73	73.0%	0.114	53.286%	0.56011	0.796
ATP2B4_dirichlet_train_fold1.24	0.9999999999999974	0.901	0.675	67.5%	0.113	43.643%	0.52848	0.881
ATP2B4_dirichlet_train_fold1.25	0.9999999999999976	0.952	0.57	57.0%	0.084	30.873%	0.44073	0.944
ATP2B4_dirichlet_train_fold1.26	0.9999999999999974	0.891	0.694	69.4%	0.132	45.63%	0.49441	0.875
ATP2B4_dirichlet_train_fold1.27	0.9999999999999977	0.963	0.483	48.3%	0.07	27.188%	0.36881	0.956
ATP2B4_dirichlet_train_fold1.28	0.9999999999999972	0.915	0.636	63.6%	0.101	40.706%	0.44095	0.897
ATP2B4_dirichlet_train_fold1.29	0.9999999999999976	0.946	0.578	57.8%	0.079	32.331%	0.42118	0.934
ATP2B4_dirichlet_train_fold1.30	0.9999999999999978	0.943	0.558	55.8%	0.102	34.23%	0.37555	0.936
ATP2B4_dirichlet_train_fold1.31	0.9999999999999976	0.943	0.572	57.2%	0.092	33.643%	0.39779	0.934
ATP2B4_dirichlet_train_fold1.32	0.9999999999999971	0.906	0.622	62.2%	0.104	42.896%	0.52956	0.885
ATP2B4_dirichlet_train_fold1.33	0.9999999999999977	0.92	0.651	65.1%	0.105	39.663%	0.49054	0.905
ATP2B4_dirichlet_train_fold1.34	0.9999999999999976	0.824	0.731	73.1%	0.159	56.948%	0.54174	0.795
ATP2B4_dirichlet_train_fold1.35	0.9999999999999976	0.917	0.61	61.0%	0.106	40.662%	0.4328	0.902
ATP2B4_dirichlet_train_fold1.36	0.9999999999999978	0.952	0.575	57.5%	0.095	30.743%	0.48531	0.946
ATP2B4_dirichlet_train_fold1.37	0.9999999999999976	0.895	0.613	61.3%	0.117	45.334%	0.4051	0.875
ATP2B4_dirichlet_train_fold1.38	0.9999999999999978	0.929	0.637	63.7%	0.106	38.65%	0.44701	0.918
ATP2B4_dirichlet_train_fold1.39	0.9999999999999977	0.87	0.707	70.7%	0.111	49.266%	0.56026	0.833
ATP2B4_dirichlet_train_fold1.40	0.9999999999999977	0.927	0.592	59.2%	0.1	37.529%	0.43711	0.914
